B1:
recieved miner in round
     miner 8    :  283
     miner 0    :  283
     miner 1    :  283
     miner 2    :  283
     miner 3    :  283
     miner 4    :  283
     miner 6    :  283
     miner 7    :  283
     miner 5    :  284
     miner 9    :  284
B2:
recieved miner in round
     miner 5    :  535
     miner 1    :  535
     miner 2    :  535
     miner 3    :  535
     miner 4    :  535
     miner 6    :  535
     miner 7    :  535
     miner 9    :  535
     miner 0    :  536
     miner 8    :  536
B3:
recieved miner in round
     miner 8    :  797
     miner 1    :  797
     miner 3    :  797
     miner 4    :  797
     miner 5    :  797
     miner 6    :  797
     miner 7    :  797
     miner 9    :  797
     miner 0    :  798
     miner 2    :  798
B4:
recieved miner in round
     miner 6    :  1059
     miner 0    :  1059
     miner 1    :  1059
     miner 2    :  1059
     miner 3    :  1059
     miner 4    :  1059
     miner 5    :  1059
     miner 7    :  1059
     miner 9    :  1059
     miner 8    :  1061
B5:
recieved miner in round
     miner 4    :  1366
     miner 0    :  1366
     miner 1    :  1366
     miner 2    :  1366
     miner 3    :  1366
     miner 5    :  1366
     miner 6    :  1366
     miner 7    :  1366
     miner 8    :  1366
     miner 9    :  1366
B6:
recieved miner in round
     miner 1    :  1619
     miner 0    :  1619
     miner 2    :  1619
     miner 3    :  1619
     miner 4    :  1619
     miner 5    :  1619
     miner 6    :  1619
     miner 7    :  1619
     miner 9    :  1619
     miner 8    :  1621
B7:
recieved miner in round
     miner 6    :  1869
     miner 0    :  1869
     miner 1    :  1869
     miner 2    :  1869
     miner 3    :  1869
     miner 4    :  1869
     miner 5    :  1869
     miner 7    :  1869
     miner 8    :  1869
     miner 9    :  1869
B8:
recieved miner in round
     miner 0    :  2125
     miner 1    :  2125
     miner 2    :  2125
     miner 3    :  2125
     miner 5    :  2125
     miner 7    :  2125
     miner 8    :  2125
     miner 9    :  2125
     miner 4    :  2126
     miner 6    :  2126
B9:
recieved miner in round
     miner 6    :  2418
     miner 0    :  2418
     miner 1    :  2418
     miner 3    :  2418
     miner 4    :  2418
     miner 8    :  2418
     miner 9    :  2418
     miner 2    :  2419
     miner 5    :  2419
     miner 7    :  2419
B10:
recieved miner in round
     miner 2    :  2670
     miner 0    :  2670
     miner 1    :  2670
     miner 3    :  2670
     miner 4    :  2670
     miner 5    :  2670
     miner 6    :  2670
     miner 8    :  2670
     miner 9    :  2670
     miner 7    :  2672
B11:
recieved miner in round
     miner 3    :  2926
     miner 1    :  2926
     miner 2    :  2926
     miner 5    :  2926
     miner 6    :  2926
     miner 8    :  2926
     miner 9    :  2926
     miner 0    :  2927
     miner 4    :  2927
     miner 7    :  2927
B12:
recieved miner in round
     miner 3    :  3207
     miner 0    :  3207
     miner 1    :  3207
     miner 2    :  3207
     miner 4    :  3207
     miner 6    :  3207
     miner 8    :  3207
     miner 9    :  3207
     miner 5    :  3208
     miner 7    :  3209
B13:
recieved miner in round
     miner 4    :  3464
     miner 1    :  3464
     miner 5    :  3464
     miner 6    :  3464
     miner 8    :  3464
     miner 0    :  3465
     miner 2    :  3465
     miner 3    :  3465
     miner 9    :  3465
     miner 7    :  3466
B14:
recieved miner in round
     miner 8    :  3727
     miner 0    :  3727
     miner 2    :  3727
     miner 3    :  3727
     miner 6    :  3727
     miner 7    :  3727
     miner 9    :  3727
     miner 1    :  3728
     miner 4    :  3728
     miner 5    :  3728
B15:
recieved miner in round
     miner 3    :  4015
     miner 0    :  4015
     miner 1    :  4015
     miner 2    :  4015
     miner 4    :  4015
     miner 5    :  4015
     miner 8    :  4015
     miner 9    :  4015
     miner 6    :  4016
     miner 7    :  4016
B16:
recieved miner in round
     miner 9    :  4270
     miner 2    :  4270
     miner 3    :  4270
     miner 4    :  4270
     miner 5    :  4270
     miner 6    :  4270
     miner 7    :  4270
     miner 8    :  4270
     miner 0    :  4271
     miner 1    :  4271
B17:
recieved miner in round
     miner 0    :  4527
     miner 1    :  4527
     miner 2    :  4527
     miner 3    :  4527
     miner 4    :  4527
     miner 5    :  4527
     miner 8    :  4527
     miner 9    :  4527
     miner 6    :  4528
     miner 7    :  4528
B18:
recieved miner in round
     miner 1    :  4794
     miner 0    :  4794
     miner 2    :  4794
     miner 6    :  4794
     miner 7    :  4794
     miner 8    :  4794
     miner 9    :  4794
     miner 3    :  4795
     miner 4    :  4795
     miner 5    :  4795
B19:
recieved miner in round
     miner 5    :  5056
     miner 0    :  5056
     miner 1    :  5056
     miner 2    :  5056
     miner 3    :  5056
     miner 4    :  5056
     miner 6    :  5056
     miner 8    :  5056
     miner 9    :  5056
     miner 7    :  5057
B20:
recieved miner in round
     miner 2    :  5318
     miner 0    :  5318
     miner 1    :  5318
     miner 3    :  5318
     miner 4    :  5318
     miner 5    :  5318
     miner 6    :  5318
     miner 8    :  5318
     miner 7    :  5319
     miner 9    :  5319
B21:
recieved miner in round
     miner 9    :  5569
     miner 0    :  5569
     miner 1    :  5569
     miner 2    :  5569
     miner 4    :  5569
     miner 5    :  5569
     miner 7    :  5569
     miner 8    :  5569
     miner 3    :  5570
     miner 6    :  5570
B22:
recieved miner in round
     miner 1    :  5839
     miner 0    :  5839
     miner 2    :  5839
     miner 3    :  5839
     miner 4    :  5839
     miner 5    :  5839
     miner 6    :  5839
     miner 7    :  5839
     miner 8    :  5839
     miner 9    :  5839
B23:
recieved miner in round
     miner 6    :  6097
     miner 0    :  6097
     miner 1    :  6097
     miner 2    :  6097
     miner 3    :  6097
     miner 4    :  6097
     miner 5    :  6097
     miner 9    :  6097
     miner 7    :  6098
     miner 8    :  6098
B24:
recieved miner in round
     miner 0    :  6347
     miner 3    :  6347
     miner 4    :  6347
     miner 5    :  6347
     miner 6    :  6347
     miner 7    :  6347
     miner 8    :  6347
     miner 9    :  6347
     miner 1    :  6349
     miner 2    :  6349
B25:
recieved miner in round
     miner 4    :  6600
     miner 1    :  6600
     miner 2    :  6600
     miner 3    :  6600
     miner 5    :  6600
     miner 6    :  6600
     miner 7    :  6600
     miner 8    :  6600
     miner 0    :  6601
     miner 9    :  6601
B26:
recieved miner in round
     miner 6    :  6854
     miner 0    :  6854
     miner 1    :  6854
     miner 2    :  6854
     miner 3    :  6854
     miner 4    :  6854
     miner 7    :  6854
     miner 8    :  6854
     miner 5    :  6855
     miner 9    :  6855
B27:
recieved miner in round
     miner 3    :  7104
     miner 0    :  7104
     miner 1    :  7104
     miner 2    :  7104
     miner 4    :  7104
     miner 5    :  7104
     miner 6    :  7104
     miner 7    :  7104
     miner 8    :  7104
     miner 9    :  7104
B28:
recieved miner in round
     miner 5    :  7378
     miner 0    :  7378
     miner 1    :  7378
     miner 2    :  7378
     miner 3    :  7378
     miner 4    :  7378
     miner 6    :  7378
     miner 7    :  7378
     miner 9    :  7378
     miner 8    :  7379
B29:
recieved miner in round
     miner 2    :  7642
     miner 0    :  7642
     miner 1    :  7642
     miner 3    :  7642
     miner 4    :  7642
     miner 5    :  7642
     miner 8    :  7642
     miner 6    :  7643
     miner 7    :  7643
     miner 9    :  7643
B30:
recieved miner in round
     miner 9    :  7643
     miner 0    :  7643
     miner 2    :  7643
     miner 4    :  7643
     miner 5    :  7643
     miner 6    :  7643
     miner 7    :  7643
     miner 8    :  7643
     miner 1    :  7644
     miner 3    :  7644
B31:
recieved miner in round
     miner 3    :  7903
     miner 0    :  7903
     miner 1    :  7903
     miner 4    :  7903
     miner 5    :  7903
     miner 6    :  7903
     miner 8    :  7903
     miner 9    :  7903
     miner 2    :  7904
     miner 7    :  7904
B32:
recieved miner in round
     miner 4    :  8156
     miner 0    :  8156
     miner 1    :  8156
     miner 2    :  8156
     miner 5    :  8156
     miner 9    :  8156
     miner 3    :  8157
     miner 6    :  8157
     miner 7    :  8157
     miner 8    :  8157
B33:
recieved miner in round
     miner 8    :  8417
     miner 0    :  8417
     miner 1    :  8417
     miner 3    :  8417
     miner 5    :  8417
     miner 6    :  8417
     miner 9    :  8417
     miner 2    :  8418
