B1:
recieved miner in round
     miner 0    :  85
     miner 1    :  85
     miner 2    :  85
     miner 6    :  85
     miner 7    :  85
     miner 8    :  85
     miner 9    :  85
     miner 10   :  85
     miner 11   :  85
     miner 12   :  85
     miner 14   :  85
     miner 15   :  85
     miner 3    :  86
     miner 4    :  86
     miner 5    :  86
     miner 13   :  86
B2:
recieved miner in round
     miner 4    :  170
     miner 0    :  170
     miner 1    :  170
     miner 3    :  170
     miner 5    :  170
     miner 7    :  170
     miner 8    :  170
     miner 9    :  170
     miner 10   :  170
     miner 11   :  170
     miner 12   :  170
     miner 13   :  170
     miner 14   :  170
     miner 15   :  170
     miner 2    :  171
     miner 6    :  171
B3:
recieved miner in round
     miner 10   :  258
     miner 2    :  258
     miner 3    :  258
     miner 5    :  258
     miner 6    :  258
     miner 8    :  258
     miner 9    :  258
     miner 11   :  258
     miner 12   :  258
     miner 13   :  258
     miner 14   :  258
     miner 15   :  258
     miner 0    :  259
     miner 1    :  259
     miner 4    :  259
     miner 7    :  259
B4:
recieved miner in round
     miner 3    :  346
     miner 0    :  346
     miner 4    :  346
     miner 5    :  346
     miner 6    :  346
     miner 7    :  346
     miner 8    :  346
     miner 10   :  346
     miner 11   :  346
     miner 12   :  346
     miner 13   :  346
     miner 15   :  346
     miner 1    :  347
     miner 2    :  347
     miner 14   :  347
     miner 9    :  348
B5:
recieved miner in round
     miner 6    :  430
     miner 0    :  430
     miner 1    :  430
     miner 3    :  430
     miner 4    :  430
     miner 5    :  430
     miner 7    :  430
     miner 8    :  430
     miner 9    :  430
     miner 10   :  430
     miner 11   :  430
     miner 12   :  430
     miner 13   :  430
     miner 2    :  431
     miner 14   :  431
     miner 15   :  431
B6:
recieved miner in round
     miner 12   :  518
     miner 0    :  518
     miner 1    :  518
     miner 2    :  518
     miner 3    :  518
     miner 4    :  518
     miner 5    :  518
     miner 7    :  518
     miner 8    :  518
     miner 10   :  518
     miner 11   :  518
     miner 13   :  518
     miner 15   :  518
     miner 9    :  519
     miner 14   :  519
     miner 6    :  520
B7:
recieved miner in round
     miner 2    :  603
     miner 0    :  603
     miner 4    :  603
     miner 5    :  603
     miner 6    :  603
     miner 7    :  603
     miner 8    :  603
     miner 9    :  603
     miner 10   :  603
     miner 11   :  603
     miner 12   :  603
     miner 13   :  603
     miner 14   :  603
     miner 1    :  604
     miner 3    :  604
     miner 15   :  604
B8:
recieved miner in round
     miner 15   :  604
     miner 0    :  604
     miner 2    :  604
     miner 3    :  604
     miner 5    :  604
     miner 6    :  604
     miner 8    :  604
     miner 9    :  604
     miner 10   :  604
     miner 11   :  604
     miner 12   :  604
     miner 13   :  604
     miner 14   :  604
     miner 1    :  605
     miner 7    :  605
     miner 4    :  606
B9:
recieved miner in round
     miner 1    :  689
     miner 2    :  689
     miner 3    :  689
     miner 4    :  689
     miner 5    :  689
     miner 6    :  689
     miner 7    :  689
     miner 8    :  689
     miner 9    :  689
     miner 10   :  689
     miner 11   :  689
     miner 13   :  689
     miner 14   :  689
     miner 15   :  689
     miner 0    :  690
     miner 12   :  690
B10:
recieved miner in round
     miner 12   :  776
     miner 1    :  776
     miner 2    :  776
     miner 3    :  776
     miner 4    :  776
     miner 5    :  776
     miner 6    :  776
     miner 7    :  776
     miner 9    :  776
     miner 11   :  776
     miner 13   :  776
     miner 14   :  776
     miner 15   :  776
     miner 0    :  777
     miner 8    :  777
     miner 10   :  777
B11:
recieved miner in round
     miner 13   :  862
     miner 0    :  862
     miner 2    :  862
     miner 3    :  862
     miner 4    :  862
     miner 6    :  862
     miner 7    :  862
     miner 8    :  862
     miner 10   :  862
     miner 11   :  862
     miner 12   :  862
     miner 14   :  862
     miner 15   :  862
     miner 1    :  863
     miner 9    :  863
     miner 5    :  864
B12:
recieved miner in round
     miner 10   :  948
     miner 1    :  948
     miner 2    :  948
     miner 3    :  948
     miner 4    :  948
     miner 6    :  948
     miner 7    :  948
     miner 8    :  948
     miner 9    :  948
     miner 13   :  948
     miner 14   :  948
     miner 15   :  948
     miner 5    :  949
     miner 11   :  949
     miner 0    :  950
     miner 12   :  950
B13:
recieved miner in round
     miner 5    :  1032
     miner 0    :  1032
     miner 1    :  1032
     miner 2    :  1032
     miner 3    :  1032
     miner 4    :  1032
     miner 6    :  1032
     miner 7    :  1032
     miner 8    :  1032
     miner 9    :  1032
     miner 10   :  1032
     miner 11   :  1032
     miner 12   :  1032
     miner 13   :  1032
     miner 15   :  1032
     miner 14   :  1033
B14:
recieved miner in round
     miner 0    :  1116
     miner 2    :  1116
     miner 3    :  1116
     miner 4    :  1116
     miner 5    :  1116
     miner 6    :  1116
     miner 7    :  1116
     miner 8    :  1116
     miner 9    :  1116
     miner 10   :  1116
     miner 11   :  1116
     miner 12   :  1116
     miner 14   :  1116
     miner 15   :  1116
     miner 1    :  1117
     miner 13   :  1117
B15:
recieved miner in round
     miner 13   :  1117
     miner 0    :  1117
     miner 1    :  1117
     miner 2    :  1117
     miner 4    :  1117
     miner 6    :  1117
     miner 7    :  1117
     miner 8    :  1117
     miner 9    :  1117
     miner 10   :  1117
     miner 12   :  1117
     miner 14   :  1117
     miner 15   :  1117
     miner 3    :  1118
     miner 5    :  1118
     miner 11   :  1118
B16:
recieved miner in round
     miner 6    :  1202
     miner 0    :  1202
     miner 1    :  1202
     miner 2    :  1202
     miner 3    :  1202
     miner 4    :  1202
     miner 5    :  1202
     miner 7    :  1202
     miner 8    :  1202
     miner 9    :  1202
     miner 10   :  1202
     miner 11   :  1202
     miner 12   :  1202
     miner 13   :  1202
     miner 14   :  1202
     miner 15   :  1203
B17:
recieved miner in round
     miner 0    :  1291
     miner 1    :  1291
     miner 2    :  1291
     miner 3    :  1291
     miner 4    :  1291
     miner 5    :  1291
     miner 6    :  1291
     miner 7    :  1291
     miner 9    :  1291
     miner 10   :  1291
     miner 11   :  1291
     miner 13   :  1291
     miner 14   :  1291
     miner 8    :  1292
     miner 12   :  1292
     miner 15   :  1292
B18:
recieved miner in round
     miner 8    :  1375
     miner 0    :  1375
     miner 1    :  1375
     miner 2    :  1375
     miner 3    :  1375
     miner 5    :  1375
     miner 6    :  1375
     miner 7    :  1375
     miner 9    :  1375
     miner 10   :  1375
     miner 11   :  1375
     miner 14   :  1375
     miner 15   :  1375
     miner 4    :  1376
     miner 12   :  1376
     miner 13   :  1376
B19:
recieved miner in round
     miner 12   :  1460
     miner 1    :  1460
     miner 2    :  1460
     miner 4    :  1460
     miner 5    :  1460
     miner 6    :  1460
     miner 7    :  1460
     miner 9    :  1460
     miner 11   :  1460
     miner 13   :  1460
     miner 14   :  1460
     miner 15   :  1460
     miner 0    :  1461
     miner 3    :  1461
     miner 8    :  1461
     miner 10   :  1461
B20:
recieved miner in round
     miner 4    :  1546
     miner 0    :  1546
     miner 1    :  1546
     miner 3    :  1546
     miner 5    :  1546
     miner 6    :  1546
     miner 7    :  1546
     miner 8    :  1546
     miner 10   :  1546
     miner 12   :  1546
     miner 13   :  1546
     miner 14   :  1546
     miner 2    :  1547
     miner 9    :  1547
     miner 11   :  1547
     miner 15   :  1547
B21:
recieved miner in round
     miner 15   :  1632
     miner 2    :  1632
     miner 3    :  1632
     miner 4    :  1632
     miner 5    :  1632
     miner 7    :  1632
     miner 8    :  1632
     miner 10   :  1632
     miner 11   :  1632
     miner 12   :  1632
     miner 13   :  1632
     miner 0    :  1633
     miner 1    :  1633
     miner 6    :  1633
     miner 9    :  1633
     miner 14   :  1633
B22:
recieved miner in round
     miner 12   :  1728
     miner 1    :  1728
     miner 3    :  1728
     miner 4    :  1728
     miner 5    :  1728
     miner 6    :  1728
     miner 8    :  1728
     miner 9    :  1728
     miner 10   :  1728
     miner 11   :  1728
     miner 13   :  1728
     miner 14   :  1728
     miner 15   :  1728
     miner 0    :  1729
     miner 2    :  1729
     miner 7    :  1729
B23:
recieved miner in round
     miner 0    :  1813
     miner 1    :  1813
     miner 2    :  1813
     miner 3    :  1813
     miner 4    :  1813
     miner 5    :  1813
     miner 6    :  1813
     miner 7    :  1813
     miner 8    :  1813
     miner 9    :  1813
     miner 10   :  1813
     miner 12   :  1813
     miner 15   :  1813
     miner 11   :  1814
     miner 13   :  1814
     miner 14   :  1814
B24:
recieved miner in round
     miner 7    :  1896
     miner 0    :  1896
     miner 1    :  1896
     miner 2    :  1896
     miner 3    :  1896
     miner 4    :  1896
     miner 5    :  1896
     miner 6    :  1896
     miner 8    :  1896
     miner 9    :  1896
     miner 10   :  1896
     miner 12   :  1896
     miner 13   :  1896
     miner 14   :  1896
     miner 15   :  1896
     miner 11   :  1897
B25:
recieved miner in round
     miner 6    :  1980
     miner 0    :  1980
     miner 1    :  1980
     miner 2    :  1980
     miner 3    :  1980
     miner 4    :  1980
     miner 5    :  1980
     miner 7    :  1980
     miner 9    :  1980
     miner 10   :  1980
     miner 11   :  1980
     miner 12   :  1980
     miner 14   :  1980
     miner 13   :  1981
     miner 15   :  1981
     miner 8    :  1982
B26:
recieved miner in round
     miner 0    :  2064
     miner 1    :  2064
     miner 2    :  2064
     miner 3    :  2064
     miner 4    :  2064
     miner 5    :  2064
     miner 6    :  2064
     miner 7    :  2064
     miner 8    :  2064
     miner 10   :  2064
     miner 11   :  2064
     miner 13   :  2064
     miner 14   :  2064
     miner 15   :  2064
     miner 9    :  2065
     miner 12   :  2065
B27:
recieved miner in round
     miner 5    :  2155
     miner 0    :  2155
     miner 1    :  2155
     miner 2    :  2155
     miner 3    :  2155
     miner 6    :  2155
     miner 7    :  2155
     miner 9    :  2155
     miner 11   :  2155
     miner 12   :  2155
     miner 13   :  2155
     miner 14   :  2155
     miner 15   :  2155
     miner 4    :  2156
     miner 8    :  2156
     miner 10   :  2156
B28:
recieved miner in round
     miner 2    :  2241
     miner 1    :  2241
     miner 4    :  2241
     miner 5    :  2241
     miner 6    :  2241
     miner 7    :  2241
     miner 9    :  2241
     miner 10   :  2241
     miner 11   :  2241
     miner 12   :  2241
     miner 13   :  2241
     miner 0    :  2242
     miner 3    :  2242
     miner 8    :  2242
     miner 14   :  2242
     miner 15   :  2242
B29:
recieved miner in round
     miner 0    :  2325
     miner 1    :  2325
     miner 2    :  2325
     miner 5    :  2325
     miner 7    :  2325
     miner 9    :  2325
     miner 10   :  2325
     miner 11   :  2325
     miner 12   :  2325
     miner 14   :  2325
     miner 15   :  2325
     miner 4    :  2326
     miner 6    :  2326
     miner 8    :  2326
     miner 13   :  2326
     miner 3    :  2327
B30:
recieved miner in round
     miner 11   :  2408
     miner 0    :  2408
     miner 1    :  2408
     miner 2    :  2408
     miner 4    :  2408
     miner 5    :  2408
     miner 7    :  2408
     miner 8    :  2408
     miner 9    :  2408
     miner 10   :  2408
     miner 12   :  2408
     miner 13   :  2408
     miner 14   :  2408
     miner 15   :  2408
     miner 3    :  2409
     miner 6    :  2409
B31:
recieved miner in round
     miner 4    :  2491
     miner 0    :  2491
     miner 1    :  2491
     miner 2    :  2491
     miner 3    :  2491
     miner 6    :  2491
     miner 7    :  2491
     miner 9    :  2491
     miner 10   :  2491
     miner 11   :  2491
     miner 12   :  2491
     miner 15   :  2491
     miner 5    :  2492
     miner 13   :  2492
     miner 14   :  2492
     miner 8    :  2493
B32:
recieved miner in round
     miner 1    :  2574
     miner 0    :  2574
     miner 3    :  2574
     miner 4    :  2574
     miner 5    :  2574
     miner 7    :  2574
     miner 8    :  2574
     miner 11   :  2574
     miner 13   :  2574
     miner 14   :  2574
     miner 15   :  2574
     miner 2    :  2575
     miner 6    :  2575
     miner 9    :  2575
     miner 10   :  2575
     miner 12   :  2575
B33:
recieved miner in round
     miner 8    :  2659
     miner 0    :  2659
     miner 2    :  2659
     miner 3    :  2659
     miner 4    :  2659
     miner 6    :  2659
     miner 7    :  2659
     miner 9    :  2659
     miner 10   :  2659
     miner 11   :  2659
     miner 12   :  2659
     miner 13   :  2659
     miner 14   :  2659
     miner 1    :  2660
     miner 5    :  2660
     miner 15   :  2660
B34:
recieved miner in round
     miner 12   :  2750
     miner 2    :  2750
     miner 3    :  2750
     miner 4    :  2750
     miner 5    :  2750
     miner 6    :  2750
     miner 7    :  2750
     miner 8    :  2750
     miner 9    :  2750
     miner 10   :  2750
     miner 11   :  2750
     miner 13   :  2750
     miner 14   :  2750
     miner 15   :  2750
     miner 0    :  2751
     miner 1    :  2752
B35:
recieved miner in round
     miner 7    :  2834
     miner 2    :  2834
     miner 4    :  2834
     miner 5    :  2834
     miner 6    :  2834
     miner 8    :  2834
     miner 9    :  2834
     miner 10   :  2834
     miner 12   :  2834
     miner 13   :  2834
     miner 14   :  2834
     miner 15   :  2834
     miner 0    :  2835
     miner 1    :  2835
     miner 3    :  2835
     miner 11   :  2836
B36:
recieved miner in round
     miner 5    :  2922
     miner 0    :  2922
     miner 2    :  2922
     miner 3    :  2922
     miner 4    :  2922
     miner 6    :  2922
     miner 7    :  2922
     miner 8    :  2922
     miner 9    :  2922
     miner 10   :  2922
     miner 12   :  2922
     miner 13   :  2922
     miner 14   :  2922
     miner 15   :  2922
     miner 1    :  2923
     miner 11   :  2923
B37:
recieved miner in round
     miner 1    :  3010
     miner 0    :  3010
     miner 3    :  3010
     miner 4    :  3010
     miner 5    :  3010
     miner 6    :  3010
     miner 7    :  3010
     miner 9    :  3010
     miner 10   :  3010
     miner 11   :  3010
     miner 12   :  3010
     miner 13   :  3010
     miner 14   :  3010
     miner 15   :  3010
     miner 2    :  3011
     miner 8    :  3011
B38:
recieved miner in round
     miner 7    :  3094
     miner 0    :  3094
     miner 1    :  3094
     miner 2    :  3094
     miner 3    :  3094
     miner 4    :  3094
     miner 5    :  3094
     miner 6    :  3094
     miner 9    :  3094
     miner 10   :  3094
     miner 11   :  3094
     miner 12   :  3094
     miner 13   :  3094
     miner 14   :  3094
     miner 15   :  3094
     miner 8    :  3096
B39:
recieved miner in round
     miner 7    :  3179
     miner 1    :  3179
     miner 2    :  3179
     miner 3    :  3179
     miner 4    :  3179
     miner 6    :  3179
     miner 8    :  3179
     miner 9    :  3179
     miner 10   :  3179
     miner 11   :  3179
     miner 13   :  3179
     miner 14   :  3179
     miner 15   :  3179
     miner 0    :  3180
     miner 5    :  3180
     miner 12   :  3181
B40:
recieved miner in round
     miner 11   :  3263
     miner 0    :  3263
     miner 2    :  3263
     miner 3    :  3263
     miner 5    :  3263
     miner 6    :  3263
     miner 7    :  3263
     miner 10   :  3263
     miner 12   :  3263
     miner 13   :  3263
     miner 14   :  3263
     miner 15   :  3263
     miner 1    :  3264
     miner 4    :  3264
     miner 8    :  3264
     miner 9    :  3264
B41:
recieved miner in round
     miner 13   :  3349
     miner 0    :  3349
     miner 1    :  3349
     miner 2    :  3349
     miner 3    :  3349
     miner 4    :  3349
     miner 5    :  3349
     miner 6    :  3349
     miner 10   :  3349
     miner 11   :  3349
     miner 12   :  3349
     miner 14   :  3349
     miner 15   :  3349
     miner 9    :  3350
     miner 7    :  3351
     miner 8    :  3351
B42:
recieved miner in round
     miner 6    :  3433
     miner 0    :  3433
     miner 1    :  3433
     miner 3    :  3433
     miner 4    :  3433
     miner 5    :  3433
     miner 7    :  3433
     miner 9    :  3433
     miner 10   :  3433
     miner 11   :  3433
     miner 12   :  3433
     miner 15   :  3433
     miner 2    :  3434
     miner 8    :  3434
     miner 13   :  3434
     miner 14   :  3434
B43:
recieved miner in round
     miner 12   :  3516
     miner 1    :  3516
     miner 2    :  3516
     miner 3    :  3516
     miner 5    :  3516
     miner 6    :  3516
     miner 7    :  3516
     miner 8    :  3516
     miner 9    :  3516
     miner 11   :  3516
     miner 13   :  3516
     miner 14   :  3516
     miner 15   :  3516
     miner 0    :  3517
     miner 4    :  3517
     miner 10   :  3517
B44:
recieved miner in round
     miner 13   :  3604
     miner 0    :  3604
     miner 1    :  3604
     miner 2    :  3604
     miner 4    :  3604
     miner 5    :  3604
     miner 7    :  3604
     miner 8    :  3604
     miner 9    :  3604
     miner 10   :  3604
     miner 11   :  3604
     miner 14   :  3604
     miner 15   :  3604
     miner 3    :  3605
     miner 6    :  3605
     miner 12   :  3605
B45:
recieved miner in round
     miner 2    :  3696
     miner 1    :  3696
     miner 3    :  3696
     miner 4    :  3696
     miner 5    :  3696
     miner 6    :  3696
     miner 7    :  3696
     miner 10   :  3696
     miner 11   :  3696
     miner 13   :  3696
     miner 14   :  3696
     miner 15   :  3696
     miner 0    :  3697
     miner 8    :  3697
     miner 9    :  3697
     miner 12   :  3698
B46:
recieved miner in round
     miner 13   :  3781
     miner 0    :  3781
     miner 1    :  3781
     miner 2    :  3781
     miner 5    :  3781
     miner 7    :  3781
     miner 8    :  3781
     miner 9    :  3781
     miner 10   :  3781
     miner 12   :  3781
     miner 14   :  3781
     miner 3    :  3782
     miner 4    :  3782
     miner 6    :  3782
     miner 11   :  3782
     miner 15   :  3782
B47:
recieved miner in round
     miner 5    :  3876
     miner 0    :  3876
     miner 1    :  3876
     miner 3    :  3876
     miner 4    :  3876
     miner 8    :  3876
     miner 9    :  3876
     miner 10   :  3876
     miner 11   :  3876
     miner 13   :  3876
     miner 14   :  3876
     miner 15   :  3876
     miner 2    :  3877
     miner 6    :  3877
     miner 7    :  3877
     miner 12   :  3877
B48:
recieved miner in round
     miner 5    :  3960
     miner 0    :  3960
     miner 1    :  3960
     miner 2    :  3960
     miner 4    :  3960
     miner 6    :  3960
     miner 8    :  3960
     miner 9    :  3960
     miner 10   :  3960
     miner 11   :  3960
     miner 12   :  3960
     miner 13   :  3960
     miner 14   :  3960
     miner 15   :  3960
     miner 3    :  3961
     miner 7    :  3961
B49:
recieved miner in round
     miner 1    :  4050
     miner 0    :  4050
     miner 2    :  4050
     miner 3    :  4050
     miner 4    :  4050
     miner 5    :  4050
     miner 6    :  4050
     miner 7    :  4050
     miner 8    :  4050
     miner 10   :  4050
     miner 11   :  4050
     miner 12   :  4050
     miner 13   :  4050
     miner 14   :  4050
     miner 15   :  4050
     miner 9    :  4051
B50:
recieved miner in round
     miner 9    :  4135
     miner 1    :  4135
     miner 2    :  4135
     miner 3    :  4135
     miner 4    :  4135
     miner 5    :  4135
     miner 6    :  4135
     miner 7    :  4135
     miner 8    :  4135
     miner 10   :  4135
     miner 11   :  4135
     miner 12   :  4135
     miner 13   :  4135
     miner 14   :  4135
     miner 15   :  4135
     miner 0    :  4136
B51:
recieved miner in round
     miner 13   :  4218
     miner 0    :  4218
     miner 1    :  4218
     miner 2    :  4218
     miner 3    :  4218
     miner 6    :  4218
     miner 8    :  4218
     miner 9    :  4218
     miner 10   :  4218
     miner 11   :  4218
     miner 12   :  4218
     miner 14   :  4218
     miner 15   :  4218
     miner 4    :  4219
     miner 7    :  4219
     miner 5    :  4220
B52:
recieved miner in round
     miner 7    :  4303
     miner 0    :  4303
     miner 1    :  4303
     miner 2    :  4303
     miner 3    :  4303
     miner 4    :  4303
     miner 5    :  4303
     miner 8    :  4303
     miner 10   :  4303
     miner 11   :  4303
     miner 12   :  4303
     miner 13   :  4303
     miner 14   :  4303
     miner 15   :  4303
     miner 6    :  4304
     miner 9    :  4304
B53:
recieved miner in round
     miner 11   :  4392
     miner 0    :  4392
     miner 1    :  4392
     miner 4    :  4392
     miner 5    :  4392
     miner 6    :  4392
     miner 7    :  4392
     miner 9    :  4392
     miner 10   :  4392
     miner 12   :  4392
     miner 13   :  4392
     miner 14   :  4392
     miner 15   :  4392
     miner 2    :  4393
     miner 3    :  4393
     miner 8    :  4393
B54:
recieved miner in round
     miner 5    :  4477
     miner 6    :  4477
     miner 8    :  4477
     miner 9    :  4477
     miner 10   :  4477
     miner 11   :  4477
     miner 12   :  4477
     miner 13   :  4477
     miner 14   :  4477
     miner 15   :  4477
     miner 1    :  4478
     miner 2    :  4478
     miner 3    :  4478
     miner 4    :  4478
     miner 7    :  4478
     miner 0    :  4479
B55:
recieved miner in round
     miner 7    :  4562
     miner 2    :  4562
     miner 3    :  4562
     miner 4    :  4562
     miner 5    :  4562
     miner 6    :  4562
     miner 8    :  4562
     miner 10   :  4562
     miner 12   :  4562
     miner 13   :  4562
     miner 14   :  4562
     miner 15   :  4562
     miner 0    :  4563
     miner 1    :  4563
     miner 9    :  4563
     miner 11   :  4563
B56:
recieved miner in round
     miner 7    :  4648
     miner 0    :  4648
     miner 1    :  4648
     miner 2    :  4648
     miner 3    :  4648
     miner 4    :  4648
     miner 5    :  4648
     miner 6    :  4648
     miner 8    :  4648
     miner 9    :  4648
     miner 10   :  4648
     miner 11   :  4648
     miner 13   :  4648
     miner 14   :  4648
     miner 15   :  4648
     miner 12   :  4649
B57:
recieved miner in round
     miner 0    :  4734
     miner 3    :  4734
     miner 4    :  4734
     miner 7    :  4734
     miner 8    :  4734
     miner 9    :  4734
     miner 10   :  4734
     miner 12   :  4734
     miner 13   :  4734
     miner 14   :  4734
     miner 15   :  4734
     miner 1    :  4735
     miner 2    :  4735
     miner 5    :  4735
     miner 6    :  4735
     miner 11   :  4735
B58:
recieved miner in round
     miner 5    :  4820
     miner 0    :  4820
     miner 1    :  4820
     miner 3    :  4820
     miner 6    :  4820
     miner 7    :  4820
     miner 8    :  4820
     miner 9    :  4820
     miner 12   :  4820
     miner 14   :  4820
     miner 15   :  4820
     miner 2    :  4821
     miner 10   :  4821
     miner 11   :  4821
     miner 13   :  4821
     miner 4    :  4822
B59:
recieved miner in round
     miner 8    :  4904
     miner 0    :  4904
     miner 1    :  4904
     miner 3    :  4904
     miner 5    :  4904
     miner 7    :  4904
     miner 9    :  4904
     miner 11   :  4904
     miner 12   :  4904
     miner 13   :  4904
     miner 14   :  4904
     miner 15   :  4904
     miner 2    :  4905
     miner 4    :  4905
     miner 6    :  4905
     miner 10   :  4905
B60:
recieved miner in round
     miner 6    :  4989
     miner 0    :  4989
     miner 1    :  4989
     miner 2    :  4989
     miner 3    :  4989
     miner 4    :  4989
     miner 7    :  4989
     miner 8    :  4989
     miner 9    :  4989
     miner 10   :  4989
     miner 12   :  4989
     miner 13   :  4989
     miner 14   :  4989
     miner 15   :  4989
     miner 5    :  4990
     miner 11   :  4990
B61:
recieved miner in round
     miner 1    :  5075
     miner 0    :  5075
     miner 3    :  5075
     miner 4    :  5075
     miner 7    :  5075
     miner 8    :  5075
     miner 9    :  5075
     miner 10   :  5075
     miner 11   :  5075
     miner 12   :  5075
     miner 14   :  5075
     miner 15   :  5075
     miner 2    :  5076
     miner 5    :  5076
     miner 6    :  5076
     miner 13   :  5076
B62:
recieved miner in round
     miner 15   :  5162
     miner 1    :  5162
     miner 2    :  5162
     miner 3    :  5162
     miner 5    :  5162
     miner 6    :  5162
     miner 7    :  5162
     miner 9    :  5162
     miner 10   :  5162
     miner 11   :  5162
     miner 12   :  5162
     miner 14   :  5162
     miner 0    :  5163
     miner 4    :  5163
     miner 8    :  5163
     miner 13   :  5163
B63:
recieved miner in round
