B1:
recieved miner in round
     miner 1    :  633
     miner 2    :  633
     miner 3    :  633
     miner 4    :  633
     miner 5    :  633
     miner 6    :  633
     miner 7    :  633
     miner 8    :  633
     miner 0    :  634
     miner 9    :  634
B2:
recieved miner in round
     miner 2    :  1218
     miner 1    :  1218
     miner 3    :  1218
     miner 4    :  1218
     miner 5    :  1218
     miner 6    :  1218
     miner 7    :  1218
     miner 8    :  1218
     miner 0    :  1219
     miner 9    :  1219
B3:
recieved miner in round
     miner 8    :  1830
     miner 0    :  1830
     miner 1    :  1830
     miner 2    :  1830
     miner 3    :  1830
     miner 4    :  1830
     miner 5    :  1830
     miner 6    :  1830
     miner 7    :  1830
     miner 9    :  1831
B4:
recieved miner in round
     miner 8    :  2439
     miner 1    :  2439
     miner 2    :  2439
     miner 3    :  2439
     miner 4    :  2439
     miner 5    :  2439
     miner 6    :  2439
     miner 7    :  2439
     miner 9    :  2439
     miner 0    :  2440
B5:
recieved miner in round
     miner 5    :  3051
     miner 0    :  3051
     miner 2    :  3051
     miner 3    :  3051
     miner 4    :  3051
     miner 6    :  3051
     miner 7    :  3051
     miner 8    :  3051
     miner 9    :  3051
     miner 1    :  3053
B6:
recieved miner in round
     miner 1    :  3649
     miner 0    :  3649
     miner 2    :  3649
     miner 3    :  3649
     miner 4    :  3649
     miner 5    :  3649
     miner 6    :  3649
     miner 7    :  3649
     miner 8    :  3649
     miner 9    :  3649
B7:
recieved miner in round
     miner 1    :  4233
     miner 0    :  4233
     miner 2    :  4233
     miner 3    :  4233
     miner 4    :  4233
     miner 5    :  4233
     miner 6    :  4233
     miner 7    :  4233
     miner 8    :  4234
     miner 9    :  4234
B8:
recieved miner in round
     miner 6    :  4833
     miner 0    :  4833
     miner 1    :  4833
     miner 2    :  4833
     miner 3    :  4833
     miner 5    :  4833
     miner 8    :  4833
     miner 9    :  4833
     miner 7    :  4834
     miner 4    :  4835
B9:
recieved miner in round
     miner 1    :  5444
     miner 0    :  5444
     miner 5    :  5444
     miner 8    :  5444
     miner 9    :  5444
     miner 2    :  5445
     miner 3    :  5445
     miner 6    :  5445
     miner 7    :  5445
     miner 4    :  5446
B10:
recieved miner in round
     miner 3    :  6051
     miner 1    :  6051
     miner 2    :  6051
     miner 4    :  6051
     miner 6    :  6051
     miner 7    :  6051
     miner 8    :  6051
     miner 9    :  6051
     miner 0    :  6052
     miner 5    :  6052
B11:
recieved miner in round
     miner 2    :  6709
     miner 0    :  6709
     miner 1    :  6709
     miner 4    :  6709
     miner 5    :  6709
     miner 7    :  6709
     miner 9    :  6709
     miner 3    :  6710
     miner 6    :  6710
     miner 8    :  6710
B12:
recieved miner in round
     miner 0    :  7346
     miner 1    :  7346
     miner 2    :  7346
     miner 3    :  7346
     miner 4    :  7346
     miner 5    :  7346
     miner 6    :  7346
     miner 8    :  7346
     miner 9    :  7346
     miner 7    :  7347
B13:
recieved miner in round
     miner 2    :  7986
     miner 0    :  7986
     miner 1    :  7986
     miner 3    :  7986
     miner 4    :  7986
     miner 5    :  7986
     miner 6    :  7986
     miner 7    :  7986
     miner 8    :  7986
     miner 9    :  7986
B14:
recieved miner in round
     miner 0    :  8597
     miner 3    :  8597
     miner 4    :  8597
     miner 7    :  8597
     miner 8    :  8597
     miner 9    :  8597
     miner 2    :  8598
     miner 5    :  8598
     miner 6    :  8598
     miner 1    :  8599
B15:
recieved miner in round
     miner 8    :  9196
     miner 0    :  9196
     miner 2    :  9196
     miner 3    :  9196
     miner 4    :  9196
     miner 5    :  9196
     miner 7    :  9196
     miner 1    :  9197
     miner 6    :  9197
     miner 9    :  9197
B16:
recieved miner in round
     miner 2    :  9905
     miner 1    :  9905
     miner 3    :  9905
     miner 4    :  9905
     miner 5    :  9905
     miner 6    :  9905
     miner 7    :  9905
     miner 8    :  9905
     miner 9    :  9905
     miner 0    :  9906
B17:
recieved miner in round
     miner 9    :  10601
     miner 0    :  10601
     miner 1    :  10601
     miner 2    :  10601
     miner 3    :  10601
     miner 4    :  10601
     miner 5    :  10601
     miner 6    :  10601
     miner 7    :  10601
     miner 8    :  10601
B18:
recieved miner in round
     miner 7    :  11197
     miner 0    :  11197
     miner 1    :  11197
     miner 2    :  11197
     miner 3    :  11197
     miner 4    :  11197
     miner 5    :  11197
     miner 6    :  11197
     miner 8    :  11197
     miner 9    :  11197
B19:
recieved miner in round
     miner 2    :  11795
     miner 0    :  11795
     miner 1    :  11795
     miner 3    :  11795
     miner 4    :  11795
     miner 5    :  11795
     miner 6    :  11795
     miner 9    :  11795
     miner 7    :  11796
     miner 8    :  11796
B20:
recieved miner in round
     miner 6    :  12382
     miner 0    :  12382
     miner 1    :  12382
     miner 2    :  12382
     miner 4    :  12382
     miner 7    :  12382
     miner 9    :  12382
     miner 3    :  12383
     miner 5    :  12383
     miner 8    :  12383
B21:
recieved miner in round
     miner 1    :  12991
     miner 0    :  12991
     miner 2    :  12991
     miner 3    :  12991
     miner 4    :  12991
     miner 5    :  12991
     miner 6    :  12991
     miner 7    :  12991
     miner 8    :  12991
     miner 9    :  12991
B22:
recieved miner in round
     miner 1    :  13601
     miner 0    :  13601
     miner 2    :  13601
     miner 3    :  13601
     miner 4    :  13601
     miner 5    :  13601
     miner 6    :  13601
     miner 7    :  13601
     miner 8    :  13601
     miner 9    :  13601
B23:
recieved miner in round
     miner 4    :  14193
     miner 1    :  14193
     miner 2    :  14193
     miner 3    :  14193
     miner 5    :  14193
     miner 6    :  14193
     miner 7    :  14193
     miner 8    :  14193
     miner 9    :  14193
     miner 0    :  14194
B24:
recieved miner in round
     miner 7    :  14779
     miner 0    :  14779
     miner 1    :  14779
     miner 2    :  14779
     miner 4    :  14779
     miner 5    :  14779
     miner 6    :  14779
     miner 8    :  14779
     miner 9    :  14779
     miner 3    :  14780
B25:
recieved miner in round
     miner 2    :  15369
     miner 1    :  15369
     miner 3    :  15369
     miner 6    :  15369
     miner 7    :  15369
     miner 8    :  15369
     miner 9    :  15369
     miner 0    :  15370
     miner 4    :  15370
     miner 5    :  15370
B26:
recieved miner in round
     miner 0    :  15981
     miner 1    :  15981
     miner 2    :  15981
     miner 3    :  15981
     miner 4    :  15981
     miner 7    :  15981
     miner 8    :  15981
     miner 9    :  15981
     miner 5    :  15982
     miner 6    :  15982
B27:
recieved miner in round
     miner 4    :  16573
     miner 0    :  16573
     miner 1    :  16573
     miner 2    :  16573
     miner 3    :  16573
     miner 5    :  16573
     miner 6    :  16573
     miner 8    :  16573
     miner 9    :  16573
     miner 7    :  16574
B28:
recieved miner in round
     miner 8    :  17170
     miner 0    :  17170
     miner 1    :  17170
     miner 3    :  17170
     miner 4    :  17170
     miner 6    :  17170
     miner 7    :  17170
     miner 9    :  17170
     miner 2    :  17171
     miner 5    :  17171
B29:
recieved miner in round
     miner 2    :  17797
     miner 0    :  17797
     miner 3    :  17797
     miner 4    :  17797
     miner 5    :  17797
     miner 6    :  17797
     miner 7    :  17797
     miner 8    :  17797
     miner 1    :  17798
     miner 9    :  17798
B30:
recieved miner in round
     miner 8    :  18426
     miner 1    :  18426
     miner 2    :  18426
     miner 3    :  18426
     miner 5    :  18426
     miner 6    :  18426
     miner 7    :  18426
     miner 9    :  18426
     miner 0    :  18427
     miner 4    :  18427
B31:
recieved miner in round
     miner 4    :  19028
     miner 0    :  19028
     miner 1    :  19028
     miner 2    :  19028
     miner 3    :  19028
     miner 5    :  19028
     miner 6    :  19028
     miner 7    :  19028
     miner 8    :  19029
     miner 9    :  19029
B32:
recieved miner in round
     miner 0    :  19643
     miner 1    :  19643
     miner 2    :  19643
     miner 3    :  19643
     miner 4    :  19643
     miner 5    :  19643
     miner 6    :  19643
     miner 7    :  19643
     miner 8    :  19643
     miner 9    :  19644
B33:
recieved miner in round
     miner 2    :  20248
     miner 0    :  20248
     miner 4    :  20248
     miner 6    :  20248
     miner 7    :  20248
     miner 8    :  20248
     miner 9    :  20248
     miner 1    :  20249
     miner 3    :  20249
     miner 5    :  20249
B34:
recieved miner in round
     miner 2    :  20833
     miner 0    :  20833
     miner 1    :  20833
     miner 3    :  20833
     miner 4    :  20833
     miner 5    :  20833
     miner 6    :  20833
     miner 7    :  20833
     miner 8    :  20833
     miner 9    :  20833
B35:
recieved miner in round
     miner 0    :  21444
     miner 1    :  21444
     miner 2    :  21444
     miner 3    :  21444
     miner 4    :  21444
     miner 5    :  21444
     miner 6    :  21444
     miner 7    :  21444
     miner 8    :  21444
     miner 9    :  21445
B36:
recieved miner in round
     miner 6    :  22088
     miner 0    :  22088
     miner 1    :  22088
     miner 2    :  22088
     miner 3    :  22088
     miner 4    :  22088
     miner 7    :  22088
     miner 8    :  22088
     miner 5    :  22089
     miner 9    :  22089
B37:
recieved miner in round
     miner 4    :  22696
     miner 0    :  22696
     miner 2    :  22696
     miner 3    :  22696
     miner 5    :  22696
     miner 6    :  22696
     miner 7    :  22696
     miner 8    :  22696
     miner 9    :  22696
     miner 1    :  22697
B38:
recieved miner in round
     miner 1    :  23307
     miner 0    :  23307
     miner 2    :  23307
     miner 3    :  23307
     miner 7    :  23307
     miner 8    :  23307
     miner 9    :  23307
     miner 4    :  23308
     miner 5    :  23308
     miner 6    :  23308
B39:
recieved miner in round
     miner 6    :  23308
     miner 0    :  23308
     miner 1    :  23308
     miner 2    :  23308
     miner 4    :  23308
     miner 5    :  23308
     miner 7    :  23308
     miner 9    :  23308
     miner 3    :  23309
