B1:
recieved miner in round
     miner 0    :  688
     miner 1    :  688
     miner 2    :  688
     miner 4    :  688
     miner 6    :  688
     miner 7    :  688
     miner 8    :  688
     miner 9    :  688
     miner 11   :  688
     miner 12   :  688
     miner 13   :  688
     miner 14   :  688
     miner 3    :  689
     miner 5    :  689
     miner 10   :  689
     miner 15   :  689
B2:
recieved miner in round
     miner 9    :  1379
     miner 1    :  1379
     miner 3    :  1379
     miner 4    :  1379
     miner 6    :  1379
     miner 7    :  1379
     miner 10   :  1379
     miner 11   :  1379
     miner 13   :  1379
     miner 14   :  1379
     miner 15   :  1379
     miner 0    :  1380
     miner 5    :  1380
     miner 8    :  1380
     miner 12   :  1380
     miner 2    :  1381
B3:
recieved miner in round
     miner 0    :  2048
     miner 1    :  2048
     miner 2    :  2048
     miner 3    :  2048
     miner 4    :  2048
     miner 5    :  2048
     miner 6    :  2048
     miner 7    :  2048
     miner 9    :  2048
     miner 10   :  2048
     miner 11   :  2048
     miner 12   :  2048
     miner 13   :  2048
     miner 15   :  2048
     miner 8    :  2049
     miner 14   :  2050
B4:
recieved miner in round
     miner 13   :  2721
     miner 0    :  2721
     miner 1    :  2721
     miner 2    :  2721
     miner 3    :  2721
     miner 4    :  2721
     miner 5    :  2721
     miner 6    :  2721
     miner 7    :  2721
     miner 10   :  2721
     miner 11   :  2721
     miner 12   :  2721
     miner 14   :  2721
     miner 15   :  2721
     miner 8    :  2722
     miner 9    :  2723
B5:
recieved miner in round
     miner 11   :  3402
     miner 1    :  3402
     miner 2    :  3402
     miner 3    :  3402
     miner 4    :  3402
     miner 5    :  3402
     miner 7    :  3402
     miner 8    :  3402
     miner 9    :  3402
     miner 12   :  3402
     miner 13   :  3402
     miner 14   :  3402
     miner 0    :  3403
     miner 6    :  3403
     miner 15   :  3403
     miner 10   :  3404
B6:
recieved miner in round
     miner 4    :  4160
     miner 0    :  4160
     miner 1    :  4160
     miner 2    :  4160
     miner 3    :  4160
     miner 5    :  4160
     miner 6    :  4160
     miner 7    :  4160
     miner 8    :  4160
     miner 9    :  4160
     miner 10   :  4160
     miner 12   :  4160
     miner 13   :  4160
     miner 14   :  4160
     miner 15   :  4160
     miner 11   :  4161
B7:
recieved miner in round
     miner 10   :  4867
     miner 0    :  4867
     miner 4    :  4867
     miner 5    :  4867
     miner 6    :  4867
     miner 7    :  4867
     miner 8    :  4867
     miner 9    :  4867
     miner 11   :  4867
     miner 13   :  4867
     miner 14   :  4867
     miner 15   :  4867
     miner 1    :  4868
     miner 2    :  4868
     miner 3    :  4868
     miner 12   :  4868
B8:
recieved miner in round
     miner 6    :  5548
     miner 0    :  5548
     miner 2    :  5548
     miner 3    :  5548
     miner 4    :  5548
     miner 8    :  5548
     miner 9    :  5548
     miner 10   :  5548
     miner 11   :  5548
     miner 12   :  5548
     miner 13   :  5548
     miner 14   :  5548
     miner 15   :  5548
     miner 1    :  5549
     miner 5    :  5549
     miner 7    :  5549
B9:
recieved miner in round
     miner 10   :  6249
     miner 0    :  6249
     miner 1    :  6249
     miner 2    :  6249
     miner 3    :  6249
     miner 4    :  6249
     miner 5    :  6249
     miner 6    :  6249
     miner 7    :  6249
     miner 8    :  6249
     miner 9    :  6249
     miner 11   :  6249
     miner 14   :  6249
     miner 15   :  6249
     miner 12   :  6250
     miner 13   :  6250
B10:
recieved miner in round
     miner 2    :  6953
     miner 0    :  6953
     miner 1    :  6953
     miner 3    :  6953
     miner 4    :  6953
     miner 5    :  6953
     miner 6    :  6953
     miner 7    :  6953
     miner 8    :  6953
     miner 10   :  6953
     miner 11   :  6953
     miner 12   :  6953
     miner 13   :  6953
     miner 14   :  6953
     miner 15   :  6953
     miner 9    :  6954
B11:
recieved miner in round
     miner 8    :  7633
     miner 0    :  7633
     miner 1    :  7633
     miner 3    :  7633
     miner 4    :  7633
     miner 6    :  7633
     miner 9    :  7633
     miner 10   :  7633
     miner 11   :  7633
     miner 15   :  7633
     miner 2    :  7634
     miner 5    :  7634
     miner 7    :  7634
     miner 12   :  7634
     miner 13   :  7634
     miner 14   :  7634
B12:
recieved miner in round
     miner 7    :  8324
     miner 1    :  8324
     miner 2    :  8324
     miner 3    :  8324
     miner 4    :  8324
     miner 5    :  8324
     miner 8    :  8324
     miner 9    :  8324
     miner 11   :  8324
     miner 12   :  8324
     miner 13   :  8324
     miner 14   :  8324
     miner 15   :  8324
     miner 0    :  8325
     miner 6    :  8325
     miner 10   :  8326
B13:
recieved miner in round
     miner 3    :  9044
     miner 0    :  9044
     miner 1    :  9044
     miner 4    :  9044
     miner 5    :  9044
     miner 6    :  9044
     miner 7    :  9044
     miner 8    :  9044
     miner 9    :  9044
     miner 11   :  9044
     miner 12   :  9044
     miner 13   :  9044
     miner 14   :  9044
     miner 15   :  9044
     miner 2    :  9045
     miner 10   :  9045
B14:
recieved miner in round
     miner 5    :  9716
     miner 0    :  9716
     miner 1    :  9716
     miner 2    :  9716
     miner 3    :  9716
     miner 6    :  9716
     miner 8    :  9716
     miner 9    :  9716
     miner 10   :  9716
     miner 11   :  9716
     miner 12   :  9716
     miner 14   :  9716
     miner 15   :  9716
     miner 4    :  9717
     miner 7    :  9717
     miner 13   :  9717
B15:
