B1:
recieved miner in round
     miner 7    :  337
     miner 1    :  337
     miner 2    :  337
     miner 3    :  337
     miner 4    :  337
     miner 5    :  337
     miner 6    :  337
     miner 10   :  337
     miner 11   :  337
     miner 12   :  337
     miner 13   :  337
     miner 14   :  337
     miner 0    :  338
     miner 8    :  338
     miner 9    :  338
     miner 15   :  338
B2:
recieved miner in round
     miner 8    :  674
     miner 0    :  674
     miner 1    :  674
     miner 2    :  674
     miner 3    :  674
     miner 5    :  674
     miner 6    :  674
     miner 7    :  674
     miner 11   :  674
     miner 12   :  674
     miner 14   :  674
     miner 15   :  674
     miner 9    :  675
     miner 10   :  675
     miner 13   :  675
     miner 4    :  676
B3:
recieved miner in round
     miner 2    :  1035
     miner 0    :  1035
     miner 1    :  1035
     miner 3    :  1035
     miner 5    :  1035
     miner 7    :  1035
     miner 8    :  1035
     miner 9    :  1035
     miner 10   :  1035
     miner 11   :  1035
     miner 12   :  1035
     miner 13   :  1035
     miner 14   :  1035
     miner 6    :  1036
     miner 15   :  1036
     miner 4    :  1037
B4:
recieved miner in round
     miner 3    :  1373
     miner 1    :  1373
     miner 2    :  1373
     miner 4    :  1373
     miner 5    :  1373
     miner 7    :  1373
     miner 10   :  1373
     miner 12   :  1373
     miner 14   :  1373
     miner 15   :  1373
     miner 6    :  1374
     miner 9    :  1374
     miner 11   :  1374
     miner 13   :  1374
     miner 0    :  1375
     miner 8    :  1375
B5:
recieved miner in round
     miner 15   :  1706
     miner 0    :  1706
     miner 1    :  1706
     miner 2    :  1706
     miner 3    :  1706
     miner 4    :  1706
     miner 6    :  1706
     miner 10   :  1706
     miner 11   :  1706
     miner 12   :  1706
     miner 13   :  1706
     miner 14   :  1706
     miner 5    :  1707
     miner 7    :  1707
     miner 8    :  1707
     miner 9    :  1707
B6:
recieved miner in round
     miner 8    :  2051
     miner 1    :  2051
     miner 2    :  2051
     miner 3    :  2051
     miner 4    :  2051
     miner 5    :  2051
     miner 6    :  2051
     miner 7    :  2051
     miner 9    :  2051
     miner 10   :  2051
     miner 11   :  2051
     miner 12   :  2051
     miner 13   :  2051
     miner 14   :  2051
     miner 15   :  2051
     miner 0    :  2052
B7:
recieved miner in round
     miner 5    :  2397
     miner 1    :  2397
     miner 2    :  2397
     miner 3    :  2397
     miner 7    :  2397
     miner 8    :  2397
     miner 10   :  2397
     miner 11   :  2397
     miner 12   :  2397
     miner 13   :  2397
     miner 14   :  2397
     miner 0    :  2398
     miner 4    :  2398
     miner 6    :  2398
     miner 9    :  2398
     miner 15   :  2398
B8:
recieved miner in round
     miner 0    :  2747
     miner 1    :  2747
     miner 2    :  2747
     miner 3    :  2747
     miner 4    :  2747
     miner 6    :  2747
     miner 8    :  2747
     miner 9    :  2747
     miner 10   :  2747
     miner 11   :  2747
     miner 12   :  2747
     miner 13   :  2747
     miner 15   :  2747
     miner 5    :  2748
     miner 7    :  2748
     miner 14   :  2748
B9:
recieved miner in round
     miner 0    :  3099
     miner 1    :  3099
     miner 2    :  3099
     miner 3    :  3099
     miner 4    :  3099
     miner 5    :  3099
     miner 6    :  3099
     miner 7    :  3099
     miner 8    :  3099
     miner 9    :  3099
     miner 10   :  3099
     miner 11   :  3099
     miner 12   :  3099
     miner 13   :  3099
     miner 14   :  3099
     miner 15   :  3099
B10:
recieved miner in round
     miner 5    :  3458
     miner 1    :  3458
     miner 2    :  3458
     miner 3    :  3458
     miner 4    :  3458
     miner 7    :  3458
     miner 8    :  3458
     miner 9    :  3458
     miner 10   :  3458
     miner 11   :  3458
     miner 12   :  3458
     miner 14   :  3458
     miner 6    :  3459
     miner 13   :  3459
     miner 15   :  3459
     miner 0    :  3460
B11:
recieved miner in round
     miner 4    :  3811
     miner 0    :  3811
     miner 1    :  3811
     miner 2    :  3811
     miner 3    :  3811
     miner 5    :  3811
     miner 6    :  3811
     miner 7    :  3811
     miner 8    :  3811
     miner 9    :  3811
     miner 10   :  3811
     miner 12   :  3811
     miner 13   :  3811
     miner 14   :  3811
     miner 15   :  3811
     miner 11   :  3812
B12:
recieved miner in round
     miner 4    :  4183
     miner 0    :  4183
     miner 1    :  4183
     miner 2    :  4183
     miner 3    :  4183
     miner 5    :  4183
     miner 6    :  4183
     miner 7    :  4183
     miner 8    :  4183
     miner 9    :  4183
     miner 10   :  4183
     miner 12   :  4183
     miner 14   :  4183
     miner 15   :  4183
     miner 11   :  4184
     miner 13   :  4185
B13:
recieved miner in round
     miner 9    :  4548
     miner 0    :  4548
     miner 2    :  4548
     miner 3    :  4548
     miner 4    :  4548
     miner 5    :  4548
     miner 7    :  4548
     miner 8    :  4548
     miner 10   :  4548
     miner 12   :  4548
     miner 13   :  4548
     miner 14   :  4548
     miner 15   :  4548
     miner 1    :  4549
     miner 6    :  4549
     miner 11   :  4549
B14:
recieved miner in round
     miner 13   :  4900
     miner 0    :  4900
     miner 2    :  4900
     miner 3    :  4900
     miner 4    :  4900
     miner 5    :  4900
     miner 8    :  4900
     miner 9    :  4900
     miner 11   :  4900
     miner 12   :  4900
     miner 14   :  4900
     miner 15   :  4900
     miner 1    :  4901
     miner 10   :  4901
     miner 6    :  4902
     miner 7    :  4902
B15:
recieved miner in round
     miner 0    :  5237
     miner 2    :  5237
     miner 4    :  5237
     miner 6    :  5237
     miner 7    :  5237
     miner 9    :  5237
     miner 11   :  5237
     miner 12   :  5237
     miner 13   :  5237
     miner 14   :  5237
     miner 15   :  5237
     miner 1    :  5238
     miner 3    :  5238
     miner 5    :  5238
     miner 8    :  5238
     miner 10   :  5238
B16:
recieved miner in round
     miner 15   :  5574
     miner 1    :  5574
     miner 2    :  5574
     miner 3    :  5574
     miner 4    :  5574
     miner 5    :  5574
     miner 6    :  5574
     miner 7    :  5574
     miner 8    :  5574
     miner 9    :  5574
     miner 10   :  5574
     miner 11   :  5574
     miner 13   :  5574
     miner 0    :  5575
     miner 12   :  5575
     miner 14   :  5575
B17:
recieved miner in round
     miner 5    :  5914
     miner 1    :  5914
     miner 2    :  5914
     miner 4    :  5914
     miner 6    :  5914
     miner 8    :  5914
     miner 9    :  5914
     miner 12   :  5914
     miner 13   :  5914
     miner 15   :  5914
     miner 3    :  5915
     miner 7    :  5915
     miner 10   :  5915
     miner 11   :  5915
     miner 14   :  5915
     miner 0    :  5916
B18:
recieved miner in round
     miner 9    :  6255
     miner 0    :  6255
     miner 1    :  6255
     miner 2    :  6255
     miner 3    :  6255
     miner 4    :  6255
     miner 5    :  6255
     miner 7    :  6255
     miner 8    :  6255
     miner 10   :  6255
     miner 11   :  6255
     miner 12   :  6255
     miner 13   :  6255
     miner 15   :  6255
     miner 14   :  6256
     miner 6    :  6257
B19:
recieved miner in round
     miner 14   :  6595
     miner 2    :  6595
     miner 3    :  6595
     miner 4    :  6595
     miner 5    :  6595
     miner 6    :  6595
     miner 7    :  6595
     miner 8    :  6595
     miner 9    :  6595
     miner 10   :  6595
     miner 11   :  6595
     miner 12   :  6595
     miner 13   :  6595
     miner 0    :  6596
     miner 1    :  6596
     miner 15   :  6596
B20:
recieved miner in round
     miner 5    :  6964
     miner 1    :  6964
     miner 3    :  6964
     miner 6    :  6964
     miner 7    :  6964
     miner 9    :  6964
     miner 10   :  6964
     miner 11   :  6964
     miner 13   :  6964
     miner 0    :  6965
     miner 2    :  6965
     miner 4    :  6965
     miner 8    :  6965
     miner 12   :  6965
     miner 14   :  6965
     miner 15   :  6965
B21:
recieved miner in round
     miner 4    :  7304
     miner 0    :  7304
     miner 1    :  7304
     miner 2    :  7304
     miner 3    :  7304
     miner 5    :  7304
     miner 6    :  7304
     miner 7    :  7304
     miner 8    :  7304
     miner 9    :  7304
     miner 11   :  7304
     miner 12   :  7304
     miner 13   :  7304
     miner 14   :  7304
     miner 15   :  7304
     miner 10   :  7305
B22:
recieved miner in round
     miner 13   :  7649
     miner 0    :  7649
     miner 2    :  7649
     miner 3    :  7649
     miner 4    :  7649
     miner 6    :  7649
     miner 7    :  7649
     miner 8    :  7649
     miner 9    :  7649
     miner 10   :  7649
     miner 11   :  7649
     miner 12   :  7649
     miner 15   :  7649
     miner 1    :  7650
     miner 5    :  7650
     miner 14   :  7651
B23:
recieved miner in round
     miner 3    :  7986
     miner 0    :  7986
     miner 1    :  7986
     miner 2    :  7986
     miner 4    :  7986
     miner 5    :  7986
     miner 6    :  7986
     miner 7    :  7986
     miner 8    :  7986
     miner 9    :  7986
     miner 11   :  7986
     miner 13   :  7986
     miner 14   :  7986
     miner 15   :  7986
     miner 10   :  7987
     miner 12   :  7987
B24:
recieved miner in round
     miner 4    :  8347
     miner 0    :  8347
     miner 1    :  8347
     miner 2    :  8347
     miner 3    :  8347
     miner 5    :  8347
     miner 7    :  8347
     miner 8    :  8347
     miner 9    :  8347
     miner 10   :  8347
     miner 12   :  8347
     miner 13   :  8347
     miner 14   :  8347
     miner 15   :  8347
     miner 6    :  8348
     miner 11   :  8348
B25:
recieved miner in round
     miner 2    :  8724
     miner 0    :  8724
     miner 3    :  8724
     miner 4    :  8724
     miner 5    :  8724
     miner 6    :  8724
     miner 7    :  8724
     miner 8    :  8724
     miner 10   :  8724
     miner 11   :  8724
     miner 12   :  8724
     miner 13   :  8724
     miner 15   :  8724
     miner 1    :  8725
     miner 9    :  8725
     miner 14   :  8725
B26:
recieved miner in round
     miner 7    :  9095
     miner 1    :  9095
     miner 2    :  9095
     miner 3    :  9095
     miner 4    :  9095
     miner 5    :  9095
     miner 6    :  9095
     miner 8    :  9095
     miner 10   :  9095
     miner 11   :  9095
     miner 12   :  9095
     miner 14   :  9095
     miner 15   :  9095
     miner 0    :  9096
     miner 13   :  9096
     miner 9    :  9097
B27:
recieved miner in round
     miner 14   :  9431
     miner 0    :  9431
     miner 2    :  9431
     miner 4    :  9431
     miner 6    :  9431
     miner 7    :  9431
     miner 8    :  9431
     miner 9    :  9431
     miner 10   :  9431
     miner 11   :  9431
     miner 12   :  9431
     miner 13   :  9431
     miner 15   :  9431
     miner 1    :  9432
     miner 3    :  9432
     miner 5    :  9433
B28:
recieved miner in round
     miner 0    :  9784
     miner 1    :  9784
     miner 4    :  9784
     miner 5    :  9784
     miner 6    :  9784
     miner 7    :  9784
     miner 8    :  9784
     miner 10   :  9784
     miner 11   :  9784
     miner 12   :  9784
     miner 13   :  9784
     miner 14   :  9784
     miner 15   :  9784
     miner 2    :  9785
     miner 3    :  9785
     miner 9    :  9785
B29:
recieved miner in round
     miner 13   :  10147
     miner 0    :  10147
     miner 2    :  10147
     miner 3    :  10147
     miner 4    :  10147
     miner 5    :  10147
     miner 6    :  10147
     miner 7    :  10147
     miner 8    :  10147
     miner 9    :  10147
     miner 12   :  10147
     miner 14   :  10147
     miner 15   :  10147
     miner 1    :  10148
     miner 10   :  10148
     miner 11   :  10148
B30:
recieved miner in round
     miner 5    :  10523
     miner 0    :  10523
     miner 1    :  10523
     miner 2    :  10523
     miner 3    :  10523
     miner 4    :  10523
     miner 6    :  10523
     miner 7    :  10523
     miner 8    :  10523
     miner 11   :  10523
     miner 12   :  10523
     miner 14   :  10523
     miner 15   :  10523
     miner 9    :  10524
     miner 10   :  10524
     miner 13   :  10524
B31:
recieved miner in round
     miner 0    :  10870
     miner 1    :  10870
     miner 2    :  10870
     miner 3    :  10870
     miner 4    :  10870
     miner 5    :  10870
     miner 6    :  10870
     miner 7    :  10870
     miner 8    :  10870
     miner 10   :  10870
     miner 12   :  10870
     miner 13   :  10870
     miner 14   :  10870
     miner 9    :  10871
     miner 11   :  10871
     miner 15   :  10871
B32:
recieved miner in round
     miner 11   :  11230
     miner 1    :  11230
     miner 2    :  11230
     miner 3    :  11230
     miner 5    :  11230
     miner 6    :  11230
     miner 7    :  11230
     miner 8    :  11230
