B1:
recieved miner in round
     miner 7    :  698
     miner 0    :  698
     miner 1    :  698
     miner 3    :  698
     miner 4    :  698
     miner 5    :  698
     miner 6    :  698
     miner 8    :  698
     miner 9    :  698
     miner 2    :  699
B2:
recieved miner in round
     miner 3    :  1399
     miner 0    :  1399
     miner 4    :  1399
     miner 5    :  1399
     miner 7    :  1399
     miner 8    :  1399
     miner 9    :  1399
     miner 1    :  1400
     miner 2    :  1400
     miner 6    :  1400
B3:
recieved miner in round
     miner 8    :  2082
     miner 2    :  2082
     miner 3    :  2082
     miner 4    :  2082
     miner 5    :  2082
     miner 6    :  2082
     miner 9    :  2082
     miner 0    :  2083
     miner 7    :  2083
     miner 1    :  2084
B4:
recieved miner in round
     miner 0    :  2778
     miner 1    :  2778
     miner 2    :  2778
     miner 3    :  2778
     miner 4    :  2778
     miner 5    :  2778
     miner 6    :  2778
     miner 7    :  2778
     miner 8    :  2778
     miner 9    :  2778
B5:
recieved miner in round
     miner 1    :  3456
     miner 0    :  3456
     miner 2    :  3456
     miner 4    :  3456
     miner 5    :  3456
     miner 7    :  3456
     miner 8    :  3456
     miner 6    :  3457
     miner 9    :  3457
     miner 3    :  3458
B6:
recieved miner in round
     miner 3    :  4136
     miner 0    :  4136
     miner 1    :  4136
     miner 2    :  4136
     miner 4    :  4136
     miner 5    :  4136
     miner 6    :  4136
     miner 8    :  4136
     miner 9    :  4136
     miner 7    :  4137
B7:
recieved miner in round
     miner 2    :  4816
     miner 0    :  4816
     miner 1    :  4816
     miner 3    :  4816
     miner 4    :  4816
     miner 5    :  4816
     miner 6    :  4816
     miner 7    :  4816
     miner 8    :  4816
     miner 9    :  4816
B8:
recieved miner in round
     miner 9    :  5496
     miner 1    :  5496
     miner 2    :  5496
     miner 4    :  5496
     miner 5    :  5496
     miner 7    :  5496
     miner 8    :  5496
     miner 0    :  5497
     miner 3    :  5497
     miner 6    :  5497
B9:
recieved miner in round
     miner 3    :  6171
     miner 1    :  6171
     miner 2    :  6171
     miner 4    :  6171
     miner 5    :  6171
     miner 6    :  6171
     miner 7    :  6171
     miner 8    :  6171
     miner 0    :  6172
     miner 9    :  6172
B10:
recieved miner in round
     miner 3    :  6845
     miner 0    :  6845
     miner 1    :  6845
     miner 4    :  6845
     miner 5    :  6845
     miner 6    :  6845
     miner 7    :  6845
     miner 9    :  6845
     miner 2    :  6846
     miner 8    :  6846
B11:
recieved miner in round
     miner 2    :  7552
     miner 0    :  7552
     miner 1    :  7552
     miner 3    :  7552
     miner 4    :  7552
     miner 5    :  7552
     miner 6    :  7552
     miner 7    :  7552
     miner 8    :  7552
     miner 9    :  7552
B12:
recieved miner in round
     miner 2    :  8334
     miner 0    :  8334
     miner 1    :  8334
     miner 3    :  8334
     miner 4    :  8334
     miner 5    :  8334
     miner 6    :  8334
     miner 7    :  8334
     miner 8    :  8334
     miner 9    :  8334
B13:
recieved miner in round
     miner 4    :  9001
     miner 0    :  9001
     miner 1    :  9001
     miner 2    :  9001
     miner 5    :  9001
     miner 6    :  9001
     miner 7    :  9001
     miner 8    :  9001
     miner 9    :  9001
     miner 3    :  9002
B14:
recieved miner in round
     miner 9    :  9768
     miner 1    :  9768
     miner 2    :  9768
     miner 4    :  9768
     miner 5    :  9768
     miner 6    :  9768
     miner 8    :  9768
     miner 3    :  9769
     miner 7    :  9769
     miner 0    :  9770
B15:
recieved miner in round
     miner 5    :  10484
     miner 0    :  10484
     miner 1    :  10484
     miner 2    :  10484
     miner 3    :  10484
     miner 4    :  10484
     miner 6    :  10484
     miner 7    :  10484
     miner 9    :  10484
     miner 8    :  10485
B16:
recieved miner in round
     miner 9    :  11151
     miner 0    :  11151
     miner 1    :  11151
     miner 2    :  11151
     miner 3    :  11151
     miner 4    :  11151
     miner 8    :  11151
     miner 6    :  11152
     miner 7    :  11152
     miner 5    :  11153
B17:
recieved miner in round
     miner 1    :  11862
     miner 2    :  11862
     miner 4    :  11862
     miner 5    :  11862
