B1:
recieved miner in round
     miner 14   :  254
     miner 0    :  254
     miner 3    :  254
     miner 4    :  254
     miner 6    :  254
     miner 7    :  254
     miner 8    :  254
     miner 10   :  254
     miner 12   :  254
     miner 13   :  254
     miner 15   :  254
     miner 1    :  255
     miner 2    :  255
     miner 5    :  255
     miner 9    :  255
     miner 11   :  255
B2:
recieved miner in round
     miner 4    :  504
     miner 0    :  504
     miner 1    :  504
     miner 2    :  504
     miner 3    :  504
     miner 5    :  504
     miner 6    :  504
     miner 8    :  504
     miner 9    :  504
     miner 10   :  504
     miner 11   :  504
     miner 12   :  504
     miner 13   :  504
     miner 14   :  504
     miner 15   :  504
     miner 7    :  505
B3:
recieved miner in round
     miner 14   :  757
     miner 0    :  757
     miner 1    :  757
     miner 2    :  757
     miner 3    :  757
     miner 4    :  757
     miner 5    :  757
     miner 6    :  757
     miner 7    :  757
     miner 8    :  757
     miner 9    :  757
     miner 10   :  757
     miner 11   :  757
     miner 12   :  757
     miner 13   :  757
     miner 15   :  757
B4:
recieved miner in round
     miner 12   :  1022
     miner 1    :  1022
     miner 2    :  1022
     miner 5    :  1022
     miner 6    :  1022
     miner 7    :  1022
     miner 8    :  1022
     miner 9    :  1022
     miner 11   :  1022
     miner 13   :  1022
     miner 14   :  1022
     miner 15   :  1022
     miner 0    :  1023
     miner 4    :  1023
     miner 10   :  1023
     miner 3    :  1024
B5:
recieved miner in round
     miner 6    :  1281
     miner 1    :  1281
     miner 2    :  1281
     miner 3    :  1281
     miner 4    :  1281
     miner 8    :  1281
     miner 9    :  1281
     miner 10   :  1281
     miner 11   :  1281
     miner 12   :  1281
     miner 13   :  1281
     miner 14   :  1281
     miner 0    :  1282
     miner 5    :  1282
     miner 7    :  1282
     miner 15   :  1282
B6:
recieved miner in round
     miner 3    :  1534
     miner 0    :  1534
     miner 1    :  1534
     miner 2    :  1534
     miner 4    :  1534
     miner 6    :  1534
     miner 7    :  1534
     miner 8    :  1534
     miner 9    :  1534
     miner 10   :  1534
     miner 11   :  1534
     miner 12   :  1534
     miner 13   :  1534
     miner 14   :  1534
     miner 15   :  1534
     miner 5    :  1535
B7:
recieved miner in round
     miner 6    :  1788
     miner 0    :  1788
     miner 1    :  1788
     miner 2    :  1788
     miner 4    :  1788
