B1:
recieved miner in round
     miner 1    :  744
     miner 2    :  744
     miner 4    :  744
     miner 5    :  744
     miner 6    :  744
     miner 7    :  744
     miner 8    :  744
     miner 9    :  744
     miner 0    :  745
     miner 3    :  745
B2:
recieved miner in round
     miner 9    :  1458
     miner 0    :  1458
     miner 1    :  1458
     miner 2    :  1458
     miner 3    :  1458
     miner 5    :  1458
     miner 6    :  1458
     miner 7    :  1458
     miner 8    :  1458
     miner 4    :  1459
B3:
recieved miner in round
     miner 4    :  2228
     miner 0    :  2228
     miner 1    :  2228
     miner 2    :  2228
     miner 3    :  2228
     miner 6    :  2228
     miner 7    :  2228
     miner 8    :  2228
     miner 9    :  2228
     miner 5    :  2229
B4:
recieved miner in round
     miner 8    :  2904
     miner 0    :  2904
     miner 2    :  2904
     miner 3    :  2904
     miner 4    :  2904
     miner 5    :  2904
     miner 6    :  2904
     miner 7    :  2904
     miner 9    :  2904
     miner 1    :  2905
B5:
recieved miner in round
     miner 1    :  3595
     miner 0    :  3595
     miner 3    :  3595
     miner 5    :  3595
     miner 6    :  3595
     miner 8    :  3595
     miner 9    :  3595
     miner 2    :  3596
     miner 7    :  3596
     miner 4    :  3597
B6:
recieved miner in round
     miner 4    :  4327
     miner 1    :  4327
     miner 2    :  4327
     miner 3    :  4327
     miner 5    :  4327
     miner 6    :  4327
     miner 7    :  4327
     miner 8    :  4327
     miner 0    :  4328
     miner 9    :  4328
B7:
recieved miner in round
     miner 2    :  5019
     miner 0    :  5019
     miner 3    :  5019
     miner 4    :  5019
     miner 5    :  5019
     miner 8    :  5019
     miner 9    :  5019
     miner 1    :  5020
     miner 6    :  5020
     miner 7    :  5020
B8:
recieved miner in round
     miner 5    :  5729
     miner 0    :  5729
     miner 1    :  5729
     miner 2    :  5729
     miner 3    :  5729
     miner 4    :  5729
     miner 6    :  5729
     miner 7    :  5729
     miner 8    :  5729
     miner 9    :  5729
B9:
recieved miner in round
     miner 5    :  6431
     miner 0    :  6431
     miner 1    :  6431
     miner 2    :  6431
     miner 3    :  6431
     miner 4    :  6431
     miner 7    :  6431
     miner 8    :  6431
     miner 9    :  6431
     miner 6    :  6432
B10:
recieved miner in round
     miner 4    :  7136
     miner 0    :  7136
     miner 1    :  7136
     miner 2    :  7136
     miner 3    :  7136
     miner 5    :  7136
     miner 6    :  7136
     miner 7    :  7136
     miner 9    :  7136
     miner 8    :  7137
B11:
recieved miner in round
     miner 6    :  7871
     miner 0    :  7871
     miner 1    :  7871
     miner 2    :  7871
     miner 4    :  7871
     miner 5    :  7871
     miner 7    :  7871
     miner 8    :  7871
     miner 9    :  7871
     miner 3    :  7872
B12:
recieved miner in round
     miner 2    :  8556
     miner 0    :  8556
     miner 1    :  8556
     miner 3    :  8556
     miner 4    :  8556
     miner 6    :  8556
     miner 7    :  8556
     miner 8    :  8556
     miner 9    :  8556
     miner 5    :  8557
B13:
recieved miner in round
     miner 6    :  9234
     miner 1    :  9234
     miner 3    :  9234
     miner 4    :  9234
     miner 7    :  9234
     miner 8    :  9234
     miner 9    :  9234
     miner 0    :  9235
     miner 2    :  9235
     miner 5    :  9235
B14:
recieved miner in round
     miner 7    :  9911
     miner 0    :  9911
     miner 1    :  9911
     miner 2    :  9911
     miner 3    :  9911
     miner 4    :  9911
     miner 5    :  9911
     miner 9    :  9911
     miner 6    :  9912
     miner 8    :  9912
B15:
recieved miner in round
     miner 3    :  10580
     miner 0    :  10580
     miner 1    :  10580
     miner 2    :  10580
     miner 4    :  10580
     miner 5    :  10580
     miner 7    :  10580
     miner 8    :  10580
     miner 6    :  10581
     miner 9    :  10581
B16:
recieved miner in round
     miner 2    :  11290
     miner 0    :  11290
     miner 1    :  11290
     miner 3    :  11290
     miner 4    :  11290
     miner 5    :  11290
     miner 6    :  11290
     miner 7    :  11290
     miner 8    :  11290
     miner 9    :  11292
B17:
recieved miner in round
     miner 1    :  11996
     miner 0    :  11996
     miner 2    :  11996
     miner 3    :  11996
     miner 7    :  11996
     miner 9    :  11996
     miner 4    :  11997
     miner 5    :  11997
     miner 6    :  11997
     miner 8    :  11997
B18:
recieved miner in round
     miner 4    :  12706
     miner 0    :  12706
     miner 1    :  12706
     miner 3    :  12706
     miner 5    :  12706
     miner 7    :  12706
     miner 8    :  12706
     miner 9    :  12706
     miner 2    :  12707
