B1:
recieved miner in round
     miner 13   :  504
     miner 0    :  504
     miner 3    :  504
     miner 4    :  504
     miner 5    :  504
     miner 8    :  504
     miner 9    :  504
     miner 10   :  504
     miner 12   :  504
     miner 14   :  504
     miner 15   :  504
     miner 1    :  505
     miner 2    :  505
     miner 6    :  505
     miner 7    :  505
     miner 11   :  505
B2:
recieved miner in round
     miner 5    :  1024
     miner 0    :  1024
     miner 1    :  1024
     miner 2    :  1024
     miner 4    :  1024
     miner 6    :  1024
     miner 7    :  1024
     miner 10   :  1024
     miner 11   :  1024
     miner 13   :  1024
     miner 14   :  1024
     miner 15   :  1024
     miner 3    :  1025
     miner 8    :  1025
     miner 9    :  1025
     miner 12   :  1025
B3:
recieved miner in round
     miner 7    :  1527
     miner 2    :  1527
     miner 3    :  1527
     miner 5    :  1527
     miner 6    :  1527
     miner 8    :  1527
     miner 9    :  1527
     miner 10   :  1527
     miner 11   :  1527
     miner 12   :  1527
     miner 13   :  1527
     miner 14   :  1527
     miner 15   :  1527
     miner 0    :  1528
     miner 1    :  1528
     miner 4    :  1528
B4:
recieved miner in round
     miner 10   :  2086
     miner 0    :  2086
     miner 1    :  2086
     miner 4    :  2086
     miner 5    :  2086
     miner 6    :  2086
     miner 7    :  2086
     miner 8    :  2086
     miner 9    :  2086
     miner 11   :  2086
     miner 12   :  2086
     miner 13   :  2086
     miner 2    :  2087
     miner 14   :  2087
     miner 15   :  2087
     miner 3    :  2088
B5:
recieved miner in round
     miner 13   :  2590
     miner 0    :  2590
     miner 1    :  2590
     miner 2    :  2590
     miner 3    :  2590
     miner 4    :  2590
     miner 5    :  2590
     miner 7    :  2590
     miner 8    :  2590
     miner 9    :  2590
     miner 11   :  2590
     miner 12   :  2590
     miner 14   :  2590
     miner 6    :  2591
     miner 15   :  2591
     miner 10   :  2592
B6:
recieved miner in round
     miner 9    :  3097
     miner 0    :  3097
     miner 1    :  3097
     miner 2    :  3097
     miner 3    :  3097
     miner 4    :  3097
     miner 5    :  3097
     miner 6    :  3097
     miner 7    :  3097
     miner 8    :  3097
     miner 10   :  3097
     miner 11   :  3097
     miner 12   :  3097
     miner 13   :  3097
     miner 14   :  3097
     miner 15   :  3097
B7:
recieved miner in round
     miner 4    :  3641
     miner 0    :  3641
     miner 1    :  3641
     miner 2    :  3641
     miner 3    :  3641
     miner 5    :  3641
     miner 6    :  3641
     miner 7    :  3641
     miner 8    :  3641
     miner 9    :  3641
     miner 10   :  3641
     miner 11   :  3641
     miner 12   :  3641
     miner 13   :  3641
     miner 15   :  3641
     miner 14   :  3642
B8:
recieved miner in round
     miner 10   :  4238
     miner 1    :  4238
     miner 2    :  4238
     miner 3    :  4238
     miner 4    :  4238
     miner 5    :  4238
     miner 6    :  4238
     miner 7    :  4238
     miner 8    :  4238
     miner 9    :  4238
     miner 12   :  4238
     miner 13   :  4238
     miner 0    :  4239
     miner 11   :  4239
     miner 14   :  4239
     miner 15   :  4239
B9:
recieved miner in round
     miner 10   :  4740
     miner 0    :  4740
     miner 2    :  4740
     miner 3    :  4740
     miner 4    :  4740
     miner 5    :  4740
     miner 11   :  4740
     miner 12   :  4740
     miner 14   :  4740
     miner 15   :  4740
     miner 1    :  4741
     miner 6    :  4741
     miner 7    :  4741
     miner 8    :  4741
     miner 9    :  4741
     miner 13   :  4741
B10:
recieved miner in round
     miner 12   :  5277
     miner 1    :  5277
     miner 2    :  5277
     miner 4    :  5277
     miner 5    :  5277
     miner 6    :  5277
