B1:
recieved miner in round
     miner 7    :  351
     miner 0    :  351
     miner 1    :  351
     miner 3    :  351
     miner 4    :  351
     miner 5    :  351
     miner 6    :  351
     miner 8    :  351
     miner 9    :  351
     miner 2    :  352
B2:
recieved miner in round
     miner 0    :  721
     miner 1    :  721
     miner 3    :  721
     miner 4    :  721
     miner 6    :  721
     miner 7    :  721
     miner 8    :  721
     miner 9    :  721
     miner 2    :  722
     miner 5    :  722
B3:
recieved miner in round
     miner 4    :  1063
     miner 1    :  1063
     miner 2    :  1063
     miner 3    :  1063
     miner 5    :  1063
     miner 7    :  1063
     miner 8    :  1063
     miner 9    :  1063
     miner 0    :  1064
     miner 6    :  1064
B4:
recieved miner in round
     miner 6    :  1402
     miner 0    :  1402
     miner 1    :  1402
     miner 5    :  1402
     miner 7    :  1402
     miner 9    :  1402
     miner 2    :  1403
     miner 3    :  1403
     miner 4    :  1403
     miner 8    :  1403
B5:
recieved miner in round
     miner 8    :  1751
     miner 0    :  1751
     miner 1    :  1751
     miner 3    :  1751
     miner 4    :  1751
     miner 7    :  1751
     miner 9    :  1751
     miner 2    :  1752
     miner 5    :  1752
     miner 6    :  1752
B6:
recieved miner in round
     miner 2    :  2090
     miner 0    :  2090
     miner 1    :  2090
     miner 3    :  2090
     miner 4    :  2090
     miner 5    :  2090
     miner 7    :  2090
     miner 9    :  2090
     miner 6    :  2091
     miner 8    :  2091
B7:
recieved miner in round
     miner 0    :  2424
     miner 2    :  2424
     miner 3    :  2424
     miner 4    :  2424
     miner 5    :  2424
     miner 6    :  2424
     miner 7    :  2424
     miner 8    :  2424
     miner 9    :  2424
     miner 1    :  2425
B8:
recieved miner in round
     miner 0    :  2766
     miner 2    :  2766
     miner 4    :  2766
     miner 5    :  2766
     miner 7    :  2766
     miner 8    :  2766
     miner 9    :  2766
     miner 1    :  2767
     miner 3    :  2767
     miner 6    :  2767
B9:
recieved miner in round
     miner 5    :  3163
     miner 0    :  3163
     miner 1    :  3163
     miner 2    :  3163
     miner 3    :  3163
     miner 6    :  3163
     miner 7    :  3163
     miner 8    :  3163
     miner 9    :  3163
     miner 4    :  3164
B10:
recieved miner in round
     miner 9    :  3534
     miner 1    :  3534
     miner 2    :  3534
     miner 3    :  3534
     miner 7    :  3534
     miner 8    :  3534
     miner 0    :  3535
     miner 4    :  3535
     miner 5    :  3535
     miner 6    :  3535
B11:
recieved miner in round
     miner 3    :  3873
     miner 0    :  3873
     miner 1    :  3873
     miner 5    :  3873
     miner 6    :  3873
     miner 7    :  3873
     miner 8    :  3873
     miner 9    :  3873
     miner 2    :  3874
     miner 4    :  3874
B12:
recieved miner in round
     miner 7    :  4226
     miner 1    :  4226
     miner 2    :  4226
     miner 3    :  4226
     miner 4    :  4226
     miner 5    :  4226
     miner 6    :  4226
     miner 8    :  4226
     miner 9    :  4226
     miner 0    :  4227
B13:
recieved miner in round
     miner 1    :  4561
     miner 0    :  4561
     miner 2    :  4561
     miner 5    :  4561
     miner 6    :  4561
     miner 7    :  4561
     miner 8    :  4561
     miner 9    :  4561
     miner 3    :  4562
     miner 4    :  4562
B14:
recieved miner in round
     miner 1    :  4903
     miner 2    :  4903
     miner 3    :  4903
     miner 4    :  4903
     miner 5    :  4903
     miner 7    :  4903
     miner 0    :  4904
     miner 6    :  4904
     miner 8    :  4904
     miner 9    :  4904
B15:
recieved miner in round
     miner 2    :  5285
     miner 0    :  5285
     miner 1    :  5285
     miner 3    :  5285
     miner 4    :  5285
     miner 5    :  5285
     miner 6    :  5285
     miner 7    :  5285
     miner 8    :  5285
     miner 9    :  5285
B16:
recieved miner in round
     miner 0    :  5646
     miner 1    :  5646
     miner 4    :  5646
     miner 5    :  5646
     miner 6    :  5646
     miner 7    :  5646
     miner 8    :  5646
     miner 9    :  5646
     miner 2    :  5647
     miner 3    :  5647
B17:
recieved miner in round
     miner 8    :  6021
     miner 1    :  6021
     miner 2    :  6021
     miner 3    :  6021
     miner 4    :  6021
     miner 5    :  6021
     miner 6    :  6021
     miner 7    :  6021
     miner 9    :  6021
     miner 0    :  6022
B18:
recieved miner in round
     miner 2    :  6395
     miner 1    :  6395
     miner 3    :  6395
     miner 4    :  6395
     miner 6    :  6395
     miner 7    :  6395
     miner 9    :  6395
     miner 0    :  6396
     miner 8    :  6396
     miner 5    :  6397
B19:
recieved miner in round
     miner 7    :  6772
     miner 0    :  6772
     miner 1    :  6772
     miner 2    :  6772
     miner 3    :  6772
     miner 4    :  6772
     miner 5    :  6772
     miner 6    :  6772
     miner 8    :  6772
     miner 9    :  6772
B20:
recieved miner in round
     miner 9    :  7110
     miner 0    :  7110
     miner 2    :  7110
     miner 3    :  7110
     miner 4    :  7110
     miner 5    :  7110
     miner 7    :  7110
     miner 1    :  7111
     miner 6    :  7111
     miner 8    :  7111
B21:
recieved miner in round
     miner 8    :  7461
     miner 0    :  7461
     miner 2    :  7461
     miner 3    :  7461
     miner 4    :  7461
     miner 6    :  7461
     miner 7    :  7461
     miner 1    :  7462
     miner 5    :  7462
     miner 9    :  7462
B22:
recieved miner in round
     miner 8    :  7795
     miner 1    :  7795
     miner 2    :  7795
     miner 3    :  7795
     miner 6    :  7795
     miner 9    :  7795
     miner 0    :  7796
     miner 5    :  7796
     miner 4    :  7797
     miner 7    :  7797
B23:
recieved miner in round
     miner 6    :  8136
     miner 0    :  8136
     miner 1    :  8136
     miner 2    :  8136
     miner 3    :  8136
     miner 4    :  8136
     miner 5    :  8136
     miner 7    :  8136
     miner 9    :  8136
     miner 8    :  8137
B24:
recieved miner in round
     miner 7    :  8494
     miner 0    :  8494
     miner 2    :  8494
     miner 3    :  8494
     miner 5    :  8494
     miner 6    :  8494
     miner 9    :  8494
     miner 1    :  8495
     miner 4    :  8495
     miner 8    :  8495
B25:
recieved miner in round
     miner 7    :  8841
     miner 0    :  8841
     miner 1    :  8841
     miner 2    :  8841
     miner 4    :  8841
     miner 5    :  8841
     miner 6    :  8841
     miner 8    :  8841
     miner 9    :  8841
     miner 3    :  8842
B26:
recieved miner in round
     miner 2    :  9182
     miner 0    :  9182
     miner 1    :  9182
     miner 3    :  9182
     miner 4    :  9182
     miner 5    :  9182
     miner 8    :  9182
     miner 9    :  9182
     miner 6    :  9183
     miner 7    :  9183
B27:
recieved miner in round
     miner 3    :  9519
     miner 0    :  9519
     miner 2    :  9519
     miner 4    :  9519
     miner 5    :  9519
     miner 7    :  9519
     miner 8    :  9519
     miner 9    :  9519
     miner 1    :  9520
     miner 6    :  9520
B28:
recieved miner in round
     miner 5    :  9858
     miner 1    :  9858
     miner 2    :  9858
     miner 3    :  9858
     miner 4    :  9858
     miner 6    :  9858
     miner 8    :  9858
     miner 9    :  9858
     miner 0    :  9859
     miner 7    :  9859
B29:
recieved miner in round
     miner 2    :  10219
     miner 3    :  10219
     miner 4    :  10219
     miner 5    :  10219
     miner 6    :  10219
     miner 7    :  10219
     miner 8    :  10219
     miner 9    :  10219
     miner 0    :  10220
     miner 1    :  10220
B30:
recieved miner in round
     miner 7    :  10570
     miner 0    :  10570
     miner 1    :  10570
     miner 2    :  10570
     miner 4    :  10570
     miner 5    :  10570
     miner 6    :  10570
     miner 8    :  10570
     miner 9    :  10570
     miner 3    :  10571
B31:
recieved miner in round
     miner 8    :  10910
     miner 0    :  10910
     miner 1    :  10910
     miner 2    :  10910
     miner 3    :  10910
     miner 4    :  10910
     miner 7    :  10910
     miner 5    :  10911
     miner 6    :  10911
     miner 9    :  10911
B32:
recieved miner in round
     miner 0    :  11263
     miner 1    :  11263
     miner 2    :  11263
     miner 3    :  11263
     miner 5    :  11263
     miner 6    :  11263
     miner 7    :  11263
     miner 8    :  11263
     miner 9    :  11263
     miner 4    :  11264
B33:
recieved miner in round
     miner 9    :  11604
     miner 0    :  11604
     miner 2    :  11604
     miner 3    :  11604
     miner 4    :  11604
     miner 5    :  11604
     miner 6    :  11604
     miner 7    :  11604
     miner 8    :  11604
     miner 1    :  11605
B34:
recieved miner in round
     miner 4    :  11962
     miner 0    :  11962
     miner 1    :  11962
     miner 2    :  11962
     miner 3    :  11962
     miner 5    :  11962
     miner 9    :  11962
     miner 6    :  11963
     miner 7    :  11963
     miner 8    :  11963
B35:
recieved miner in round
     miner 4    :  12347
     miner 0    :  12347
     miner 1    :  12347
     miner 2    :  12347
     miner 3    :  12347
     miner 6    :  12347
     miner 7    :  12347
     miner 8    :  12347
     miner 9    :  12347
     miner 5    :  12348
B36:
recieved miner in round
     miner 3    :  12709
     miner 0    :  12709
     miner 2    :  12709
     miner 5    :  12709
     miner 6    :  12709
     miner 7    :  12709
     miner 1    :  12710
     miner 4    :  12710
     miner 8    :  12710
     miner 9    :  12710
B37:
recieved miner in round
     miner 8    :  13047
     miner 0    :  13047
     miner 1    :  13047
     miner 3    :  13047
     miner 4    :  13047
     miner 5    :  13047
     miner 6    :  13047
     miner 9    :  13047
     miner 2    :  13048
     miner 7    :  13048
B38:
recieved miner in round
     miner 4    :  13387
     miner 0    :  13387
     miner 1    :  13387
     miner 2    :  13387
     miner 3    :  13387
     miner 5    :  13387
     miner 6    :  13387
     miner 9    :  13387
     miner 7    :  13388
     miner 8    :  13388
B39:
recieved miner in round
     miner 2    :  13747
     miner 0    :  13747
     miner 1    :  13747
     miner 3    :  13747
     miner 4    :  13747
     miner 5    :  13747
     miner 7    :  13747
     miner 8    :  13747
     miner 9    :  13747
     miner 6    :  13748
B40:
recieved miner in round
     miner 1    :  14098
     miner 0    :  14098
     miner 2    :  14098
     miner 4    :  14098
     miner 5    :  14098
     miner 6    :  14098
     miner 7    :  14098
     miner 8    :  14098
     miner 9    :  14098
     miner 3    :  14099
B41:
recieved miner in round
     miner 0    :  14436
     miner 1    :  14436
     miner 2    :  14436
     miner 3    :  14436
     miner 4    :  14436
     miner 5    :  14436
     miner 6    :  14436
     miner 7    :  14436
     miner 8    :  14436
     miner 9    :  14436
B42:
recieved miner in round
     miner 5    :  14816
     miner 0    :  14816
     miner 1    :  14816
     miner 2    :  14816
     miner 3    :  14816
     miner 4    :  14816
     miner 6    :  14816
     miner 7    :  14816
     miner 9    :  14816
     miner 8    :  14818
B43:
recieved miner in round
     miner 1    :  15185
     miner 0    :  15185
     miner 2    :  15185
     miner 4    :  15185
     miner 5    :  15185
     miner 6    :  15185
     miner 8    :  15185
     miner 3    :  15186
     miner 7    :  15186
     miner 9    :  15186
B44:
recieved miner in round
     miner 6    :  15550
     miner 0    :  15550
     miner 1    :  15550
     miner 2    :  15550
     miner 3    :  15550
     miner 4    :  15550
     miner 5    :  15550
     miner 7    :  15550
     miner 8    :  15550
     miner 9    :  15552
B45:
recieved miner in round
     miner 8    :  15890
     miner 0    :  15890
     miner 1    :  15890
     miner 3    :  15890
     miner 4    :  15890
     miner 5    :  15890
     miner 6    :  15890
     miner 7    :  15890
     miner 9    :  15890
     miner 2    :  15892
B46:
recieved miner in round
     miner 3    :  16240
     miner 0    :  16240
     miner 2    :  16240
     miner 4    :  16240
     miner 5    :  16240
     miner 6    :  16240
     miner 7    :  16240
     miner 8    :  16240
     miner 9    :  16240
     miner 1    :  16241
B47:
recieved miner in round
     miner 9    :  16579
     miner 0    :  16579
     miner 1    :  16579
     miner 3    :  16579
     miner 4    :  16579
     miner 7    :  16579
     miner 8    :  16579
     miner 2    :  16580
     miner 5    :  16580
     miner 6    :  16581
B48:
recieved miner in round
     miner 6    :  16922
     miner 0    :  16922
     miner 1    :  16922
     miner 2    :  16922
     miner 4    :  16922
     miner 7    :  16922
     miner 8    :  16922
     miner 9    :  16922
     miner 3    :  16923
     miner 5    :  16923
B49:
recieved miner in round
     miner 6    :  17264
     miner 0    :  17264
     miner 3    :  17264
     miner 4    :  17264
     miner 7    :  17264
     miner 9    :  17264
     miner 1    :  17265
     miner 2    :  17265
     miner 5    :  17265
     miner 8    :  17265
B50:
recieved miner in round
     miner 7    :  17607
     miner 0    :  17607
     miner 1    :  17607
     miner 4    :  17607
     miner 5    :  17607
     miner 6    :  17607
     miner 8    :  17607
     miner 9    :  17607
     miner 2    :  17608
     miner 3    :  17608
B51:
recieved miner in round
     miner 5    :  17961
     miner 1    :  17961
     miner 2    :  17961
     miner 4    :  17961
     miner 9    :  17961
     miner 0    :  17962
     miner 3    :  17962
     miner 7    :  17962
     miner 8    :  17962
     miner 6    :  17963
B52:
recieved miner in round
     miner 7    :  18301
     miner 2    :  18301
     miner 4    :  18301
     miner 6    :  18301
     miner 8    :  18301
     miner 9    :  18301
     miner 0    :  18302
     miner 1    :  18302
     miner 3    :  18302
     miner 5    :  18302
B53:
recieved miner in round
     miner 8    :  18681
     miner 0    :  18681
     miner 2    :  18681
     miner 3    :  18681
     miner 4    :  18681
     miner 9    :  18681
     miner 1    :  18682
     miner 5    :  18682
     miner 6    :  18682
     miner 7    :  18682
B54:
recieved miner in round
     miner 2    :  19032
     miner 0    :  19032
     miner 3    :  19032
     miner 4    :  19032
     miner 6    :  19032
     miner 7    :  19032
     miner 8    :  19032
     miner 1    :  19033
     miner 5    :  19033
     miner 9    :  19033
B55:
recieved miner in round
     miner 3    :  19366
     miner 2    :  19366
     miner 4    :  19366
     miner 5    :  19366
     miner 6    :  19366
     miner 8    :  19366
     miner 9    :  19366
     miner 0    :  19367
     miner 1    :  19367
     miner 7    :  19368
B56:
recieved miner in round
     miner 4    :  19712
     miner 0    :  19712
     miner 1    :  19712
     miner 3    :  19712
     miner 5    :  19712
     miner 6    :  19712
     miner 7    :  19712
     miner 8    :  19712
     miner 9    :  19712
     miner 2    :  19713
B57:
recieved miner in round
     miner 4    :  20048
     miner 0    :  20048
     miner 1    :  20048
     miner 2    :  20048
     miner 3    :  20048
     miner 5    :  20048
     miner 6    :  20048
     miner 7    :  20048
     miner 8    :  20048
     miner 9    :  20048
B58:
recieved miner in round
     miner 5    :  20404
     miner 0    :  20404
     miner 1    :  20404
     miner 2    :  20404
     miner 3    :  20404
     miner 4    :  20404
     miner 6    :  20404
     miner 8    :  20404
     miner 9    :  20404
     miner 7    :  20405
B59:
recieved miner in round
     miner 6    :  20747
     miner 0    :  20747
     miner 1    :  20747
     miner 2    :  20747
     miner 3    :  20747
     miner 4    :  20747
     miner 5    :  20747
     miner 7    :  20747
     miner 8    :  20747
     miner 9    :  20748
B60:
recieved miner in round
     miner 4    :  21093
     miner 0    :  21093
     miner 2    :  21093
     miner 3    :  21093
     miner 5    :  21093
     miner 7    :  21093
     miner 8    :  21093
     miner 9    :  21093
     miner 1    :  21094
     miner 6    :  21094
B61:
recieved miner in round
     miner 2    :  21430
     miner 0    :  21430
     miner 1    :  21430
     miner 3    :  21430
     miner 4    :  21430
     miner 5    :  21430
     miner 6    :  21430
     miner 7    :  21430
     miner 9    :  21430
     miner 8    :  21431
B62:
recieved miner in round
