B1:
recieved miner in round
     miner 2    :  598
     miner 1    :  598
     miner 3    :  598
     miner 5    :  598
     miner 6    :  598
     miner 7    :  598
     miner 8    :  598
     miner 9    :  598
     miner 0    :  599
     miner 4    :  599
B2:
recieved miner in round
     miner 1    :  1202
     miner 2    :  1202
     miner 3    :  1202
     miner 4    :  1202
     miner 5    :  1202
     miner 6    :  1202
     miner 7    :  1202
     miner 8    :  1202
     miner 9    :  1202
     miner 0    :  1203
B3:
recieved miner in round
     miner 9    :  1826
     miner 0    :  1826
     miner 1    :  1826
     miner 2    :  1826
     miner 3    :  1826
     miner 4    :  1826
     miner 6    :  1826
     miner 8    :  1826
     miner 5    :  1827
     miner 7    :  1827
B4:
recieved miner in round
     miner 7    :  2421
     miner 0    :  2421
     miner 1    :  2421
     miner 2    :  2421
     miner 3    :  2421
     miner 4    :  2421
     miner 5    :  2421
     miner 6    :  2421
     miner 9    :  2421
     miner 8    :  2422
B5:
recieved miner in round
     miner 1    :  3037
     miner 0    :  3037
     miner 2    :  3037
     miner 4    :  3037
     miner 6    :  3037
     miner 7    :  3037
     miner 8    :  3037
     miner 9    :  3037
     miner 3    :  3038
     miner 5    :  3038
B6:
recieved miner in round
     miner 8    :  3702
     miner 0    :  3702
     miner 1    :  3702
     miner 2    :  3702
     miner 3    :  3702
     miner 4    :  3702
     miner 6    :  3702
     miner 7    :  3702
     miner 9    :  3702
     miner 5    :  3703
B7:
recieved miner in round
     miner 3    :  4306
     miner 0    :  4306
     miner 4    :  4306
     miner 5    :  4306
     miner 6    :  4306
     miner 7    :  4306
     miner 8    :  4306
     miner 1    :  4307
     miner 2    :  4307
     miner 9    :  4307
B8:
recieved miner in round
     miner 0    :  4916
     miner 1    :  4916
     miner 2    :  4916
     miner 3    :  4916
     miner 5    :  4916
     miner 6    :  4916
     miner 9    :  4916
     miner 4    :  4917
     miner 7    :  4917
     miner 8    :  4917
B9:
recieved miner in round
     miner 2    :  5502
     miner 0    :  5502
     miner 1    :  5502
     miner 3    :  5502
     miner 4    :  5502
     miner 5    :  5502
     miner 6    :  5502
     miner 7    :  5502
     miner 8    :  5502
     miner 9    :  5502
B10:
recieved miner in round
     miner 0    :  6099
     miner 1    :  6099
     miner 2    :  6099
     miner 3    :  6099
     miner 4    :  6099
     miner 5    :  6099
     miner 6    :  6099
     miner 7    :  6099
     miner 8    :  6099
     miner 9    :  6099
B11:
recieved miner in round
     miner 2    :  6702
     miner 0    :  6702
     miner 3    :  6702
     miner 5    :  6702
     miner 6    :  6702
     miner 7    :  6702
     miner 8    :  6702
     miner 9    :  6702
     miner 1    :  6703
     miner 4    :  6703
B12:
recieved miner in round
     miner 9    :  7310
     miner 0    :  7310
     miner 1    :  7310
     miner 5    :  7310
     miner 6    :  7310
     miner 7    :  7310
     miner 8    :  7310
     miner 2    :  7311
     miner 3    :  7311
     miner 4    :  7311
B13:
recieved miner in round
     miner 1    :  7940
     miner 0    :  7940
     miner 4    :  7940
     miner 5    :  7940
     miner 6    :  7940
     miner 7    :  7940
     miner 9    :  7940
     miner 2    :  7941
     miner 3    :  7941
     miner 8    :  7941
B14:
recieved miner in round
     miner 8    :  8540
     miner 0    :  8540
     miner 4    :  8540
     miner 5    :  8540
     miner 7    :  8540
     miner 9    :  8540
     miner 1    :  8541
     miner 2    :  8541
     miner 3    :  8541
     miner 6    :  8541
B15:
recieved miner in round
     miner 9    :  9126
     miner 0    :  9126
     miner 1    :  9126
     miner 2    :  9126
     miner 4    :  9126
     miner 5    :  9126
     miner 6    :  9126
     miner 7    :  9126
     miner 8    :  9126
     miner 3    :  9127
B16:
recieved miner in round
     miner 5    :  9792
     miner 0    :  9792
     miner 1    :  9792
     miner 2    :  9792
     miner 3    :  9792
     miner 4    :  9792
     miner 6    :  9792
     miner 7    :  9792
     miner 8    :  9792
     miner 9    :  9792
B17:
recieved miner in round
     miner 1    :  10408
     miner 2    :  10408
     miner 4    :  10408
     miner 5    :  10408
     miner 6    :  10408
     miner 7    :  10408
     miner 8    :  10408
     miner 9    :  10408
     miner 3    :  10409
     miner 0    :  10410
B18:
recieved miner in round
     miner 2    :  11120
     miner 0    :  11120
     miner 1    :  11120
     miner 3    :  11120
     miner 4    :  11120
     miner 5    :  11120
     miner 6    :  11120
     miner 8    :  11120
     miner 7    :  11121
     miner 9    :  11121
B19:
recieved miner in round
     miner 0    :  11751
     miner 1    :  11751
     miner 2    :  11751
     miner 3    :  11751
     miner 4    :  11751
     miner 5    :  11751
     miner 7    :  11751
     miner 8    :  11751
     miner 9    :  11751
     miner 6    :  11752
B20:
recieved miner in round
     miner 2    :  12342
     miner 0    :  12342
     miner 1    :  12342
     miner 5    :  12342
     miner 6    :  12342
     miner 7    :  12342
     miner 8    :  12342
     miner 9    :  12342
     miner 3    :  12343
     miner 4    :  12343
B21:
recieved miner in round
     miner 1    :  13012
     miner 2    :  13012
     miner 4    :  13012
     miner 5    :  13012
     miner 6    :  13012
     miner 7    :  13012
     miner 9    :  13012
     miner 0    :  13013
     miner 3    :  13013
     miner 8    :  13013
B22:
recieved miner in round
     miner 3    :  13608
     miner 0    :  13608
     miner 1    :  13608
     miner 2    :  13608
     miner 4    :  13608
     miner 6    :  13608
     miner 7    :  13608
     miner 8    :  13608
     miner 5    :  13609
     miner 9    :  13609
B23:
recieved miner in round
     miner 5    :  14222
     miner 0    :  14222
     miner 1    :  14222
     miner 2    :  14222
     miner 4    :  14222
     miner 6    :  14222
     miner 7    :  14222
     miner 9    :  14222
     miner 3    :  14223
     miner 8    :  14223
B24:
recieved miner in round
     miner 2    :  14826
     miner 1    :  14826
     miner 3    :  14826
     miner 4    :  14826
     miner 6    :  14826
     miner 7    :  14826
     miner 8    :  14826
     miner 9    :  14826
     miner 0    :  14827
     miner 5    :  14827
B25:
recieved miner in round
     miner 6    :  15413
     miner 0    :  15413
     miner 1    :  15413
     miner 3    :  15413
     miner 4    :  15413
     miner 5    :  15413
     miner 7    :  15413
     miner 8    :  15413
     miner 9    :  15413
     miner 2    :  15414
B26:
recieved miner in round
     miner 8    :  16012
     miner 0    :  16012
     miner 1    :  16012
     miner 2    :  16012
     miner 3    :  16012
     miner 7    :  16012
     miner 9    :  16012
     miner 4    :  16013
     miner 5    :  16013
     miner 6    :  16013
B27:
recieved miner in round
     miner 1    :  16622
     miner 0    :  16622
     miner 3    :  16622
     miner 4    :  16622
     miner 6    :  16622
     miner 7    :  16622
     miner 2    :  16623
     miner 5    :  16623
     miner 8    :  16623
     miner 9    :  16624
B28:
recieved miner in round
     miner 8    :  17237
     miner 2    :  17237
     miner 4    :  17237
     miner 5    :  17237
     miner 0    :  17238
     miner 1    :  17238
     miner 3    :  17238
     miner 6    :  17238
     miner 7    :  17238
     miner 9    :  17238
B29:
recieved miner in round
     miner 9    :  17841
     miner 0    :  17841
     miner 2    :  17841
     miner 3    :  17841
     miner 4    :  17841
     miner 5    :  17841
     miner 6    :  17841
     miner 7    :  17841
     miner 1    :  17842
     miner 8    :  17842
B30:
recieved miner in round
     miner 2    :  18436
     miner 0    :  18436
     miner 1    :  18436
     miner 3    :  18436
     miner 4    :  18436
     miner 5    :  18436
     miner 6    :  18437
     miner 7    :  18437
     miner 8    :  18437
     miner 9    :  18437
B31:
recieved miner in round
     miner 1    :  19062
     miner 2    :  19062
     miner 3    :  19062
     miner 4    :  19062
     miner 5    :  19062
     miner 6    :  19062
     miner 7    :  19062
     miner 8    :  19062
     miner 9    :  19062
     miner 0    :  19063
B32:
recieved miner in round
     miner 1    :  19726
     miner 0    :  19726
     miner 3    :  19726
     miner 4    :  19726
     miner 5    :  19726
     miner 6    :  19726
     miner 7    :  19726
     miner 2    :  19727
     miner 8    :  19727
     miner 9    :  19727
B33:
recieved miner in round
     miner 6    :  20317
     miner 0    :  20317
     miner 3    :  20317
     miner 4    :  20317
     miner 5    :  20317
     miner 8    :  20317
     miner 9    :  20317
     miner 1    :  20318
     miner 2    :  20318
     miner 7    :  20318
B34:
recieved miner in round
     miner 1    :  20942
     miner 0    :  20942
     miner 2    :  20942
     miner 4    :  20942
     miner 5    :  20942
     miner 6    :  20942
     miner 8    :  20942
     miner 9    :  20942
     miner 3    :  20943
     miner 7    :  20943
B35:
recieved miner in round
