B1:
recieved miner in round
     miner 4    :  167
     miner 0    :  167
     miner 1    :  167
     miner 2    :  167
     miner 3    :  167
     miner 5    :  167
     miner 7    :  167
     miner 8    :  167
     miner 6    :  168
     miner 9    :  168
B2:
recieved miner in round
     miner 6    :  348
     miner 0    :  348
     miner 1    :  348
     miner 2    :  348
     miner 3    :  348
     miner 4    :  348
     miner 5    :  348
     miner 7    :  348
     miner 9    :  348
     miner 8    :  349
B3:
recieved miner in round
     miner 1    :  517
     miner 0    :  517
     miner 2    :  517
     miner 3    :  517
     miner 4    :  517
     miner 5    :  517
     miner 6    :  517
     miner 9    :  517
     miner 7    :  518
     miner 8    :  518
B4:
recieved miner in round
     miner 5    :  685
     miner 1    :  685
     miner 2    :  685
     miner 4    :  685
     miner 8    :  685
     miner 9    :  685
     miner 0    :  686
     miner 3    :  686
     miner 6    :  686
     miner 7    :  686
B5:
recieved miner in round
     miner 7    :  855
     miner 0    :  855
     miner 1    :  855
     miner 2    :  855
     miner 3    :  855
     miner 4    :  855
     miner 5    :  855
     miner 6    :  855
     miner 8    :  855
     miner 9    :  855
B6:
recieved miner in round
     miner 5    :  1038
     miner 0    :  1038
     miner 2    :  1038
     miner 3    :  1038
     miner 4    :  1038
     miner 6    :  1038
     miner 7    :  1038
     miner 8    :  1038
     miner 9    :  1038
     miner 1    :  1039
B7:
recieved miner in round
     miner 9    :  1222
     miner 0    :  1222
     miner 2    :  1222
     miner 4    :  1222
     miner 6    :  1222
     miner 7    :  1222
     miner 3    :  1223
     miner 5    :  1223
     miner 8    :  1223
     miner 1    :  1224
B8:
recieved miner in round
     miner 9    :  1398
     miner 0    :  1398
     miner 2    :  1398
     miner 4    :  1398
     miner 6    :  1398
     miner 7    :  1398
     miner 8    :  1398
     miner 1    :  1399
     miner 5    :  1399
     miner 3    :  1400
B9:
recieved miner in round
     miner 2    :  1587
     miner 0    :  1587
     miner 1    :  1587
     miner 4    :  1587
     miner 5    :  1587
     miner 6    :  1587
     miner 7    :  1587
     miner 9    :  1587
     miner 3    :  1588
     miner 8    :  1588
B10:
recieved miner in round
     miner 5    :  1780
     miner 0    :  1780
     miner 2    :  1780
     miner 7    :  1780
     miner 1    :  1781
     miner 3    :  1781
     miner 4    :  1781
     miner 6    :  1781
     miner 8    :  1781
     miner 9    :  1781
B11:
recieved miner in round
     miner 7    :  1952
     miner 0    :  1952
     miner 1    :  1952
     miner 2    :  1952
     miner 3    :  1952
     miner 4    :  1952
     miner 5    :  1952
     miner 6    :  1952
     miner 8    :  1952
     miner 9    :  1952
B12:
recieved miner in round
     miner 1    :  2154
     miner 2    :  2154
     miner 4    :  2154
     miner 6    :  2154
     miner 8    :  2154
     miner 9    :  2154
     miner 0    :  2155
     miner 3    :  2155
     miner 5    :  2155
     miner 7    :  2155
B13:
recieved miner in round
     miner 5    :  2322
     miner 0    :  2322
     miner 1    :  2322
     miner 2    :  2322
     miner 3    :  2322
     miner 4    :  2322
     miner 6    :  2322
     miner 7    :  2322
     miner 8    :  2322
     miner 9    :  2322
B14:
recieved miner in round
     miner 8    :  2508
     miner 0    :  2508
     miner 1    :  2508
     miner 2    :  2508
     miner 3    :  2508
     miner 4    :  2508
     miner 5    :  2508
     miner 6    :  2508
     miner 7    :  2508
     miner 9    :  2509
B15:
recieved miner in round
     miner 9    :  2683
     miner 0    :  2683
     miner 1    :  2683
     miner 2    :  2683
     miner 3    :  2683
     miner 4    :  2683
     miner 5    :  2683
     miner 6    :  2683
     miner 7    :  2683
     miner 8    :  2683
B16:
recieved miner in round
     miner 8    :  2851
     miner 0    :  2851
     miner 2    :  2851
     miner 3    :  2851
     miner 4    :  2851
     miner 5    :  2851
     miner 7    :  2851
     miner 9    :  2851
     miner 1    :  2852
     miner 6    :  2852
B17:
recieved miner in round
     miner 0    :  3034
     miner 1    :  3034
     miner 2    :  3034
     miner 3    :  3034
     miner 4    :  3034
     miner 5    :  3034
     miner 6    :  3034
     miner 7    :  3034
     miner 8    :  3034
     miner 9    :  3034
B18:
recieved miner in round
     miner 3    :  3251
     miner 0    :  3251
     miner 1    :  3251
     miner 2    :  3251
     miner 4    :  3251
     miner 5    :  3251
     miner 6    :  3251
     miner 7    :  3251
     miner 8    :  3251
     miner 9    :  3251
B19:
recieved miner in round
     miner 0    :  3432
     miner 2    :  3432
     miner 6    :  3432
     miner 8    :  3432
     miner 9    :  3432
     miner 1    :  3433
     miner 3    :  3433
     miner 5    :  3433
     miner 7    :  3433
     miner 4    :  3434
B20:
recieved miner in round
     miner 8    :  3599
     miner 0    :  3599
     miner 1    :  3599
     miner 4    :  3599
     miner 5    :  3599
     miner 7    :  3599
     miner 9    :  3599
     miner 2    :  3600
     miner 3    :  3600
     miner 6    :  3600
B21:
recieved miner in round
     miner 0    :  3776
     miner 1    :  3776
     miner 2    :  3776
     miner 3    :  3776
     miner 4    :  3776
     miner 5    :  3776
     miner 6    :  3776
     miner 7    :  3776
     miner 9    :  3776
     miner 8    :  3777
B22:
recieved miner in round
     miner 9    :  3944
     miner 0    :  3944
     miner 1    :  3944
     miner 2    :  3944
     miner 3    :  3944
     miner 5    :  3944
     miner 6    :  3944
     miner 7    :  3944
     miner 8    :  3944
     miner 4    :  3945
B23:
recieved miner in round
     miner 4    :  4125
     miner 0    :  4125
     miner 1    :  4125
     miner 3    :  4125
     miner 5    :  4125
     miner 6    :  4125
     miner 7    :  4125
     miner 9    :  4125
     miner 2    :  4127
     miner 8    :  4127
B24:
recieved miner in round
     miner 0    :  4292
     miner 1    :  4292
     miner 2    :  4292
     miner 3    :  4292
     miner 4    :  4292
     miner 5    :  4292
     miner 6    :  4292
     miner 7    :  4292
     miner 8    :  4292
     miner 9    :  4292
B25:
recieved miner in round
     miner 5    :  4471
     miner 0    :  4471
     miner 3    :  4471
     miner 4    :  4471
     miner 6    :  4471
     miner 7    :  4471
     miner 8    :  4471
     miner 1    :  4472
     miner 2    :  4472
     miner 9    :  4472
B26:
recieved miner in round
     miner 0    :  4650
     miner 1    :  4650
     miner 2    :  4650
     miner 3    :  4650
     miner 4    :  4650
     miner 5    :  4650
     miner 6    :  4650
     miner 7    :  4650
     miner 8    :  4650
     miner 9    :  4650
B27:
recieved miner in round
     miner 2    :  4821
     miner 0    :  4821
     miner 1    :  4821
     miner 3    :  4821
     miner 4    :  4821
     miner 6    :  4821
     miner 7    :  4821
     miner 8    :  4821
     miner 9    :  4821
     miner 5    :  4822
B28:
recieved miner in round
     miner 8    :  4989
     miner 0    :  4989
     miner 1    :  4989
     miner 2    :  4989
     miner 3    :  4989
     miner 4    :  4989
     miner 5    :  4989
     miner 6    :  4989
     miner 7    :  4989
     miner 9    :  4989
B29:
recieved miner in round
     miner 7    :  5159
     miner 0    :  5159
     miner 1    :  5159
     miner 2    :  5159
     miner 3    :  5159
     miner 4    :  5159
     miner 5    :  5159
     miner 9    :  5159
     miner 6    :  5160
     miner 8    :  5160
B30:
recieved miner in round
     miner 3    :  5328
     miner 0    :  5328
     miner 1    :  5328
     miner 2    :  5328
     miner 5    :  5328
     miner 6    :  5328
     miner 7    :  5328
     miner 8    :  5328
     miner 9    :  5328
     miner 4    :  5329
B31:
recieved miner in round
     miner 7    :  5500
     miner 2    :  5500
     miner 3    :  5500
     miner 4    :  5500
     miner 5    :  5500
     miner 8    :  5500
     miner 9    :  5500
     miner 0    :  5501
     miner 1    :  5501
     miner 6    :  5501
B32:
recieved miner in round
     miner 4    :  5709
     miner 0    :  5709
     miner 1    :  5709
     miner 2    :  5709
     miner 3    :  5709
     miner 5    :  5709
     miner 6    :  5709
     miner 7    :  5709
     miner 8    :  5709
     miner 9    :  5709
B33:
recieved miner in round
     miner 1    :  5908
     miner 0    :  5908
     miner 2    :  5908
     miner 5    :  5908
     miner 6    :  5908
     miner 7    :  5908
     miner 9    :  5908
     miner 3    :  5909
     miner 4    :  5909
     miner 8    :  5909
B34:
recieved miner in round
     miner 0    :  6086
     miner 1    :  6086
     miner 2    :  6086
     miner 4    :  6086
     miner 5    :  6086
     miner 6    :  6086
     miner 7    :  6086
     miner 8    :  6086
     miner 9    :  6086
     miner 3    :  6087
B35:
recieved miner in round
     miner 5    :  6280
     miner 0    :  6280
     miner 1    :  6280
     miner 2    :  6280
     miner 3    :  6280
     miner 4    :  6280
     miner 6    :  6280
     miner 8    :  6280
     miner 9    :  6280
     miner 7    :  6281
B36:
recieved miner in round
     miner 7    :  6456
     miner 0    :  6456
     miner 1    :  6456
     miner 2    :  6456
     miner 3    :  6456
     miner 4    :  6456
     miner 5    :  6456
     miner 6    :  6456
     miner 8    :  6456
     miner 9    :  6456
B37:
recieved miner in round
     miner 8    :  6624
     miner 0    :  6624
     miner 1    :  6624
     miner 2    :  6624
     miner 3    :  6624
     miner 5    :  6624
     miner 6    :  6624
     miner 7    :  6624
     miner 9    :  6624
     miner 4    :  6625
B38:
recieved miner in round
     miner 5    :  6797
     miner 0    :  6797
     miner 1    :  6797
     miner 2    :  6797
     miner 6    :  6797
     miner 7    :  6797
     miner 8    :  6797
     miner 9    :  6797
     miner 3    :  6798
     miner 4    :  6798
B39:
recieved miner in round
     miner 4    :  6964
     miner 1    :  6964
     miner 2    :  6964
     miner 3    :  6964
     miner 5    :  6964
     miner 6    :  6964
     miner 7    :  6964
     miner 8    :  6964
     miner 9    :  6964
     miner 0    :  6965
B40:
recieved miner in round
     miner 0    :  7132
     miner 2    :  7132
     miner 3    :  7132
     miner 4    :  7132
     miner 5    :  7132
     miner 6    :  7132
     miner 7    :  7132
     miner 8    :  7132
     miner 9    :  7132
     miner 1    :  7133
B41:
recieved miner in round
     miner 7    :  7300
     miner 0    :  7300
     miner 1    :  7300
     miner 2    :  7300
     miner 3    :  7300
     miner 4    :  7300
     miner 5    :  7300
     miner 6    :  7300
     miner 8    :  7300
     miner 9    :  7300
B42:
recieved miner in round
     miner 5    :  7466
     miner 0    :  7466
     miner 1    :  7466
     miner 3    :  7466
     miner 4    :  7466
     miner 6    :  7466
     miner 7    :  7466
     miner 8    :  7466
     miner 2    :  7467
     miner 9    :  7467
B43:
recieved miner in round
     miner 9    :  7637
     miner 0    :  7637
     miner 1    :  7637
     miner 2    :  7637
     miner 3    :  7637
     miner 6    :  7637
     miner 7    :  7637
     miner 8    :  7637
     miner 4    :  7638
     miner 5    :  7638
B44:
recieved miner in round
     miner 9    :  7803
     miner 0    :  7803
     miner 1    :  7803
     miner 2    :  7803
     miner 3    :  7803
     miner 4    :  7803
     miner 5    :  7803
     miner 6    :  7803
     miner 8    :  7803
     miner 7    :  7804
B45:
recieved miner in round
     miner 8    :  7989
     miner 0    :  7989
     miner 1    :  7989
     miner 2    :  7989
     miner 3    :  7989
     miner 4    :  7989
     miner 5    :  7989
     miner 7    :  7989
     miner 9    :  7989
     miner 6    :  7990
B46:
recieved miner in round
     miner 8    :  8173
     miner 0    :  8173
     miner 4    :  8173
     miner 5    :  8173
     miner 7    :  8173
     miner 9    :  8173
     miner 1    :  8174
     miner 2    :  8174
     miner 3    :  8174
     miner 6    :  8174
B47:
recieved miner in round
     miner 1    :  8343
     miner 0    :  8343
     miner 2    :  8343
     miner 3    :  8343
     miner 4    :  8343
     miner 7    :  8343
     miner 8    :  8343
     miner 9    :  8343
     miner 5    :  8344
     miner 6    :  8344
B48:
recieved miner in round
     miner 5    :  8518
     miner 0    :  8518
     miner 1    :  8518
     miner 3    :  8518
     miner 6    :  8518
     miner 8    :  8518
     miner 2    :  8519
     miner 4    :  8519
     miner 7    :  8519
     miner 9    :  8519
B49:
recieved miner in round
     miner 1    :  8698
     miner 0    :  8698
     miner 3    :  8698
     miner 4    :  8698
     miner 5    :  8698
     miner 6    :  8698
     miner 7    :  8698
     miner 9    :  8698
     miner 2    :  8699
     miner 8    :  8699
B50:
recieved miner in round
     miner 0    :  8867
     miner 1    :  8867
     miner 2    :  8867
     miner 3    :  8867
     miner 4    :  8867
     miner 6    :  8867
     miner 7    :  8867
     miner 9    :  8867
     miner 5    :  8868
     miner 8    :  8869
B51:
recieved miner in round
     miner 9    :  9090
     miner 0    :  9090
     miner 1    :  9090
     miner 3    :  9090
     miner 4    :  9090
     miner 5    :  9090
     miner 6    :  9090
     miner 7    :  9090
     miner 8    :  9090
     miner 2    :  9091
B52:
recieved miner in round
     miner 6    :  9272
     miner 0    :  9272
     miner 1    :  9272
     miner 2    :  9272
     miner 4    :  9272
     miner 5    :  9272
     miner 7    :  9272
     miner 8    :  9272
     miner 3    :  9273
     miner 9    :  9273
B53:
recieved miner in round
     miner 3    :  9448
     miner 0    :  9448
     miner 1    :  9448
     miner 2    :  9448
     miner 6    :  9448
     miner 7    :  9448
     miner 8    :  9448
     miner 9    :  9448
     miner 5    :  9449
     miner 4    :  9450
B54:
recieved miner in round
     miner 5    :  9449
     miner 1    :  9449
     miner 2    :  9449
     miner 3    :  9449
     miner 4    :  9449
     miner 6    :  9449
     miner 7    :  9449
     miner 8    :  9449
     miner 9    :  9449
     miner 0    :  9450
B55:
recieved miner in round
     miner 3    :  9616
     miner 0    :  9616
     miner 1    :  9616
     miner 4    :  9616
     miner 5    :  9616
     miner 7    :  9616
     miner 8    :  9616
     miner 9    :  9616
     miner 2    :  9617
     miner 6    :  9618
B56:
recieved miner in round
     miner 4    :  9787
     miner 0    :  9787
     miner 3    :  9787
     miner 6    :  9787
     miner 8    :  9787
     miner 9    :  9787
     miner 1    :  9788
     miner 2    :  9788
     miner 5    :  9788
     miner 7    :  9788
B57:
recieved miner in round
     miner 6    :  9961
     miner 0    :  9961
     miner 1    :  9961
     miner 2    :  9961
     miner 3    :  9961
     miner 4    :  9961
     miner 5    :  9961
     miner 8    :  9961
     miner 9    :  9961
     miner 7    :  9962
B58:
recieved miner in round
     miner 1    :  10132
     miner 0    :  10132
     miner 2    :  10132
     miner 3    :  10132
     miner 4    :  10132
     miner 5    :  10132
     miner 6    :  10132
     miner 7    :  10132
     miner 9    :  10132
     miner 8    :  10134
B59:
recieved miner in round
     miner 7    :  10299
     miner 2    :  10299
     miner 3    :  10299
     miner 4    :  10299
     miner 5    :  10299
     miner 6    :  10299
     miner 8    :  10299
     miner 9    :  10299
     miner 0    :  10300
     miner 1    :  10300
B60:
recieved miner in round
     miner 7    :  10520
     miner 1    :  10520
     miner 2    :  10520
     miner 3    :  10520
     miner 5    :  10520
     miner 6    :  10520
     miner 8    :  10520
     miner 9    :  10520
     miner 4    :  10521
     miner 0    :  10522
B61:
recieved miner in round
     miner 3    :  10701
     miner 0    :  10701
     miner 1    :  10701
     miner 4    :  10701
     miner 5    :  10701
     miner 7    :  10701
     miner 8    :  10701
     miner 6    :  10702
     miner 9    :  10702
     miner 2    :  10703
B62:
recieved miner in round
     miner 0    :  10880
     miner 1    :  10880
     miner 2    :  10880
     miner 3    :  10880
     miner 4    :  10880
     miner 5    :  10880
     miner 7    :  10880
     miner 8    :  10880
     miner 9    :  10880
     miner 6    :  10881
B63:
recieved miner in round
     miner 3    :  11056
     miner 0    :  11056
     miner 1    :  11056
     miner 2    :  11056
     miner 4    :  11056
     miner 5    :  11056
     miner 6    :  11056
     miner 7    :  11056
     miner 9    :  11056
     miner 8    :  11057
B64:
recieved miner in round
     miner 4    :  11236
     miner 2    :  11236
     miner 3    :  11236
     miner 5    :  11236
     miner 6    :  11236
     miner 7    :  11236
     miner 8    :  11236
     miner 9    :  11236
     miner 0    :  11237
     miner 1    :  11237
B65:
recieved miner in round
     miner 8    :  11416
     miner 1    :  11416
     miner 2    :  11416
     miner 3    :  11416
     miner 4    :  11416
     miner 5    :  11416
     miner 6    :  11416
     miner 7    :  11416
     miner 9    :  11416
     miner 0    :  11417
B66:
recieved miner in round
     miner 6    :  11584
     miner 0    :  11584
     miner 2    :  11584
     miner 3    :  11584
     miner 4    :  11584
     miner 5    :  11584
     miner 7    :  11584
     miner 8    :  11584
     miner 9    :  11584
     miner 1    :  11585
B67:
recieved miner in round
     miner 0    :  11756
     miner 1    :  11756
     miner 2    :  11756
     miner 4    :  11756
     miner 6    :  11756
     miner 7    :  11756
     miner 8    :  11756
     miner 3    :  11757
     miner 5    :  11757
     miner 9    :  11757
B68:
recieved miner in round
     miner 2    :  11930
     miner 0    :  11930
     miner 1    :  11930
     miner 4    :  11930
     miner 5    :  11930
     miner 6    :  11930
     miner 7    :  11930
     miner 8    :  11930
     miner 9    :  11931
     miner 3    :  11932
B69:
recieved miner in round
     miner 7    :  12110
     miner 0    :  12110
     miner 1    :  12110
     miner 2    :  12110
     miner 5    :  12110
     miner 6    :  12110
     miner 8    :  12110
     miner 3    :  12111
     miner 4    :  12111
     miner 9    :  12111
B70:
recieved miner in round
     miner 6    :  12284
     miner 0    :  12284
     miner 2    :  12284
     miner 3    :  12284
     miner 4    :  12284
     miner 5    :  12284
     miner 7    :  12284
     miner 8    :  12284
     miner 9    :  12284
     miner 1    :  12285
B71:
recieved miner in round
     miner 4    :  12470
     miner 0    :  12470
     miner 1    :  12470
     miner 2    :  12470
     miner 3    :  12470
     miner 7    :  12470
     miner 8    :  12470
     miner 9    :  12470
     miner 5    :  12471
     miner 6    :  12471
B72:
recieved miner in round
     miner 5    :  12646
     miner 0    :  12646
     miner 1    :  12646
     miner 3    :  12646
     miner 4    :  12646
     miner 7    :  12646
     miner 8    :  12646
     miner 9    :  12646
     miner 2    :  12647
     miner 6    :  12647
B73:
recieved miner in round
     miner 5    :  12826
     miner 1    :  12826
     miner 2    :  12826
     miner 3    :  12826
     miner 4    :  12826
     miner 6    :  12826
     miner 7    :  12826
     miner 8    :  12826
     miner 9    :  12826
     miner 0    :  12827
B74:
recieved miner in round
     miner 0    :  12998
     miner 2    :  12998
     miner 4    :  12998
     miner 5    :  12998
     miner 7    :  12998
     miner 9    :  12998
     miner 1    :  12999
     miner 3    :  12999
     miner 6    :  12999
     miner 8    :  12999
B75:
recieved miner in round
     miner 6    :  13167
     miner 0    :  13167
     miner 1    :  13167
     miner 2    :  13167
     miner 3    :  13167
     miner 5    :  13167
     miner 7    :  13167
     miner 8    :  13167
     miner 4    :  13168
     miner 9    :  13168
B76:
recieved miner in round
     miner 3    :  13336
     miner 1    :  13336
     miner 2    :  13336
     miner 4    :  13336
     miner 5    :  13336
     miner 6    :  13336
     miner 8    :  13336
     miner 9    :  13336
     miner 0    :  13337
     miner 7    :  13337
B77:
recieved miner in round
     miner 1    :  13502
     miner 0    :  13502
     miner 2    :  13502
     miner 4    :  13502
     miner 5    :  13502
     miner 6    :  13502
     miner 9    :  13502
     miner 3    :  13503
     miner 7    :  13503
     miner 8    :  13503
B78:
recieved miner in round
     miner 2    :  13678
     miner 0    :  13678
     miner 1    :  13678
     miner 3    :  13678
     miner 4    :  13678
     miner 5    :  13678
     miner 6    :  13678
     miner 7    :  13678
     miner 8    :  13678
     miner 9    :  13678
B79:
recieved miner in round
     miner 3    :  13845
     miner 1    :  13845
     miner 2    :  13845
     miner 4    :  13845
     miner 5    :  13845
     miner 6    :  13845
     miner 8    :  13845
     miner 9    :  13845
     miner 0    :  13846
     miner 7    :  13846
B80:
recieved miner in round
     miner 7    :  14025
     miner 0    :  14025
     miner 1    :  14025
     miner 2    :  14025
     miner 3    :  14025
     miner 4    :  14025
     miner 5    :  14025
     miner 6    :  14025
     miner 9    :  14025
     miner 8    :  14026
B81:
recieved miner in round
     miner 7    :  14197
     miner 0    :  14197
     miner 1    :  14197
     miner 2    :  14197
     miner 4    :  14197
     miner 6    :  14197
     miner 8    :  14197
     miner 9    :  14197
     miner 3    :  14198
     miner 5    :  14198
B82:
recieved miner in round
     miner 1    :  14371
     miner 0    :  14371
     miner 2    :  14371
     miner 3    :  14371
     miner 4    :  14371
     miner 6    :  14371
     miner 7    :  14371
     miner 8    :  14371
     miner 9    :  14371
     miner 5    :  14372
B83:
recieved miner in round
     miner 5    :  14557
     miner 0    :  14557
     miner 1    :  14557
     miner 2    :  14557
     miner 3    :  14557
     miner 4    :  14557
     miner 7    :  14557
     miner 8    :  14557
     miner 9    :  14557
     miner 6    :  14559
B84:
recieved miner in round
     miner 5    :  14730
     miner 1    :  14730
     miner 3    :  14730
     miner 4    :  14730
     miner 6    :  14730
     miner 7    :  14730
     miner 8    :  14730
     miner 9    :  14730
     miner 0    :  14731
     miner 2    :  14731
B85:
recieved miner in round
     miner 6    :  14897
     miner 0    :  14897
     miner 1    :  14897
     miner 3    :  14897
     miner 4    :  14897
     miner 7    :  14897
     miner 9    :  14897
     miner 5    :  14898
     miner 8    :  14898
     miner 2    :  14899
B86:
recieved miner in round
     miner 6    :  15070
     miner 1    :  15070
     miner 2    :  15070
     miner 3    :  15070
     miner 4    :  15070
     miner 8    :  15070
     miner 9    :  15070
     miner 0    :  15071
     miner 5    :  15071
     miner 7    :  15071
B87:
recieved miner in round
     miner 9    :  15248
     miner 1    :  15248
     miner 2    :  15248
     miner 3    :  15248
     miner 6    :  15248
     miner 7    :  15248
     miner 8    :  15248
     miner 0    :  15249
     miner 4    :  15249
     miner 5    :  15249
B88:
recieved miner in round
     miner 7    :  15419
     miner 0    :  15419
     miner 1    :  15419
     miner 2    :  15419
     miner 4    :  15419
     miner 5    :  15419
     miner 8    :  15419
     miner 9    :  15419
     miner 3    :  15420
     miner 6    :  15420
B89:
recieved miner in round
     miner 8    :  15594
     miner 0    :  15594
     miner 3    :  15594
     miner 5    :  15594
     miner 6    :  15594
     miner 7    :  15594
     miner 9    :  15594
     miner 2    :  15595
     miner 4    :  15595
     miner 1    :  15596
B90:
recieved miner in round
     miner 6    :  15770
     miner 1    :  15770
     miner 2    :  15770
     miner 3    :  15770
     miner 4    :  15770
     miner 7    :  15770
     miner 8    :  15770
     miner 9    :  15770
     miner 0    :  15771
     miner 5    :  15771
B91:
recieved miner in round
     miner 5    :  15946
     miner 0    :  15946
     miner 1    :  15946
     miner 2    :  15946
     miner 3    :  15946
     miner 6    :  15946
     miner 7    :  15946
     miner 8    :  15946
     miner 4    :  15947
     miner 9    :  15947
B92:
recieved miner in round
     miner 6    :  16136
     miner 0    :  16136
     miner 2    :  16136
     miner 3    :  16136
     miner 4    :  16136
     miner 5    :  16136
     miner 7    :  16136
     miner 8    :  16136
     miner 9    :  16136
     miner 1    :  16137
B93:
recieved miner in round
     miner 3    :  16304
     miner 0    :  16304
     miner 1    :  16304
     miner 2    :  16304
     miner 4    :  16304
     miner 5    :  16304
     miner 6    :  16304
     miner 7    :  16304
     miner 8    :  16304
     miner 9    :  16304
B94:
recieved miner in round
     miner 0    :  16474
     miner 1    :  16474
     miner 2    :  16474
     miner 3    :  16474
     miner 4    :  16474
     miner 5    :  16474
     miner 6    :  16474
     miner 7    :  16474
     miner 8    :  16474
     miner 9    :  16474
B95:
recieved miner in round
     miner 6    :  16669
     miner 0    :  16669
     miner 2    :  16669
     miner 3    :  16669
     miner 4    :  16669
     miner 5    :  16669
     miner 7    :  16669
     miner 8    :  16669
     miner 9    :  16670
     miner 1    :  16671
B96:
recieved miner in round
     miner 1    :  16838
     miner 0    :  16838
     miner 2    :  16838
     miner 3    :  16838
     miner 4    :  16838
     miner 5    :  16838
     miner 6    :  16838
     miner 7    :  16838
     miner 8    :  16838
     miner 9    :  16838
B97:
recieved miner in round
     miner 1    :  17005
     miner 0    :  17005
     miner 2    :  17005
     miner 3    :  17005
     miner 4    :  17005
     miner 5    :  17005
     miner 6    :  17005
     miner 8    :  17005
     miner 9    :  17005
     miner 7    :  17006
B98:
recieved miner in round
     miner 9    :  17174
     miner 0    :  17174
     miner 1    :  17174
     miner 3    :  17174
     miner 4    :  17174
     miner 5    :  17174
     miner 6    :  17174
     miner 7    :  17174
     miner 2    :  17175
     miner 8    :  17176
B99:
recieved miner in round
     miner 8    :  17353
     miner 0    :  17353
     miner 1    :  17353
     miner 2    :  17353
     miner 3    :  17353
     miner 4    :  17353
     miner 5    :  17353
     miner 6    :  17353
     miner 7    :  17353
     miner 9    :  17354
B100:
recieved miner in round
     miner 5    :  17521
     miner 0    :  17521
     miner 2    :  17521
     miner 3    :  17521
     miner 4    :  17521
     miner 6    :  17521
     miner 7    :  17521
     miner 8    :  17521
     miner 9    :  17521
     miner 1    :  17522
B101:
recieved miner in round
     miner 2    :  17718
     miner 0    :  17718
     miner 1    :  17718
     miner 3    :  17718
     miner 5    :  17718
     miner 6    :  17718
     miner 7    :  17718
     miner 8    :  17718
     miner 9    :  17718
     miner 4    :  17719
B102:
recieved miner in round
     miner 1    :  17885
     miner 0    :  17885
     miner 2    :  17885
     miner 3    :  17885
     miner 4    :  17885
     miner 5    :  17885
     miner 6    :  17885
     miner 7    :  17885
     miner 8    :  17885
     miner 9    :  17886
B103:
recieved miner in round
     miner 6    :  18064
     miner 0    :  18064
     miner 2    :  18064
     miner 3    :  18064
     miner 4    :  18064
     miner 5    :  18064
     miner 8    :  18064
     miner 9    :  18064
     miner 1    :  18065
     miner 7    :  18065
B104:
recieved miner in round
     miner 4    :  18230
     miner 0    :  18230
     miner 1    :  18230
     miner 2    :  18230
     miner 3    :  18230
     miner 5    :  18230
     miner 7    :  18230
     miner 9    :  18230
     miner 6    :  18231
     miner 8    :  18231
B105:
recieved miner in round
     miner 5    :  18398
     miner 0    :  18398
     miner 1    :  18398
     miner 2    :  18398
     miner 3    :  18398
     miner 4    :  18398
     miner 6    :  18398
     miner 7    :  18398
     miner 8    :  18398
     miner 9    :  18398
B106:
recieved miner in round
     miner 9    :  18585
     miner 0    :  18585
     miner 1    :  18585
     miner 2    :  18585
     miner 3    :  18585
     miner 4    :  18585
     miner 5    :  18585
     miner 6    :  18585
     miner 7    :  18585
     miner 8    :  18585
B107:
recieved miner in round
     miner 1    :  18778
     miner 0    :  18778
     miner 3    :  18778
     miner 4    :  18778
     miner 6    :  18778
     miner 9    :  18778
     miner 2    :  18779
     miner 5    :  18779
     miner 7    :  18779
     miner 8    :  18779
B108:
recieved miner in round
     miner 6    :  18958
     miner 0    :  18958
     miner 1    :  18958
     miner 4    :  18958
     miner 5    :  18958
     miner 8    :  18958
     miner 9    :  18958
     miner 2    :  18959
     miner 3    :  18959
     miner 7    :  18959
B109:
recieved miner in round
     miner 7    :  19129
     miner 0    :  19129
     miner 1    :  19129
     miner 2    :  19129
     miner 3    :  19129
     miner 4    :  19129
     miner 8    :  19129
     miner 5    :  19130
     miner 6    :  19130
     miner 9    :  19130
B110:
recieved miner in round
     miner 7    :  19295
     miner 1    :  19295
     miner 3    :  19295
     miner 4    :  19295
     miner 5    :  19295
     miner 8    :  19295
     miner 9    :  19295
     miner 0    :  19296
     miner 2    :  19296
     miner 6    :  19296
B111:
recieved miner in round
     miner 1    :  19461
     miner 0    :  19461
     miner 3    :  19461
     miner 4    :  19461
     miner 5    :  19461
     miner 6    :  19461
     miner 7    :  19461
     miner 8    :  19461
     miner 2    :  19462
     miner 9    :  19463
B112:
recieved miner in round
     miner 1    :  19644
     miner 2    :  19644
     miner 3    :  19644
     miner 4    :  19644
     miner 6    :  19644
     miner 7    :  19644
     miner 8    :  19644
     miner 9    :  19644
     miner 0    :  19645
     miner 5    :  19645
B113:
recieved miner in round
     miner 3    :  19812
     miner 0    :  19812
     miner 1    :  19812
     miner 2    :  19812
     miner 4    :  19812
     miner 5    :  19812
     miner 6    :  19812
     miner 8    :  19812
     miner 9    :  19812
     miner 7    :  19813
B114:
recieved miner in round
     miner 6    :  19980
     miner 0    :  19980
     miner 2    :  19980
     miner 3    :  19980
     miner 5    :  19980
     miner 7    :  19980
     miner 8    :  19980
     miner 9    :  19980
     miner 1    :  19981
     miner 4    :  19981
B115:
recieved miner in round
     miner 3    :  20165
     miner 1    :  20165
     miner 4    :  20165
     miner 5    :  20165
     miner 6    :  20165
     miner 7    :  20165
     miner 8    :  20165
     miner 9    :  20165
     miner 0    :  20166
