B1:
recieved miner in round
     miner 2    :  343
     miner 0    :  343
     miner 1    :  343
     miner 3    :  343
     miner 4    :  343
     miner 5    :  343
     miner 8    :  343
     miner 6    :  344
     miner 7    :  344
     miner 9    :  344
B2:
recieved miner in round
     miner 6    :  720
     miner 1    :  720
     miner 2    :  720
     miner 3    :  720
     miner 4    :  720
     miner 5    :  720
     miner 7    :  720
     miner 8    :  720
     miner 9    :  720
     miner 0    :  721
B3:
recieved miner in round
     miner 3    :  1061
     miner 0    :  1061
     miner 1    :  1061
     miner 2    :  1061
     miner 4    :  1061
     miner 5    :  1061
     miner 6    :  1061
     miner 7    :  1061
     miner 8    :  1061
     miner 9    :  1061
B4:
recieved miner in round
     miner 3    :  1395
     miner 0    :  1395
     miner 1    :  1395
     miner 2    :  1395
     miner 5    :  1395
     miner 6    :  1395
     miner 7    :  1395
     miner 8    :  1395
     miner 9    :  1395
     miner 4    :  1396
B5:
recieved miner in round
     miner 9    :  1750
     miner 1    :  1750
     miner 2    :  1750
     miner 5    :  1750
     miner 6    :  1750
     miner 7    :  1750
     miner 8    :  1750
     miner 0    :  1751
     miner 3    :  1751
     miner 4    :  1751
B6:
recieved miner in round
     miner 5    :  2097
     miner 1    :  2097
     miner 2    :  2097
     miner 3    :  2097
     miner 4    :  2097
     miner 6    :  2097
     miner 7    :  2097
     miner 8    :  2097
     miner 9    :  2097
     miner 0    :  2098
B7:
recieved miner in round
     miner 4    :  2437
     miner 1    :  2437
     miner 2    :  2437
     miner 3    :  2437
     miner 5    :  2437
     miner 6    :  2437
     miner 7    :  2437
     miner 8    :  2437
     miner 9    :  2437
     miner 0    :  2438
B8:
recieved miner in round
     miner 4    :  2790
     miner 0    :  2790
     miner 2    :  2790
     miner 3    :  2790
     miner 5    :  2790
     miner 6    :  2790
     miner 7    :  2790
     miner 8    :  2790
     miner 1    :  2791
     miner 9    :  2791
B9:
recieved miner in round
     miner 9    :  3127
     miner 1    :  3127
     miner 2    :  3127
