B1:
recieved miner in round
     miner 7    :  268
     miner 0    :  268
     miner 1    :  268
     miner 3    :  268
     miner 5    :  268
     miner 6    :  268
     miner 8    :  268
     miner 9    :  268
     miner 10   :  268
     miner 11   :  268
     miner 12   :  268
     miner 13   :  268
     miner 14   :  268
     miner 15   :  268
     miner 2    :  269
     miner 4    :  269
B2:
recieved miner in round
     miner 6    :  522
     miner 0    :  522
     miner 3    :  522
     miner 4    :  522
     miner 5    :  522
     miner 7    :  522
     miner 9    :  522
     miner 10   :  522
     miner 11   :  522
     miner 12   :  522
     miner 13   :  522
     miner 14   :  522
     miner 15   :  522
     miner 1    :  523
     miner 2    :  523
     miner 8    :  524
B3:
recieved miner in round
     miner 7    :  780
     miner 0    :  780
     miner 1    :  780
     miner 2    :  780
     miner 3    :  780
     miner 4    :  780
     miner 9    :  780
     miner 10   :  780
     miner 11   :  780
     miner 13   :  780
     miner 15   :  780
     miner 6    :  781
     miner 12   :  781
     miner 14   :  781
     miner 5    :  782
     miner 8    :  782
B4:
recieved miner in round
     miner 4    :  1037
     miner 0    :  1037
     miner 1    :  1037
     miner 2    :  1037
     miner 5    :  1037
     miner 6    :  1037
     miner 7    :  1037
     miner 8    :  1037
     miner 9    :  1037
     miner 10   :  1037
     miner 12   :  1037
     miner 3    :  1038
     miner 11   :  1038
     miner 14   :  1038
     miner 15   :  1038
     miner 13   :  1039
B5:
recieved miner in round
     miner 9    :  1306
     miner 0    :  1306
     miner 1    :  1306
     miner 2    :  1306
     miner 3    :  1306
     miner 4    :  1306
     miner 5    :  1306
     miner 10   :  1306
     miner 11   :  1306
     miner 12   :  1306
     miner 13   :  1306
     miner 15   :  1306
     miner 6    :  1307
     miner 7    :  1307
     miner 8    :  1307
     miner 14   :  1307
B6:
recieved miner in round
     miner 1    :  1563
     miner 0    :  1563
     miner 3    :  1563
     miner 4    :  1563
     miner 6    :  1563
     miner 7    :  1563
     miner 8    :  1563
     miner 9    :  1563
     miner 10   :  1563
     miner 11   :  1563
     miner 12   :  1563
     miner 13   :  1563
     miner 14   :  1563
     miner 15   :  1563
     miner 2    :  1564
     miner 5    :  1564
B7:
recieved miner in round
     miner 1    :  1860
     miner 0    :  1860
     miner 2    :  1860
     miner 3    :  1860
     miner 4    :  1860
     miner 5    :  1860
     miner 6    :  1860
     miner 8    :  1860
     miner 9    :  1860
     miner 11   :  1860
     miner 12   :  1860
     miner 13   :  1860
     miner 14   :  1860
     miner 7    :  1861
     miner 10   :  1861
     miner 15   :  1861
B8:
recieved miner in round
     miner 3    :  2112
     miner 1    :  2112
     miner 2    :  2112
     miner 4    :  2112
     miner 5    :  2112
     miner 6    :  2112
     miner 7    :  2112
     miner 8    :  2112
     miner 9    :  2112
     miner 11   :  2112
     miner 12   :  2112
     miner 14   :  2112
