B1:
recieved miner in round
     miner 3    :  650
     miner 0    :  650
     miner 1    :  650
     miner 2    :  650
     miner 5    :  650
     miner 6    :  650
     miner 7    :  650
     miner 4    :  651
     miner 8    :  651
     miner 9    :  652
B2:
recieved miner in round
     miner 3    :  1336
     miner 0    :  1336
     miner 1    :  1336
     miner 2    :  1336
     miner 4    :  1336
     miner 5    :  1336
     miner 6    :  1336
     miner 7    :  1336
     miner 9    :  1336
     miner 8    :  1337
B3:
recieved miner in round
     miner 6    :  1957
     miner 1    :  1957
     miner 2    :  1957
     miner 4    :  1957
     miner 7    :  1957
     miner 9    :  1957
     miner 0    :  1958
     miner 3    :  1958
     miner 5    :  1958
     miner 8    :  1958
B4:
recieved miner in round
     miner 7    :  2561
     miner 0    :  2561
     miner 1    :  2561
     miner 2    :  2561
     miner 3    :  2561
     miner 4    :  2561
     miner 5    :  2561
     miner 6    :  2561
     miner 8    :  2561
     miner 9    :  2561
B5:
recieved miner in round
     miner 9    :  3173
     miner 0    :  3173
     miner 1    :  3173
     miner 2    :  3173
     miner 3    :  3173
     miner 4    :  3173
     miner 5    :  3173
     miner 6    :  3173
     miner 7    :  3173
     miner 8    :  3173
B6:
recieved miner in round
     miner 0    :  3785
     miner 1    :  3785
     miner 2    :  3785
     miner 3    :  3785
     miner 5    :  3785
     miner 6    :  3785
     miner 7    :  3785
     miner 8    :  3785
     miner 9    :  3785
     miner 4    :  3786
B7:
recieved miner in round
     miner 9    :  4388
     miner 0    :  4388
     miner 1    :  4388
     miner 2    :  4388
     miner 3    :  4388
     miner 4    :  4388
     miner 5    :  4388
     miner 6    :  4388
     miner 7    :  4388
     miner 8    :  4388
B8:
recieved miner in round
     miner 8    :  5000
     miner 0    :  5000
     miner 3    :  5000
     miner 4    :  5000
     miner 5    :  5000
     miner 6    :  5000
     miner 7    :  5000
     miner 9    :  5000
     miner 1    :  5001
     miner 2    :  5001
B9:
recieved miner in round
     miner 2    :  5626
     miner 1    :  5626
     miner 4    :  5626
     miner 5    :  5626
     miner 6    :  5626
     miner 7    :  5626
     miner 9    :  5626
     miner 0    :  5627
     miner 3    :  5627
     miner 8    :  5627
B10:
recieved miner in round
     miner 2    :  6265
     miner 1    :  6265
     miner 3    :  6265
     miner 4    :  6265
     miner 5    :  6265
     miner 7    :  6265
     miner 8    :  6265
     miner 9    :  6265
     miner 0    :  6266
     miner 6    :  6266
B11:
recieved miner in round
     miner 8    :  6896
     miner 0    :  6896
     miner 1    :  6896
     miner 2    :  6896
     miner 3    :  6896
     miner 4    :  6896
     miner 5    :  6896
     miner 7    :  6896
     miner 6    :  6897
     miner 9    :  6897
B12:
recieved miner in round
     miner 8    :  7508
     miner 0    :  7508
     miner 2    :  7508
     miner 3    :  7508
     miner 4    :  7508
     miner 5    :  7508
     miner 7    :  7508
     miner 9    :  7508
     miner 6    :  7509
     miner 1    :  7510
B13:
recieved miner in round
     miner 4    :  8117
     miner 1    :  8117
     miner 2    :  8117
     miner 5    :  8117
     miner 6    :  8117
     miner 7    :  8117
     miner 8    :  8117
     miner 9    :  8117
     miner 3    :  8118
     miner 0    :  8119
B14:
recieved miner in round
     miner 1    :  8709
     miner 0    :  8709
     miner 2    :  8709
     miner 3    :  8709
     miner 4    :  8709
     miner 5    :  8709
     miner 7    :  8709
     miner 9    :  8709
     miner 8    :  8710
     miner 6    :  8711
B15:
recieved miner in round
     miner 7    :  9340
     miner 1    :  9340
     miner 4    :  9340
     miner 8    :  9340
     miner 9    :  9340
     miner 0    :  9341
     miner 2    :  9341
     miner 3    :  9341
     miner 5    :  9341
     miner 6    :  9341
B16:
recieved miner in round
     miner 4    :  9969
     miner 0    :  9969
     miner 1    :  9969
     miner 2    :  9969
     miner 3    :  9969
     miner 5    :  9969
     miner 7    :  9969
     miner 9    :  9969
     miner 6    :  9970
     miner 8    :  9970
B17:
recieved miner in round
     miner 1    :  10560
     miner 0    :  10560
     miner 2    :  10560
     miner 3    :  10560
     miner 4    :  10560
     miner 5    :  10560
     miner 6    :  10560
     miner 7    :  10560
     miner 8    :  10560
     miner 9    :  10560
B18:
recieved miner in round
     miner 3    :  11175
     miner 0    :  11175
     miner 2    :  11175
     miner 5    :  11175
     miner 6    :  11175
     miner 8    :  11175
     miner 9    :  11175
     miner 1    :  11176
     miner 4    :  11176
     miner 7    :  11176
B19:
recieved miner in round
     miner 4    :  11797
     miner 0    :  11797
     miner 5    :  11797
     miner 6    :  11797
     miner 8    :  11797
     miner 1    :  11798
     miner 2    :  11798
     miner 3    :  11798
     miner 7    :  11798
     miner 9    :  11798
B20:
recieved miner in round
     miner 0    :  12417
     miner 1    :  12417
     miner 2    :  12417
     miner 3    :  12417
     miner 6    :  12417
     miner 7    :  12417
     miner 8    :  12417
     miner 4    :  12418
     miner 5    :  12418
     miner 9    :  12418
B21:
recieved miner in round
     miner 1    :  13055
     miner 0    :  13055
     miner 2    :  13055
     miner 3    :  13055
     miner 5    :  13055
     miner 6    :  13055
     miner 7    :  13055
     miner 8    :  13055
     miner 4    :  13056
     miner 9    :  13057
B22:
recieved miner in round
     miner 1    :  13664
     miner 0    :  13664
     miner 2    :  13664
     miner 3    :  13664
     miner 4    :  13664
     miner 6    :  13664
     miner 7    :  13664
     miner 8    :  13664
     miner 9    :  13664
     miner 5    :  13665
B23:
recieved miner in round
     miner 0    :  14286
     miner 1    :  14286
     miner 2    :  14286
     miner 3    :  14286
     miner 4    :  14286
     miner 5    :  14286
     miner 6    :  14286
     miner 7    :  14286
     miner 8    :  14286
     miner 9    :  14287
B24:
recieved miner in round
     miner 0    :  14874
     miner 1    :  14874
     miner 3    :  14874
     miner 4    :  14874
     miner 5    :  14874
     miner 6    :  14874
     miner 7    :  14874
     miner 8    :  14874
     miner 2    :  14875
     miner 9    :  14875
B25:
recieved miner in round
     miner 3    :  15467
     miner 0    :  15467
     miner 1    :  15467
     miner 2    :  15467
     miner 4    :  15467
     miner 5    :  15467
     miner 6    :  15467
     miner 7    :  15467
     miner 8    :  15467
     miner 9    :  15468
B26:
recieved miner in round
     miner 6    :  16107
     miner 1    :  16107
     miner 2    :  16107
     miner 3    :  16107
     miner 5    :  16107
     miner 7    :  16107
     miner 8    :  16107
     miner 9    :  16107
     miner 0    :  16108
     miner 4    :  16108
B27:
recieved miner in round
     miner 7    :  16695
     miner 3    :  16695
     miner 4    :  16695
     miner 5    :  16695
     miner 6    :  16695
     miner 8    :  16695
     miner 0    :  16696
     miner 1    :  16696
     miner 2    :  16696
     miner 9    :  16696
B28:
recieved miner in round
     miner 3    :  17356
     miner 0    :  17356
     miner 1    :  17356
     miner 4    :  17356
     miner 5    :  17356
     miner 6    :  17356
     miner 7    :  17356
     miner 8    :  17356
     miner 9    :  17356
     miner 2    :  17357
B29:
recieved miner in round
     miner 9    :  17969
     miner 0    :  17969
     miner 1    :  17969
     miner 2    :  17969
     miner 3    :  17969
     miner 4    :  17969
     miner 5    :  17969
     miner 6    :  17969
     miner 7    :  17969
     miner 8    :  17969
B30:
recieved miner in round
     miner 4    :  18574
     miner 0    :  18574
     miner 3    :  18574
     miner 6    :  18574
     miner 8    :  18574
     miner 9    :  18574
     miner 1    :  18575
     miner 2    :  18575
     miner 5    :  18575
     miner 7    :  18575
B31:
recieved miner in round
     miner 1    :  19170
     miner 0    :  19170
     miner 2    :  19170
     miner 3    :  19170
     miner 4    :  19170
     miner 5    :  19170
     miner 6    :  19170
     miner 7    :  19170
     miner 8    :  19170
     miner 9    :  19171
B32:
recieved miner in round
     miner 1    :  19810
     miner 0    :  19810
     miner 2    :  19810
     miner 3    :  19810
     miner 4    :  19810
     miner 5    :  19810
     miner 6    :  19810
     miner 7    :  19810
     miner 9    :  19810
     miner 8    :  19811
B33:
recieved miner in round
     miner 1    :  20548
     miner 0    :  20548
     miner 3    :  20548
     miner 4    :  20548
     miner 5    :  20548
     miner 6    :  20548
     miner 7    :  20548
     miner 9    :  20548
     miner 2    :  20549
     miner 8    :  20549
B34:
recieved miner in round
     miner 7    :  21136
     miner 0    :  21136
     miner 1    :  21136
     miner 4    :  21136
     miner 5    :  21136
     miner 6    :  21136
     miner 8    :  21136
     miner 2    :  21137
     miner 3    :  21137
     miner 9    :  21137
B35:
recieved miner in round
     miner 8    :  21782
     miner 0    :  21782
     miner 1    :  21782
     miner 2    :  21782
     miner 3    :  21782
     miner 4    :  21782
     miner 5    :  21782
     miner 6    :  21782
     miner 9    :  21782
     miner 7    :  21783
B36:
recieved miner in round
     miner 9    :  22368
     miner 0    :  22368
     miner 1    :  22368
     miner 2    :  22368
     miner 3    :  22368
     miner 4    :  22368
     miner 5    :  22368
     miner 7    :  22368
     miner 8    :  22368
     miner 6    :  22369
B37:
recieved miner in round
     miner 4    :  22966
     miner 0    :  22966
     miner 2    :  22966
     miner 3    :  22966
     miner 5    :  22966
     miner 6    :  22966
     miner 7    :  22966
     miner 8    :  22966
     miner 9    :  22966
     miner 1    :  22967
B38:
recieved miner in round
     miner 5    :  23572
     miner 1    :  23572
     miner 2    :  23572
     miner 3    :  23572
     miner 4    :  23572
     miner 7    :  23572
     miner 9    :  23572
     miner 0    :  23573
     miner 8    :  23573
     miner 6    :  23574
B39:
recieved miner in round
     miner 5    :  24179
     miner 0    :  24179
     miner 1    :  24179
     miner 2    :  24179
     miner 4    :  24179
     miner 7    :  24179
     miner 9    :  24179
     miner 3    :  24180
     miner 8    :  24180
     miner 6    :  24181
B40:
recieved miner in round
     miner 9    :  24788
     miner 0    :  24788
     miner 1    :  24788
     miner 3    :  24788
     miner 4    :  24788
     miner 5    :  24788
     miner 6    :  24788
     miner 7    :  24788
     miner 2    :  24789
     miner 8    :  24789
B41:
recieved miner in round
     miner 1    :  25473
     miner 0    :  25473
     miner 2    :  25473
     miner 4    :  25473
     miner 5    :  25473
     miner 6    :  25473
     miner 7    :  25473
     miner 3    :  25474
     miner 8    :  25474
     miner 9    :  25474
B42:
recieved miner in round
     miner 1    :  26060
     miner 0    :  26060
     miner 2    :  26060
     miner 3    :  26060
     miner 5    :  26060
     miner 6    :  26060
     miner 7    :  26060
     miner 8    :  26060
     miner 9    :  26060
     miner 4    :  26061
B43:
recieved miner in round
     miner 1    :  26663
     miner 0    :  26663
     miner 2    :  26663
     miner 3    :  26663
     miner 4    :  26663
     miner 6    :  26663
     miner 7    :  26663
     miner 8    :  26663
     miner 9    :  26663
     miner 5    :  26664
B44:
recieved miner in round
     miner 8    :  27295
     miner 0    :  27295
     miner 1    :  27295
     miner 2    :  27295
     miner 3    :  27295
     miner 6    :  27295
     miner 7    :  27295
     miner 9    :  27295
     miner 4    :  27296
     miner 5    :  27296
B45:
recieved miner in round
     miner 5    :  27929
     miner 0    :  27929
     miner 1    :  27929
     miner 2    :  27929
     miner 3    :  27929
     miner 4    :  27929
     miner 6    :  27929
     miner 7    :  27929
     miner 8    :  27929
