B1:
recieved miner in round
     miner 2    :  363
     miner 1    :  363
     miner 3    :  363
     miner 4    :  363
     miner 5    :  363
     miner 7    :  363
     miner 9    :  363
     miner 11   :  363
     miner 12   :  363
     miner 13   :  363
     miner 6    :  364
     miner 8    :  364
     miner 10   :  364
     miner 14   :  364
     miner 15   :  364
     miner 0    :  365
B2:
recieved miner in round
     miner 6    :  705
     miner 1    :  705
     miner 3    :  705
     miner 4    :  705
     miner 7    :  705
     miner 8    :  705
     miner 9    :  705
     miner 10   :  705
     miner 11   :  705
     miner 14   :  705
     miner 15   :  705
     miner 0    :  706
     miner 2    :  706
     miner 5    :  706
     miner 13   :  706
     miner 12   :  707
B3:
recieved miner in round
     miner 13   :  1067
     miner 0    :  1067
     miner 1    :  1067
     miner 2    :  1067
     miner 3    :  1067
     miner 4    :  1067
     miner 5    :  1067
     miner 6    :  1067
     miner 7    :  1067
     miner 9    :  1067
     miner 10   :  1067
     miner 11   :  1067
     miner 12   :  1067
     miner 14   :  1067
     miner 15   :  1067
     miner 8    :  1068
B4:
recieved miner in round
     miner 15   :  1407
     miner 0    :  1407
     miner 2    :  1407
     miner 4    :  1407
     miner 5    :  1407
     miner 7    :  1407
     miner 8    :  1407
     miner 9    :  1407
     miner 10   :  1407
     miner 11   :  1407
     miner 13   :  1407
     miner 1    :  1408
     miner 3    :  1408
     miner 6    :  1408
     miner 12   :  1408
     miner 14   :  1408
B5:
recieved miner in round
     miner 8    :  1742
     miner 0    :  1742
     miner 1    :  1742
     miner 2    :  1742
     miner 3    :  1742
     miner 4    :  1742
     miner 5    :  1742
     miner 6    :  1742
     miner 9    :  1742
     miner 12   :  1742
     miner 14   :  1742
     miner 7    :  1743
     miner 11   :  1743
     miner 13   :  1743
     miner 15   :  1743
     miner 10   :  1744
B6:
recieved miner in round
     miner 11   :  2078
     miner 2    :  2078
     miner 3    :  2078
     miner 4    :  2078
     miner 5    :  2078
     miner 8    :  2078
     miner 9    :  2078
     miner 12   :  2078
     miner 13   :  2078
     miner 14   :  2078
     miner 15   :  2078
     miner 0    :  2079
     miner 1    :  2079
     miner 6    :  2079
     miner 7    :  2079
     miner 10   :  2079
B7:
recieved miner in round
     miner 0    :  2433
     miner 1    :  2433
     miner 2    :  2433
     miner 4    :  2433
     miner 6    :  2433
     miner 7    :  2433
     miner 8    :  2433
     miner 9    :  2433
     miner 10   :  2433
     miner 11   :  2433
     miner 12   :  2433
     miner 15   :  2433
     miner 3    :  2434
     miner 5    :  2434
     miner 13   :  2434
     miner 14   :  2434
B8:
recieved miner in round
     miner 15   :  2781
     miner 0    :  2781
     miner 1    :  2781
     miner 2    :  2781
     miner 3    :  2781
     miner 4    :  2781
     miner 5    :  2781
     miner 6    :  2781
     miner 7    :  2781
     miner 8    :  2781
     miner 9    :  2781
     miner 12   :  2781
     miner 13   :  2781
     miner 10   :  2782
     miner 11   :  2782
     miner 14   :  2782
B9:
recieved miner in round
     miner 13   :  3127
     miner 0    :  3127
     miner 2    :  3127
     miner 3    :  3127
     miner 4    :  3127
     miner 5    :  3127
     miner 7    :  3127
     miner 8    :  3127
     miner 9    :  3127
     miner 10   :  3127
     miner 12   :  3127
     miner 14   :  3127
     miner 15   :  3127
     miner 1    :  3128
