B1:
recieved miner in round
     miner 14   :  83
     miner 0    :  83
     miner 1    :  83
     miner 2    :  83
     miner 3    :  83
     miner 4    :  83
     miner 5    :  83
     miner 7    :  83
     miner 8    :  83
     miner 11   :  83
     miner 13   :  83
     miner 15   :  83
     miner 6    :  84
     miner 10   :  84
     miner 9    :  85
     miner 12   :  85
B2:
recieved miner in round
     miner 12   :  169
     miner 0    :  169
     miner 1    :  169
     miner 2    :  169
     miner 3    :  169
     miner 4    :  169
     miner 5    :  169
     miner 7    :  169
     miner 8    :  169
     miner 9    :  169
     miner 10   :  169
     miner 11   :  169
     miner 14   :  169
     miner 15   :  169
     miner 6    :  170
     miner 13   :  170
B3:
recieved miner in round
     miner 12   :  254
     miner 0    :  254
     miner 1    :  254
     miner 2    :  254
     miner 3    :  254
     miner 5    :  254
     miner 6    :  254
     miner 7    :  254
     miner 9    :  254
     miner 10   :  254
     miner 11   :  254
     miner 13   :  254
     miner 14   :  254
     miner 4    :  255
     miner 8    :  255
     miner 15   :  255
B4:
recieved miner in round
     miner 0    :  337
     miner 1    :  337
     miner 2    :  337
     miner 5    :  337
     miner 6    :  337
     miner 7    :  337
     miner 8    :  337
     miner 10   :  337
     miner 12   :  337
     miner 13   :  337
     miner 14   :  337
     miner 15   :  337
     miner 4    :  338
     miner 9    :  338
     miner 11   :  338
     miner 3    :  339
B5:
recieved miner in round
     miner 9    :  421
     miner 0    :  421
     miner 1    :  421
     miner 2    :  421
     miner 3    :  421
     miner 5    :  421
     miner 6    :  421
     miner 7    :  421
     miner 10   :  421
     miner 12   :  421
     miner 13   :  421
     miner 14   :  421
     miner 4    :  422
     miner 8    :  422
     miner 15   :  422
     miner 11   :  423
B6:
recieved miner in round
     miner 7    :  506
     miner 3    :  506
     miner 4    :  506
     miner 8    :  506
     miner 10   :  506
     miner 11   :  506
     miner 12   :  506
     miner 13   :  506
     miner 14   :  506
     miner 15   :  506
     miner 0    :  507
     miner 1    :  507
     miner 2    :  507
     miner 5    :  507
     miner 6    :  507
     miner 9    :  507
B7:
recieved miner in round
     miner 1    :  507
     miner 0    :  507
     miner 3    :  507
     miner 4    :  507
     miner 5    :  507
     miner 6    :  507
     miner 7    :  507
     miner 8    :  507
     miner 9    :  507
     miner 10   :  507
     miner 11   :  507
     miner 13   :  507
     miner 14   :  507
     miner 15   :  507
     miner 2    :  508
     miner 12   :  508
B8:
recieved miner in round
     miner 15   :  597
     miner 0    :  597
     miner 2    :  597
     miner 5    :  597
     miner 7    :  597
     miner 8    :  597
     miner 9    :  597
     miner 11   :  597
     miner 13   :  597
     miner 14   :  597
     miner 1    :  598
     miner 3    :  598
     miner 4    :  598
     miner 6    :  598
     miner 10   :  598
     miner 12   :  598
B9:
recieved miner in round
     miner 11   :  681
     miner 0    :  681
     miner 1    :  681
     miner 2    :  681
     miner 4    :  681
     miner 5    :  681
     miner 7    :  681
     miner 8    :  681
     miner 9    :  681
     miner 10   :  681
     miner 12   :  681
     miner 13   :  681
     miner 14   :  681
     miner 15   :  681
     miner 3    :  682
     miner 6    :  683
B10:
recieved miner in round
     miner 13   :  768
     miner 0    :  768
     miner 1    :  768
     miner 2    :  768
     miner 3    :  768
     miner 4    :  768
     miner 5    :  768
     miner 6    :  768
     miner 7    :  768
     miner 8    :  768
     miner 9    :  768
     miner 10   :  768
     miner 11   :  768
     miner 12   :  768
     miner 14   :  768
     miner 15   :  769
B11:
recieved miner in round
     miner 3    :  851
     miner 0    :  851
     miner 1    :  851
     miner 2    :  851
     miner 4    :  851
     miner 5    :  851
     miner 6    :  851
     miner 7    :  851
     miner 8    :  851
     miner 9    :  851
     miner 11   :  851
     miner 12   :  851
     miner 13   :  851
     miner 14   :  851
     miner 15   :  851
     miner 10   :  852
B12:
recieved miner in round
     miner 5    :  935
     miner 0    :  935
     miner 1    :  935
     miner 4    :  935
     miner 6    :  935
     miner 7    :  935
     miner 8    :  935
     miner 9    :  935
     miner 10   :  935
     miner 11   :  935
     miner 14   :  935
     miner 15   :  935
     miner 2    :  936
     miner 3    :  936
     miner 12   :  936
     miner 13   :  936
B13:
recieved miner in round
     miner 8    :  1018
     miner 0    :  1018
     miner 1    :  1018
     miner 2    :  1018
     miner 3    :  1018
     miner 4    :  1018
     miner 5    :  1018
     miner 6    :  1018
     miner 9    :  1018
     miner 10   :  1018
     miner 12   :  1018
     miner 13   :  1018
     miner 14   :  1018
     miner 15   :  1018
     miner 7    :  1019
     miner 11   :  1019
B14:
recieved miner in round
     miner 8    :  1105
     miner 0    :  1105
     miner 1    :  1105
     miner 2    :  1105
     miner 3    :  1105
     miner 4    :  1105
     miner 6    :  1105
     miner 7    :  1105
     miner 10   :  1105
     miner 11   :  1105
     miner 12   :  1105
     miner 13   :  1105
     miner 15   :  1105
     miner 5    :  1106
     miner 9    :  1106
     miner 14   :  1106
B15:
recieved miner in round
     miner 12   :  1193
     miner 1    :  1193
     miner 3    :  1193
     miner 4    :  1193
     miner 5    :  1193
     miner 6    :  1193
     miner 7    :  1193
     miner 8    :  1193
     miner 9    :  1193
     miner 11   :  1193
     miner 13   :  1193
     miner 15   :  1193
     miner 0    :  1194
     miner 2    :  1194
     miner 10   :  1194
     miner 14   :  1194
B16:
recieved miner in round
     miner 7    :  1281
     miner 0    :  1281
     miner 1    :  1281
     miner 2    :  1281
     miner 5    :  1281
     miner 6    :  1281
     miner 8    :  1281
     miner 10   :  1281
     miner 11   :  1281
     miner 12   :  1281
     miner 13   :  1281
     miner 14   :  1281
     miner 3    :  1282
     miner 4    :  1282
     miner 15   :  1282
     miner 9    :  1283
B17:
recieved miner in round
     miner 1    :  1367
     miner 0    :  1367
     miner 2    :  1367
     miner 3    :  1367
     miner 4    :  1367
     miner 6    :  1367
     miner 7    :  1367
     miner 8    :  1367
     miner 9    :  1367
     miner 10   :  1367
     miner 11   :  1367
     miner 12   :  1367
     miner 13   :  1367
     miner 14   :  1367
     miner 15   :  1367
     miner 5    :  1369
B18:
recieved miner in round
     miner 12   :  1454
     miner 0    :  1454
     miner 1    :  1454
     miner 3    :  1454
     miner 4    :  1454
     miner 5    :  1454
     miner 6    :  1454
     miner 7    :  1454
     miner 8    :  1454
     miner 9    :  1454
     miner 10   :  1454
     miner 15   :  1454
     miner 2    :  1455
     miner 11   :  1455
     miner 13   :  1455
     miner 14   :  1455
B19:
recieved miner in round
     miner 10   :  1538
     miner 0    :  1538
     miner 1    :  1538
     miner 2    :  1538
     miner 3    :  1538
     miner 4    :  1538
     miner 5    :  1538
     miner 6    :  1538
     miner 7    :  1538
     miner 9    :  1538
     miner 11   :  1538
     miner 12   :  1538
     miner 13   :  1538
     miner 14   :  1538
     miner 15   :  1538
     miner 8    :  1539
B20:
recieved miner in round
     miner 6    :  1626
     miner 0    :  1626
     miner 1    :  1626
     miner 2    :  1626
     miner 4    :  1626
     miner 5    :  1626
     miner 7    :  1626
     miner 9    :  1626
     miner 10   :  1626
     miner 11   :  1626
     miner 3    :  1627
     miner 8    :  1627
     miner 12   :  1627
     miner 13   :  1627
     miner 14   :  1627
     miner 15   :  1627
B21:
recieved miner in round
     miner 5    :  1711
     miner 0    :  1711
     miner 2    :  1711
     miner 3    :  1711
     miner 4    :  1711
     miner 6    :  1711
     miner 7    :  1711
     miner 8    :  1711
     miner 9    :  1711
     miner 10   :  1711
     miner 11   :  1711
     miner 12   :  1711
     miner 13   :  1711
     miner 14   :  1711
     miner 1    :  1712
     miner 15   :  1712
B22:
recieved miner in round
     miner 14   :  1813
     miner 2    :  1813
     miner 3    :  1813
     miner 4    :  1813
     miner 5    :  1813
     miner 6    :  1813
     miner 7    :  1813
     miner 8    :  1813
     miner 9    :  1813
     miner 10   :  1813
     miner 11   :  1813
     miner 12   :  1813
     miner 13   :  1813
     miner 15   :  1813
     miner 1    :  1814
     miner 0    :  1815
B23:
recieved miner in round
     miner 0    :  1901
     miner 2    :  1901
     miner 3    :  1901
     miner 5    :  1901
     miner 6    :  1901
     miner 9    :  1901
     miner 10   :  1901
     miner 11   :  1901
     miner 12   :  1901
     miner 13   :  1901
     miner 14   :  1901
     miner 1    :  1902
     miner 7    :  1902
     miner 8    :  1902
     miner 4    :  1903
     miner 15   :  1903
B24:
recieved miner in round
     miner 0    :  1992
     miner 1    :  1992
     miner 2    :  1992
     miner 3    :  1992
     miner 4    :  1992
     miner 5    :  1992
     miner 6    :  1992
     miner 7    :  1992
     miner 9    :  1992
     miner 11   :  1992
     miner 12   :  1992
     miner 13   :  1992
     miner 14   :  1992
     miner 8    :  1993
     miner 10   :  1993
     miner 15   :  1993
B25:
recieved miner in round
     miner 14   :  2076
     miner 0    :  2076
     miner 1    :  2076
     miner 2    :  2076
     miner 3    :  2076
     miner 4    :  2076
     miner 5    :  2076
     miner 6    :  2076
     miner 8    :  2076
     miner 9    :  2076
     miner 10   :  2076
     miner 12   :  2076
     miner 15   :  2076
     miner 7    :  2077
     miner 13   :  2077
     miner 11   :  2078
B26:
recieved miner in round
     miner 0    :  2160
     miner 1    :  2160
     miner 2    :  2160
     miner 5    :  2160
     miner 6    :  2160
     miner 8    :  2160
     miner 9    :  2160
     miner 10   :  2160
     miner 11   :  2160
     miner 13   :  2160
     miner 14   :  2160
     miner 15   :  2160
     miner 3    :  2161
     miner 4    :  2161
     miner 7    :  2161
     miner 12   :  2161
B27:
recieved miner in round
     miner 15   :  2246
     miner 0    :  2246
     miner 2    :  2246
     miner 3    :  2246
     miner 4    :  2246
     miner 5    :  2246
     miner 7    :  2246
     miner 8    :  2246
     miner 9    :  2246
     miner 10   :  2246
     miner 11   :  2246
     miner 13   :  2246
     miner 14   :  2246
     miner 1    :  2247
     miner 6    :  2247
     miner 12   :  2247
B28:
recieved miner in round
     miner 4    :  2330
     miner 0    :  2330
     miner 1    :  2330
     miner 2    :  2330
     miner 3    :  2330
     miner 5    :  2330
     miner 7    :  2330
     miner 9    :  2330
     miner 10   :  2330
     miner 11   :  2330
     miner 12   :  2330
     miner 14   :  2330
     miner 6    :  2331
     miner 8    :  2331
