B1:
recieved miner in round
     miner 11   :  93
     miner 0    :  93
     miner 1    :  93
     miner 2    :  93
     miner 3    :  93
     miner 4    :  93
     miner 5    :  93
     miner 6    :  93
     miner 8    :  93
     miner 9    :  93
     miner 10   :  93
     miner 12   :  93
     miner 13   :  93
     miner 14   :  93
     miner 15   :  93
     miner 7    :  94
B2:
recieved miner in round
     miner 14   :  178
     miner 3    :  178
     miner 4    :  178
     miner 5    :  178
     miner 6    :  178
     miner 7    :  178
     miner 8    :  178
     miner 9    :  178
     miner 10   :  178
     miner 12   :  178
     miner 13   :  178
     miner 15   :  178
     miner 0    :  179
     miner 1    :  179
     miner 2    :  179
     miner 11   :  179
B3:
recieved miner in round
     miner 0    :  264
     miner 1    :  264
     miner 2    :  264
     miner 3    :  264
     miner 4    :  264
     miner 5    :  264
     miner 6    :  264
     miner 7    :  264
     miner 8    :  264
     miner 9    :  264
     miner 10   :  264
     miner 12   :  264
     miner 13   :  264
     miner 14   :  264
     miner 11   :  265
     miner 15   :  265
B4:
recieved miner in round
     miner 12   :  352
     miner 0    :  352
     miner 1    :  352
     miner 2    :  352
     miner 3    :  352
     miner 4    :  352
     miner 5    :  352
     miner 7    :  352
     miner 8    :  352
     miner 9    :  352
     miner 11   :  352
     miner 14   :  352
     miner 15   :  352
     miner 6    :  353
     miner 10   :  353
     miner 13   :  353
B5:
recieved miner in round
     miner 0    :  440
     miner 1    :  440
     miner 2    :  440
     miner 3    :  440
     miner 4    :  440
     miner 5    :  440
     miner 6    :  440
     miner 7    :  440
     miner 8    :  440
     miner 9    :  440
     miner 10   :  440
     miner 11   :  440
     miner 12   :  440
     miner 14   :  440
     miner 15   :  440
     miner 13   :  441
B6:
recieved miner in round
     miner 4    :  524
     miner 0    :  524
     miner 1    :  524
     miner 2    :  524
     miner 3    :  524
     miner 6    :  524
     miner 8    :  524
     miner 9    :  524
     miner 10   :  524
     miner 11   :  524
     miner 13   :  524
     miner 14   :  524
     miner 15   :  524
     miner 5    :  525
     miner 7    :  525
     miner 12   :  525
B7:
recieved miner in round
     miner 2    :  608
     miner 0    :  608
     miner 1    :  608
     miner 3    :  608
     miner 6    :  608
     miner 7    :  608
     miner 8    :  608
     miner 9    :  608
     miner 11   :  608
     miner 12   :  608
     miner 14   :  608
     miner 15   :  608
     miner 4    :  609
     miner 5    :  609
     miner 10   :  609
     miner 13   :  609
B8:
recieved miner in round
     miner 9    :  692
     miner 0    :  692
     miner 1    :  692
     miner 2    :  692
     miner 3    :  692
     miner 4    :  692
     miner 5    :  692
     miner 6    :  692
     miner 7    :  692
     miner 8    :  692
     miner 10   :  692
     miner 11   :  692
     miner 12   :  692
     miner 13   :  692
     miner 14   :  692
     miner 15   :  692
B9:
recieved miner in round
     miner 8    :  776
     miner 0    :  776
     miner 2    :  776
     miner 4    :  776
     miner 5    :  776
     miner 6    :  776
     miner 9    :  776
     miner 12   :  776
     miner 13   :  776
     miner 14   :  776
     miner 15   :  776
     miner 1    :  777
     miner 3    :  777
     miner 7    :  777
     miner 10   :  777
     miner 11   :  777
B10:
recieved miner in round
     miner 6    :  859
     miner 0    :  859
     miner 1    :  859
     miner 2    :  859
     miner 3    :  859
     miner 4    :  859
     miner 7    :  859
     miner 8    :  859
     miner 9    :  859
     miner 10   :  859
     miner 11   :  859
     miner 12   :  859
     miner 5    :  860
     miner 13   :  860
     miner 14   :  860
     miner 15   :  860
B11:
recieved miner in round
     miner 7    :  947
     miner 0    :  947
     miner 1    :  947
     miner 2    :  947
     miner 4    :  947
     miner 6    :  947
     miner 8    :  947
     miner 9    :  947
     miner 10   :  947
     miner 11   :  947
     miner 12   :  947
     miner 14   :  947
     miner 15   :  947
     miner 5    :  948
     miner 13   :  948
     miner 3    :  949
B12:
recieved miner in round
     miner 12   :  1031
     miner 0    :  1031
     miner 1    :  1031
     miner 2    :  1031
     miner 3    :  1031
     miner 4    :  1031
     miner 6    :  1031
     miner 7    :  1031
     miner 8    :  1031
     miner 9    :  1031
     miner 10   :  1031
     miner 11   :  1031
     miner 13   :  1031
     miner 14   :  1031
     miner 15   :  1031
     miner 5    :  1033
B13:
recieved miner in round
     miner 1    :  1116
     miner 0    :  1116
     miner 2    :  1116
     miner 3    :  1116
     miner 4    :  1116
     miner 5    :  1116
     miner 6    :  1116
     miner 9    :  1116
     miner 10   :  1116
     miner 11   :  1116
     miner 13   :  1116
     miner 15   :  1116
     miner 7    :  1117
     miner 8    :  1117
     miner 12   :  1117
     miner 14   :  1118
B14:
recieved miner in round
     miner 13   :  1201
     miner 1    :  1201
     miner 2    :  1201
     miner 3    :  1201
     miner 4    :  1201
     miner 5    :  1201
     miner 6    :  1201
     miner 8    :  1201
     miner 9    :  1201
     miner 10   :  1201
     miner 12   :  1201
     miner 14   :  1201
     miner 0    :  1202
     miner 7    :  1202
     miner 11   :  1202
     miner 15   :  1202
B15:
recieved miner in round
     miner 5    :  1285
     miner 0    :  1285
     miner 1    :  1285
     miner 2    :  1285
     miner 3    :  1285
     miner 4    :  1285
     miner 6    :  1285
     miner 7    :  1285
     miner 8    :  1285
     miner 9    :  1285
     miner 11   :  1285
     miner 12   :  1285
     miner 13   :  1285
     miner 15   :  1285
     miner 10   :  1286
     miner 14   :  1286
B16:
recieved miner in round
     miner 0    :  1378
     miner 1    :  1378
     miner 3    :  1378
     miner 4    :  1378
     miner 5    :  1378
     miner 6    :  1378
     miner 7    :  1378
     miner 8    :  1378
     miner 9    :  1378
     miner 10   :  1378
     miner 12   :  1378
     miner 13   :  1378
     miner 14   :  1378
     miner 15   :  1378
     miner 2    :  1379
