B1:
recieved miner in round
     miner 0    :  206
     miner 1    :  206
     miner 2    :  206
     miner 3    :  206
     miner 4    :  206
     miner 5    :  206
     miner 6    :  206
     miner 7    :  206
     miner 8    :  206
     miner 9    :  206
B2:
recieved miner in round
     miner 5    :  386
     miner 1    :  386
     miner 2    :  386
     miner 6    :  386
     miner 7    :  386
     miner 8    :  386
     miner 0    :  387
     miner 3    :  387
     miner 4    :  387
     miner 9    :  387
B3:
recieved miner in round
     miner 5    :  558
     miner 0    :  558
     miner 1    :  558
     miner 2    :  558
     miner 3    :  558
     miner 4    :  558
     miner 6    :  558
     miner 7    :  558
     miner 8    :  558
     miner 9    :  558
B4:
recieved miner in round
     miner 9    :  727
     miner 0    :  727
     miner 1    :  727
     miner 2    :  727
     miner 3    :  727
     miner 4    :  727
     miner 5    :  727
     miner 6    :  727
     miner 7    :  727
     miner 8    :  727
B5:
recieved miner in round
     miner 1    :  927
     miner 0    :  927
     miner 2    :  927
     miner 3    :  927
     miner 4    :  927
     miner 5    :  927
     miner 6    :  927
     miner 7    :  927
     miner 8    :  927
     miner 9    :  928
B6:
recieved miner in round
     miner 8    :  1108
     miner 0    :  1108
     miner 2    :  1108
     miner 4    :  1108
     miner 5    :  1108
     miner 6    :  1108
     miner 7    :  1108
     miner 9    :  1108
     miner 1    :  1109
     miner 3    :  1109
B7:
recieved miner in round
     miner 0    :  1279
     miner 1    :  1279
     miner 2    :  1279
     miner 3    :  1279
     miner 4    :  1279
     miner 5    :  1279
     miner 6    :  1279
     miner 7    :  1279
     miner 8    :  1279
     miner 9    :  1279
B8:
recieved miner in round
     miner 6    :  1447
     miner 0    :  1447
     miner 1    :  1447
     miner 2    :  1447
     miner 5    :  1447
     miner 4    :  1448
     miner 7    :  1448
     miner 8    :  1448
     miner 3    :  1449
     miner 9    :  1449
B9:
recieved miner in round
     miner 8    :  1448
     miner 1    :  1448
     miner 2    :  1448
     miner 3    :  1448
     miner 4    :  1448
     miner 5    :  1448
     miner 7    :  1448
     miner 9    :  1448
     miner 0    :  1449
     miner 6    :  1449
B10:
recieved miner in round
     miner 8    :  1648
     miner 0    :  1648
     miner 1    :  1648
     miner 2    :  1648
     miner 3    :  1648
     miner 4    :  1648
     miner 5    :  1648
     miner 6    :  1648
     miner 7    :  1648
     miner 9    :  1648
B11:
recieved miner in round
     miner 8    :  1818
     miner 2    :  1818
     miner 3    :  1818
     miner 4    :  1818
     miner 5    :  1818
     miner 6    :  1818
     miner 7    :  1818
     miner 9    :  1818
     miner 0    :  1819
     miner 1    :  1819
B12:
recieved miner in round
     miner 7    :  1987
     miner 0    :  1987
     miner 2    :  1987
     miner 4    :  1987
     miner 5    :  1987
     miner 6    :  1987
     miner 9    :  1987
     miner 1    :  1988
     miner 3    :  1988
