B1:
recieved miner in round
     miner 13   :  167
     miner 0    :  167
     miner 2    :  167
     miner 3    :  167
     miner 4    :  167
     miner 5    :  167
     miner 6    :  167
     miner 7    :  167
     miner 8    :  167
     miner 9    :  167
     miner 11   :  167
     miner 12   :  167
     miner 14   :  167
     miner 1    :  169
     miner 10   :  169
     miner 15   :  169
B2:
recieved miner in round
     miner 15   :  346
     miner 0    :  346
     miner 1    :  346
     miner 2    :  346
     miner 3    :  346
     miner 4    :  346
     miner 5    :  346
     miner 6    :  346
     miner 7    :  346
     miner 8    :  346
     miner 9    :  346
     miner 10   :  346
     miner 11   :  346
     miner 12   :  346
     miner 13   :  346
     miner 14   :  347
B3:
recieved miner in round
     miner 9    :  517
     miner 0    :  517
     miner 1    :  517
     miner 2    :  517
     miner 3    :  517
     miner 4    :  517
     miner 5    :  517
     miner 6    :  517
     miner 10   :  517
     miner 11   :  517
     miner 12   :  517
     miner 13   :  517
     miner 14   :  517
     miner 15   :  517
     miner 7    :  518
     miner 8    :  518
B4:
recieved miner in round
     miner 11   :  697
     miner 0    :  697
     miner 1    :  697
     miner 2    :  697
     miner 3    :  697
     miner 4    :  697
     miner 5    :  697
     miner 6    :  697
     miner 7    :  697
     miner 8    :  697
     miner 9    :  697
     miner 13   :  697
     miner 15   :  697
     miner 10   :  698
     miner 12   :  698
     miner 14   :  698
B5:
recieved miner in round
     miner 13   :  865
     miner 1    :  865
     miner 2    :  865
     miner 3    :  865
     miner 6    :  865
     miner 7    :  865
     miner 9    :  865
     miner 10   :  865
     miner 11   :  865
     miner 12   :  865
     miner 15   :  865
     miner 0    :  866
     miner 4    :  866
     miner 8    :  866
     miner 14   :  866
     miner 5    :  867
B6:
recieved miner in round
     miner 9    :  1037
     miner 0    :  1037
     miner 1    :  1037
     miner 2    :  1037
     miner 3    :  1037
     miner 4    :  1037
     miner 5    :  1037
     miner 7    :  1037
     miner 12   :  1037
     miner 13   :  1037
     miner 15   :  1037
     miner 6    :  1038
     miner 8    :  1038
     miner 10   :  1038
     miner 11   :  1038
     miner 14   :  1038
B7:
recieved miner in round
     miner 8    :  1207
     miner 2    :  1207
     miner 3    :  1207
     miner 4    :  1207
     miner 6    :  1207
     miner 7    :  1207
     miner 9    :  1207
     miner 10   :  1207
     miner 11   :  1207
     miner 12   :  1207
     miner 13   :  1207
     miner 14   :  1207
     miner 15   :  1207
     miner 0    :  1208
     miner 1    :  1208
     miner 5    :  1208
B8:
recieved miner in round
     miner 9    :  1375
     miner 1    :  1375
     miner 2    :  1375
     miner 4    :  1375
     miner 5    :  1375
     miner 6    :  1375
     miner 7    :  1375
     miner 10   :  1375
     miner 11   :  1375
     miner 13   :  1375
     miner 14   :  1375
     miner 0    :  1376
