B1:
recieved miner in round
     miner 6    :  85
     miner 0    :  85
     miner 2    :  85
     miner 3    :  85
     miner 4    :  85
     miner 5    :  85
     miner 7    :  85
     miner 8    :  85
     miner 9    :  85
     miner 1    :  86
B2:
recieved miner in round
     miner 1    :  170
     miner 0    :  170
     miner 2    :  170
     miner 3    :  170
     miner 4    :  170
     miner 6    :  170
     miner 5    :  171
     miner 7    :  171
     miner 8    :  171
     miner 9    :  171
B3:
recieved miner in round
     miner 2    :  261
     miner 0    :  261
     miner 1    :  261
     miner 3    :  261
     miner 4    :  261
     miner 5    :  261
     miner 6    :  261
     miner 7    :  261
     miner 8    :  261
     miner 9    :  261
B4:
recieved miner in round
     miner 1    :  346
     miner 0    :  346
     miner 2    :  346
     miner 3    :  346
     miner 5    :  346
     miner 6    :  346
     miner 7    :  346
     miner 8    :  346
     miner 9    :  346
     miner 4    :  347
B5:
recieved miner in round
     miner 0    :  440
     miner 2    :  440
     miner 3    :  440
     miner 4    :  440
     miner 6    :  440
     miner 7    :  440
     miner 8    :  440
     miner 1    :  441
     miner 5    :  441
     miner 9    :  441
B6:
recieved miner in round
     miner 8    :  530
     miner 0    :  530
     miner 1    :  530
     miner 3    :  530
     miner 4    :  530
     miner 5    :  530
     miner 6    :  530
     miner 7    :  530
     miner 9    :  530
     miner 2    :  531
B7:
recieved miner in round
     miner 9    :  615
     miner 0    :  615
     miner 1    :  615
     miner 2    :  615
     miner 3    :  615
     miner 4    :  615
     miner 6    :  615
     miner 8    :  615
     miner 5    :  616
     miner 7    :  616
B8:
recieved miner in round
     miner 8    :  705
     miner 0    :  705
     miner 1    :  705
     miner 3    :  705
     miner 4    :  705
     miner 5    :  705
     miner 6    :  705
     miner 7    :  705
     miner 2    :  706
     miner 9    :  707
B9:
recieved miner in round
     miner 1    :  790
     miner 2    :  790
     miner 4    :  790
     miner 6    :  790
     miner 7    :  790
     miner 8    :  790
     miner 0    :  791
     miner 3    :  791
     miner 5    :  791
     miner 9    :  791
B10:
recieved miner in round
     miner 6    :  873
     miner 0    :  873
     miner 1    :  873
     miner 3    :  873
     miner 4    :  873
     miner 5    :  873
     miner 9    :  873
     miner 2    :  874
     miner 7    :  874
     miner 8    :  874
B11:
recieved miner in round
     miner 5    :  958
     miner 0    :  958
     miner 1    :  958
     miner 2    :  958
     miner 3    :  958
     miner 4    :  958
     miner 6    :  958
     miner 7    :  958
     miner 8    :  958
     miner 9    :  958
B12:
recieved miner in round
     miner 4    :  1042
     miner 0    :  1042
     miner 1    :  1042
     miner 2    :  1042
     miner 3    :  1042
     miner 5    :  1042
     miner 6    :  1042
     miner 7    :  1042
     miner 8    :  1042
     miner 9    :  1042
B13:
recieved miner in round
     miner 7    :  1129
     miner 0    :  1129
     miner 2    :  1129
     miner 3    :  1129
     miner 4    :  1129
     miner 5    :  1129
     miner 9    :  1129
     miner 1    :  1130
     miner 6    :  1130
     miner 8    :  1130
B14:
recieved miner in round
     miner 4    :  1217
     miner 0    :  1217
     miner 1    :  1217
     miner 2    :  1217
     miner 3    :  1217
     miner 5    :  1217
     miner 6    :  1217
     miner 8    :  1217
     miner 7    :  1218
     miner 9    :  1218
B15:
recieved miner in round
     miner 6    :  1300
     miner 1    :  1300
     miner 4    :  1300
     miner 7    :  1300
     miner 8    :  1300
     miner 9    :  1300
     miner 0    :  1301
     miner 2    :  1301
     miner 5    :  1301
     miner 3    :  1302
B16:
recieved miner in round
     miner 3    :  1302
     miner 0    :  1302
     miner 1    :  1302
     miner 2    :  1302
     miner 4    :  1302
     miner 5    :  1302
     miner 7    :  1302
     miner 8    :  1302
     miner 9    :  1302
     miner 6    :  1303
B17:
recieved miner in round
     miner 5    :  1386
     miner 0    :  1386
     miner 1    :  1386
     miner 2    :  1386
     miner 4    :  1386
     miner 6    :  1386
     miner 8    :  1386
     miner 3    :  1387
     miner 7    :  1387
     miner 9    :  1387
B18:
recieved miner in round
     miner 3    :  1481
     miner 0    :  1481
     miner 1    :  1481
     miner 2    :  1481
     miner 4    :  1481
     miner 5    :  1481
     miner 6    :  1481
     miner 7    :  1481
     miner 8    :  1481
     miner 9    :  1481
B19:
recieved miner in round
     miner 6    :  1564
     miner 0    :  1564
     miner 1    :  1564
     miner 2    :  1564
     miner 3    :  1564
     miner 4    :  1564
     miner 5    :  1564
     miner 7    :  1564
     miner 8    :  1564
     miner 9    :  1564
B20:
recieved miner in round
     miner 5    :  1648
     miner 0    :  1648
     miner 1    :  1648
     miner 3    :  1648
     miner 4    :  1648
     miner 6    :  1648
     miner 7    :  1648
     miner 9    :  1648
     miner 2    :  1649
     miner 8    :  1649
B21:
recieved miner in round
     miner 3    :  1737
     miner 0    :  1737
     miner 1    :  1737
     miner 2    :  1737
     miner 4    :  1737
     miner 5    :  1737
     miner 6    :  1737
     miner 7    :  1737
     miner 8    :  1737
     miner 9    :  1737
B22:
recieved miner in round
     miner 2    :  1823
     miner 0    :  1823
     miner 1    :  1823
     miner 5    :  1823
     miner 7    :  1823
     miner 9    :  1823
     miner 3    :  1824
     miner 4    :  1824
     miner 6    :  1824
     miner 8    :  1824
B23:
recieved miner in round
     miner 5    :  1912
     miner 0    :  1912
     miner 1    :  1912
     miner 2    :  1912
     miner 3    :  1912
     miner 4    :  1912
     miner 6    :  1912
     miner 7    :  1912
     miner 8    :  1912
     miner 9    :  1913
B24:
recieved miner in round
     miner 0    :  2001
     miner 1    :  2001
     miner 2    :  2001
     miner 4    :  2001
     miner 5    :  2001
     miner 6    :  2001
     miner 7    :  2001
     miner 8    :  2001
     miner 9    :  2001
     miner 3    :  2002
B25:
recieved miner in round
     miner 6    :  2086
     miner 0    :  2086
     miner 1    :  2086
     miner 2    :  2086
     miner 3    :  2086
     miner 4    :  2086
     miner 5    :  2086
     miner 7    :  2086
     miner 9    :  2086
     miner 8    :  2087
B26:
recieved miner in round
     miner 4    :  2170
     miner 0    :  2170
     miner 1    :  2170
     miner 2    :  2170
     miner 3    :  2170
     miner 5    :  2170
     miner 6    :  2170
     miner 7    :  2170
     miner 9    :  2170
     miner 8    :  2171
B27:
recieved miner in round
     miner 5    :  2255
     miner 0    :  2255
     miner 1    :  2255
     miner 2    :  2255
     miner 3    :  2255
     miner 4    :  2255
     miner 6    :  2255
     miner 7    :  2255
     miner 8    :  2255
     miner 9    :  2255
B28:
recieved miner in round
     miner 1    :  2342
     miner 2    :  2342
     miner 3    :  2342
     miner 6    :  2342
     miner 8    :  2342
     miner 9    :  2342
     miner 4    :  2343
     miner 5    :  2343
     miner 7    :  2343
     miner 0    :  2344
B29:
recieved miner in round
     miner 1    :  2427
     miner 0    :  2427
     miner 2    :  2427
     miner 3    :  2427
     miner 4    :  2427
     miner 6    :  2427
     miner 7    :  2427
     miner 8    :  2427
     miner 9    :  2427
     miner 5    :  2428
B30:
recieved miner in round
     miner 1    :  2511
     miner 0    :  2511
     miner 2    :  2511
     miner 3    :  2511
     miner 4    :  2511
     miner 6    :  2511
     miner 7    :  2511
     miner 5    :  2512
     miner 8    :  2512
     miner 9    :  2512
B31:
recieved miner in round
     miner 2    :  2598
     miner 0    :  2598
     miner 1    :  2598
