B1:
recieved miner in round
     miner 2    :  678
     miner 0    :  678
     miner 1    :  678
     miner 3    :  678
     miner 4    :  678
     miner 5    :  678
     miner 6    :  678
     miner 7    :  678
     miner 8    :  678
     miner 9    :  678
B2:
recieved miner in round
     miner 5    :  1436
     miner 0    :  1436
     miner 3    :  1436
     miner 7    :  1436
     miner 9    :  1436
     miner 1    :  1437
     miner 2    :  1437
     miner 6    :  1437
     miner 8    :  1437
     miner 4    :  1438
B3:
recieved miner in round
     miner 9    :  2136
     miner 0    :  2136
     miner 3    :  2136
     miner 4    :  2136
     miner 5    :  2136
     miner 6    :  2136
     miner 7    :  2136
     miner 8    :  2136
     miner 2    :  2137
     miner 1    :  2138
B4:
recieved miner in round
     miner 2    :  2810
     miner 0    :  2810
     miner 1    :  2810
     miner 3    :  2810
     miner 4    :  2810
     miner 5    :  2810
     miner 6    :  2810
     miner 7    :  2810
     miner 8    :  2810
     miner 9    :  2810
B5:
recieved miner in round
     miner 8    :  3538
     miner 0    :  3538
     miner 1    :  3538
     miner 2    :  3538
     miner 3    :  3538
     miner 4    :  3538
     miner 5    :  3538
     miner 6    :  3538
     miner 7    :  3538
     miner 9    :  3538
B6:
recieved miner in round
     miner 3    :  4215
     miner 0    :  4215
     miner 2    :  4215
     miner 4    :  4215
     miner 6    :  4215
     miner 7    :  4215
     miner 8    :  4215
     miner 9    :  4215
     miner 1    :  4216
     miner 5    :  4217
B7:
recieved miner in round
     miner 2    :  4892
     miner 0    :  4892
     miner 1    :  4892
     miner 5    :  4892
     miner 6    :  4892
     miner 8    :  4892
     miner 9    :  4892
     miner 3    :  4893
     miner 4    :  4893
     miner 7    :  4893
B8:
recieved miner in round
     miner 1    :  5619
     miner 0    :  5619
     miner 2    :  5619
     miner 3    :  5619
     miner 4    :  5619
     miner 6    :  5619
     miner 7    :  5619
     miner 8    :  5619
     miner 5    :  5620
     miner 9    :  5620
B9:
recieved miner in round
     miner 3    :  6287
     miner 0    :  6287
     miner 1    :  6287
     miner 2    :  6287
     miner 5    :  6287
     miner 6    :  6287
     miner 7    :  6287
     miner 8    :  6287
     miner 9    :  6287
     miner 4    :  6288
B10:
recieved miner in round
     miner 9    :  7023
     miner 1    :  7023
     miner 2    :  7023
     miner 3    :  7023
     miner 6    :  7023
     miner 7    :  7023
     miner 8    :  7023
     miner 0    :  7024
     miner 4    :  7024
     miner 5    :  7024
B11:
recieved miner in round
     miner 8    :  7691
     miner 0    :  7691
     miner 1    :  7691
     miner 3    :  7691
     miner 4    :  7691
     miner 6    :  7691
     miner 2    :  7692
     miner 5    :  7692
     miner 7    :  7692
     miner 9    :  7692
B12:
recieved miner in round
     miner 9    :  8441
     miner 0    :  8441
     miner 1    :  8441
     miner 2    :  8441
     miner 3    :  8441
     miner 4    :  8441
     miner 5    :  8441
     miner 6    :  8441
     miner 8    :  8441
     miner 7    :  8442
B13:
recieved miner in round
     miner 1    :  9192
     miner 2    :  9192
     miner 3    :  9192
     miner 5    :  9192
     miner 6    :  9192
     miner 7    :  9192
     miner 8    :  9192
     miner 9    :  9192
     miner 4    :  9193
     miner 0    :  9194
B14:
recieved miner in round
     miner 5    :  9887
     miner 1    :  9887
     miner 2    :  9887
     miner 3    :  9887
     miner 4    :  9887
     miner 7    :  9887
     miner 8    :  9887
     miner 9    :  9887
     miner 0    :  9888
     miner 6    :  9888
B15:
recieved miner in round
     miner 9    :  10575
     miner 0    :  10575
     miner 1    :  10575
     miner 2    :  10575
     miner 3    :  10575
     miner 4    :  10575
     miner 5    :  10575
     miner 6    :  10575
     miner 7    :  10575
     miner 8    :  10576
B16:
recieved miner in round
     miner 6    :  11303
     miner 0    :  11303
     miner 1    :  11303
     miner 2    :  11303
     miner 3    :  11303
     miner 5    :  11303
     miner 7    :  11303
     miner 8    :  11303
     miner 9    :  11303
     miner 4    :  11304
B17:
recieved miner in round
     miner 9    :  11977
     miner 0    :  11977
     miner 1    :  11977
     miner 2    :  11977
     miner 3    :  11977
     miner 4    :  11977
     miner 5    :  11977
     miner 7    :  11977
     miner 8    :  11977
     miner 6    :  11978
B18:
recieved miner in round
     miner 5    :  12661
     miner 0    :  12661
     miner 1    :  12661
     miner 2    :  12661
     miner 3    :  12661
     miner 4    :  12661
     miner 6    :  12661
     miner 7    :  12661
     miner 8    :  12661
     miner 9    :  12661
B19:
recieved miner in round
     miner 4    :  13350
     miner 0    :  13350
     miner 1    :  13350
     miner 2    :  13350
     miner 3    :  13350
     miner 5    :  13350
     miner 6    :  13350
     miner 7    :  13350
     miner 8    :  13350
     miner 9    :  13350
B20:
recieved miner in round
     miner 2    :  14040
     miner 1    :  14040
     miner 3    :  14040
     miner 4    :  14040
     miner 6    :  14040
     miner 8    :  14040
     miner 0    :  14041
     miner 5    :  14041
     miner 7    :  14041
     miner 9    :  14041
B21:
recieved miner in round
     miner 9    :  14815
     miner 0    :  14815
     miner 1    :  14815
     miner 2    :  14815
     miner 4    :  14815
     miner 7    :  14815
     miner 8    :  14815
     miner 3    :  14816
     miner 5    :  14816
     miner 6    :  14816
B22:
recieved miner in round
     miner 9    :  15482
     miner 0    :  15482
     miner 1    :  15482
     miner 2    :  15482
     miner 3    :  15482
     miner 4    :  15482
     miner 6    :  15482
     miner 7    :  15482
     miner 5    :  15483
     miner 8    :  15483
B23:
recieved miner in round
     miner 4    :  16157
     miner 0    :  16157
     miner 3    :  16157
     miner 5    :  16157
     miner 6    :  16157
     miner 7    :  16157
     miner 8    :  16157
     miner 9    :  16157
     miner 1    :  16158
     miner 2    :  16158
B24:
recieved miner in round
     miner 3    :  16855
     miner 1    :  16855
     miner 6    :  16855
     miner 7    :  16855
     miner 8    :  16855
     miner 0    :  16856
     miner 2    :  16856
     miner 4    :  16856
     miner 5    :  16856
     miner 9    :  16856
B25:
recieved miner in round
     miner 9    :  17523
     miner 0    :  17523
     miner 1    :  17523
     miner 2    :  17523
     miner 3    :  17523
     miner 4    :  17523
     miner 5    :  17523
     miner 6    :  17523
     miner 7    :  17523
     miner 8    :  17523
B26:
recieved miner in round
     miner 7    :  18227
     miner 0    :  18227
     miner 1    :  18227
     miner 3    :  18227
     miner 4    :  18227
     miner 6    :  18227
     miner 9    :  18227
     miner 2    :  18228
     miner 5    :  18228
     miner 8    :  18228
B27:
recieved miner in round
     miner 7    :  18957
     miner 1    :  18957
     miner 2    :  18957
     miner 3    :  18957
     miner 4    :  18957
     miner 5    :  18957
     miner 9    :  18957
     miner 0    :  18958
     miner 6    :  18958
     miner 8    :  18958
B28:
recieved miner in round
     miner 6    :  19660
     miner 0    :  19660
     miner 1    :  19660
     miner 3    :  19660
     miner 4    :  19660
     miner 5    :  19660
     miner 7    :  19660
     miner 8    :  19660
     miner 2    :  19661
     miner 9    :  19661
B29:
recieved miner in round
     miner 1    :  20327
     miner 0    :  20327
     miner 2    :  20327
     miner 3    :  20327
     miner 4    :  20327
     miner 5    :  20327
     miner 6    :  20327
     miner 7    :  20327
     miner 8    :  20327
     miner 9    :  20329
B30:
recieved miner in round
     miner 1    :  21017
     miner 0    :  21017
     miner 2    :  21017
     miner 3    :  21017
     miner 4    :  21017
     miner 7    :  21017
     miner 9    :  21017
     miner 5    :  21018
     miner 8    :  21018
     miner 6    :  21019
B31:
recieved miner in round
     miner 3    :  21717
     miner 0    :  21717
     miner 2    :  21717
     miner 4    :  21717
     miner 5    :  21717
     miner 6    :  21717
     miner 7    :  21717
     miner 8    :  21717
     miner 9    :  21717
     miner 1    :  21718
B32:
recieved miner in round
     miner 8    :  22397
     miner 0    :  22397
     miner 2    :  22397
     miner 3    :  22397
     miner 4    :  22397
     miner 5    :  22397
     miner 6    :  22397
     miner 7    :  22397
     miner 9    :  22397
     miner 1    :  22398
B33:
recieved miner in round
     miner 1    :  23095
     miner 0    :  23095
     miner 2    :  23095
     miner 4    :  23095
     miner 5    :  23095
     miner 6    :  23095
     miner 8    :  23095
     miner 9    :  23095
     miner 3    :  23096
     miner 7    :  23096
B34:
recieved miner in round
     miner 0    :  23774
     miner 1    :  23774
     miner 2    :  23774
     miner 3    :  23774
     miner 4    :  23774
     miner 6    :  23774
     miner 7    :  23774
     miner 8    :  23774
     miner 9    :  23774
     miner 5    :  23775
B35:
recieved miner in round
     miner 8    :  24460
     miner 0    :  24460
     miner 1    :  24460
     miner 3    :  24460
     miner 4    :  24460
     miner 5    :  24460
     miner 6    :  24460
     miner 7    :  24460
     miner 9    :  24460
     miner 2    :  24461
B36:
recieved miner in round
     miner 7    :  25140
     miner 1    :  25140
     miner 2    :  25140
     miner 3    :  25140
     miner 5    :  25140
     miner 8    :  25140
     miner 9    :  25140
     miner 0    :  25141
     miner 4    :  25141
     miner 6    :  25141
B37:
recieved miner in round
     miner 3    :  25807
     miner 0    :  25807
     miner 1    :  25807
     miner 2    :  25807
     miner 4    :  25807
     miner 6    :  25807
     miner 7    :  25807
     miner 9    :  25807
     miner 5    :  25808
     miner 8    :  25809
B38:
recieved miner in round
     miner 2    :  26480
     miner 0    :  26480
     miner 1    :  26480
     miner 3    :  26480
     miner 4    :  26480
     miner 6    :  26480
     miner 5    :  26481
     miner 7    :  26481
     miner 8    :  26481
     miner 9    :  26481
B39:
recieved miner in round
     miner 4    :  27167
     miner 0    :  27167
     miner 1    :  27167
     miner 2    :  27167
     miner 7    :  27167
     miner 8    :  27167
     miner 9    :  27167
     miner 3    :  27168
     miner 5    :  27168
     miner 6    :  27168
B40:
recieved miner in round
     miner 0    :  27854
     miner 1    :  27854
     miner 2    :  27854
     miner 5    :  27854
     miner 6    :  27854
     miner 7    :  27854
     miner 8    :  27854
     miner 9    :  27854
     miner 3    :  27855
     miner 4    :  27855
B41:
recieved miner in round
     miner 4    :  28531
     miner 0    :  28531
     miner 1    :  28531
     miner 2    :  28531
     miner 5    :  28531
     miner 6    :  28531
     miner 7    :  28531
     miner 8    :  28531
     miner 9    :  28531
     miner 3    :  28532
B42:
recieved miner in round
     miner 0    :  29228
     miner 1    :  29228
     miner 2    :  29228
     miner 3    :  29228
     miner 4    :  29228
     miner 5    :  29228
     miner 6    :  29228
     miner 7    :  29228
     miner 8    :  29228
     miner 9    :  29228
B43:
recieved miner in round
     miner 6    :  30105
     miner 0    :  30105
     miner 1    :  30105
     miner 2    :  30105
     miner 3    :  30105
     miner 4    :  30105
     miner 7    :  30105
     miner 8    :  30105
     miner 9    :  30105
     miner 5    :  30106
B44:
recieved miner in round
     miner 1    :  30775
     miner 0    :  30775
     miner 2    :  30775
     miner 3    :  30775
     miner 4    :  30775
     miner 5    :  30775
     miner 7    :  30775
     miner 8    :  30775
     miner 9    :  30775
     miner 6    :  30776
B45:
recieved miner in round
     miner 9    :  31479
     miner 0    :  31479
     miner 1    :  31479
     miner 4    :  31479
     miner 5    :  31479
     miner 6    :  31479
     miner 7    :  31479
     miner 2    :  31480
     miner 3    :  31480
     miner 8    :  31480
B46:
recieved miner in round
     miner 7    :  32262
     miner 0    :  32262
     miner 2    :  32262
     miner 6    :  32262
     miner 8    :  32262
     miner 9    :  32262
     miner 1    :  32263
     miner 3    :  32263
     miner 4    :  32263
     miner 5    :  32263
B47:
recieved miner in round
     miner 1    :  33033
     miner 0    :  33033
     miner 4    :  33033
     miner 5    :  33033
     miner 6    :  33033
     miner 7    :  33033
     miner 8    :  33033
     miner 9    :  33033
     miner 2    :  33034
     miner 3    :  33034
B48:
recieved miner in round
     miner 6    :  33704
     miner 0    :  33704
     miner 3    :  33704
     miner 4    :  33704
     miner 5    :  33704
     miner 7    :  33704
     miner 1    :  33705
     miner 2    :  33705
     miner 8    :  33705
     miner 9    :  33705
B49:
recieved miner in round
     miner 5    :  34378
     miner 2    :  34378
     miner 3    :  34378
     miner 7    :  34378
     miner 8    :  34378
     miner 9    :  34378
     miner 0    :  34379
     miner 1    :  34379
     miner 4    :  34379
     miner 6    :  34380
B50:
recieved miner in round
     miner 5    :  35054
     miner 0    :  35054
     miner 1    :  35054
     miner 2    :  35054
     miner 4    :  35054
     miner 6    :  35054
     miner 7    :  35054
     miner 8    :  35054
     miner 9    :  35054
     miner 3    :  35055
B51:
recieved miner in round
     miner 8    :  35779
     miner 0    :  35779
     miner 2    :  35779
     miner 3    :  35779
     miner 4    :  35779
     miner 6    :  35779
     miner 7    :  35779
     miner 9    :  35779
     miner 1    :  35780
     miner 5    :  35780
B52:
recieved miner in round
     miner 7    :  36488
     miner 0    :  36488
     miner 1    :  36488
     miner 3    :  36488
     miner 4    :  36488
     miner 5    :  36488
     miner 6    :  36488
     miner 9    :  36488
     miner 2    :  36489
     miner 8    :  36490
B53:
recieved miner in round
     miner 4    :  37171
     miner 0    :  37171
     miner 1    :  37171
     miner 3    :  37171
     miner 6    :  37171
     miner 7    :  37171
     miner 8    :  37171
     miner 9    :  37171
     miner 2    :  37172
     miner 5    :  37172
B54:
recieved miner in round
     miner 4    :  37854
     miner 0    :  37854
     miner 1    :  37854
     miner 2    :  37854
     miner 5    :  37854
     miner 6    :  37854
     miner 8    :  37854
     miner 3    :  37855
     miner 7    :  37855
     miner 9    :  37856
B55:
recieved miner in round
     miner 5    :  38558
     miner 0    :  38558
     miner 1    :  38558
     miner 2    :  38558
     miner 3    :  38558
     miner 6    :  38558
     miner 9    :  38558
     miner 4    :  38559
     miner 8    :  38559
     miner 7    :  38560
B56:
recieved miner in round
     miner 9    :  39256
     miner 0    :  39256
     miner 1    :  39256
     miner 2    :  39256
     miner 3    :  39256
     miner 4    :  39256
     miner 5    :  39256
     miner 6    :  39256
     miner 7    :  39256
     miner 8    :  39256
B57:
recieved miner in round
     miner 1    :  40046
     miner 0    :  40046
     miner 2    :  40046
     miner 3    :  40046
     miner 4    :  40046
     miner 5    :  40046
     miner 8    :  40046
     miner 9    :  40046
     miner 6    :  40047
     miner 7    :  40047
B58:
recieved miner in round
     miner 4    :  40730
     miner 0    :  40730
     miner 1    :  40730
     miner 2    :  40730
     miner 3    :  40730
     miner 5    :  40730
     miner 6    :  40730
     miner 7    :  40730
     miner 8    :  40730
     miner 9    :  40730
B59:
recieved miner in round
     miner 8    :  41405
     miner 0    :  41405
     miner 1    :  41405
     miner 2    :  41405
     miner 3    :  41405
     miner 5    :  41405
     miner 7    :  41405
     miner 9    :  41405
     miner 4    :  41406
     miner 6    :  41406
B60:
recieved miner in round
     miner 1    :  42072
     miner 0    :  42072
     miner 2    :  42072
     miner 3    :  42072
     miner 4    :  42072
     miner 6    :  42072
     miner 7    :  42072
     miner 9    :  42072
     miner 5    :  42073
     miner 8    :  42073
B61:
recieved miner in round
     miner 5    :  42767
     miner 0    :  42767
     miner 1    :  42767
     miner 2    :  42767
     miner 3    :  42767
     miner 6    :  42767
     miner 7    :  42767
     miner 8    :  42767
     miner 9    :  42767
     miner 4    :  42768
B62:
recieved miner in round
     miner 3    :  43440
     miner 0    :  43440
     miner 2    :  43440
     miner 4    :  43440
     miner 5    :  43440
     miner 6    :  43440
     miner 7    :  43440
     miner 8    :  43440
     miner 9    :  43440
     miner 1    :  43441
B63:
recieved miner in round
     miner 0    :  44108
     miner 1    :  44108
     miner 3    :  44108
     miner 6    :  44108
     miner 7    :  44108
     miner 8    :  44108
     miner 9    :  44108
     miner 2    :  44109
     miner 4    :  44109
     miner 5    :  44109
B64:
recieved miner in round
     miner 0    :  44887
     miner 1    :  44887
     miner 2    :  44887
     miner 3    :  44887
     miner 4    :  44887
     miner 5    :  44887
     miner 6    :  44887
     miner 7    :  44887
     miner 8    :  44887
     miner 9    :  44888
B65:
recieved miner in round
     miner 8    :  45583
     miner 1    :  45583
     miner 4    :  45583
     miner 5    :  45583
     miner 6    :  45583
     miner 7    :  45583
     miner 9    :  45583
     miner 2    :  45584
     miner 3    :  45584
     miner 0    :  45585
B66:
recieved miner in round
     miner 3    :  46277
     miner 0    :  46277
     miner 1    :  46277
     miner 2    :  46277
     miner 4    :  46277
     miner 5    :  46277
     miner 9    :  46277
     miner 6    :  46278
     miner 7    :  46278
     miner 8    :  46279
B67:
recieved miner in round
     miner 4    :  46963
     miner 0    :  46963
     miner 1    :  46963
     miner 2    :  46963
     miner 3    :  46963
     miner 5    :  46963
     miner 6    :  46963
     miner 7    :  46963
     miner 9    :  46963
     miner 8    :  46964
B68:
recieved miner in round
     miner 8    :  47640
     miner 0    :  47640
     miner 1    :  47640
     miner 2    :  47640
     miner 3    :  47640
     miner 5    :  47640
     miner 6    :  47640
     miner 7    :  47640
     miner 9    :  47640
     miner 4    :  47641
B69:
recieved miner in round
     miner 5    :  48401
     miner 0    :  48401
     miner 1    :  48401
     miner 2    :  48401
     miner 3    :  48401
     miner 4    :  48401
     miner 7    :  48401
     miner 8    :  48401
     miner 9    :  48401
     miner 6    :  48402
B70:
recieved miner in round
     miner 1    :  49078
     miner 2    :  49078
     miner 3    :  49078
     miner 4    :  49078
     miner 5    :  49078
     miner 6    :  49078
     miner 7    :  49078
     miner 8    :  49078
     miner 9    :  49078
     miner 0    :  49079
B71:
recieved miner in round
     miner 5    :  49764
     miner 0    :  49764
     miner 1    :  49764
     miner 3    :  49764
     miner 4    :  49764
     miner 6    :  49764
     miner 7    :  49764
     miner 8    :  49764
     miner 9    :  49764
     miner 2    :  49765
B72:
recieved miner in round
     miner 0    :  50492
     miner 1    :  50492
     miner 2    :  50492
     miner 5    :  50492
     miner 6    :  50492
     miner 7    :  50492
     miner 8    :  50492
     miner 9    :  50492
     miner 3    :  50493
