B1:
recieved miner in round
     miner 0    :  343
     miner 2    :  343
     miner 3    :  343
     miner 4    :  343
     miner 5    :  343
     miner 6    :  343
     miner 7    :  343
     miner 8    :  343
     miner 9    :  343
     miner 1    :  344
B2:
recieved miner in round
     miner 1    :  747
     miner 0    :  747
     miner 2    :  747
     miner 3    :  747
     miner 4    :  747
     miner 5    :  747
     miner 6    :  747
     miner 7    :  747
     miner 8    :  747
     miner 9    :  747
B3:
recieved miner in round
     miner 4    :  1103
     miner 0    :  1103
     miner 1    :  1103
     miner 2    :  1103
     miner 3    :  1103
     miner 5    :  1103
     miner 6    :  1103
     miner 7    :  1103
     miner 8    :  1103
     miner 9    :  1103
B4:
recieved miner in round
     miner 6    :  1440
     miner 0    :  1440
     miner 2    :  1440
     miner 4    :  1440
     miner 5    :  1440
     miner 7    :  1440
     miner 8    :  1440
     miner 9    :  1440
     miner 1    :  1441
     miner 3    :  1441
B5:
recieved miner in round
     miner 1    :  1830
     miner 0    :  1830
     miner 2    :  1830
     miner 3    :  1830
     miner 4    :  1830
     miner 5    :  1830
     miner 6    :  1830
     miner 7    :  1830
     miner 8    :  1830
     miner 9    :  1831
B6:
recieved miner in round
     miner 8    :  2192
     miner 0    :  2192
     miner 1    :  2192
     miner 2    :  2192
     miner 3    :  2192
     miner 4    :  2192
     miner 5    :  2192
     miner 6    :  2192
     miner 7    :  2192
     miner 9    :  2192
B7:
recieved miner in round
     miner 7    :  2542
     miner 0    :  2542
     miner 1    :  2542
     miner 2    :  2542
     miner 3    :  2542
     miner 4    :  2542
     miner 5    :  2542
     miner 8    :  2542
     miner 9    :  2542
     miner 6    :  2543
B8:
recieved miner in round
     miner 5    :  2902
     miner 0    :  2902
     miner 1    :  2902
     miner 2    :  2902
     miner 3    :  2902
     miner 4    :  2902
     miner 6    :  2902
     miner 7    :  2902
     miner 8    :  2903
     miner 9    :  2903
B9:
recieved miner in round
     miner 1    :  3239
     miner 0    :  3239
     miner 2    :  3239
     miner 3    :  3239
     miner 4    :  3239
     miner 5    :  3239
     miner 6    :  3239
     miner 7    :  3239
     miner 8    :  3239
     miner 9    :  3239
B10:
recieved miner in round
     miner 0    :  3603
     miner 1    :  3603
     miner 2    :  3603
     miner 3    :  3603
     miner 4    :  3603
     miner 5    :  3603
     miner 6    :  3603
     miner 8    :  3603
     miner 9    :  3603
     miner 7    :  3604
B11:
recieved miner in round
     miner 0    :  3939
     miner 1    :  3939
     miner 2    :  3939
     miner 3    :  3939
     miner 4    :  3939
     miner 5    :  3939
     miner 6    :  3939
     miner 7    :  3939
     miner 8    :  3939
     miner 9    :  3939
B12:
recieved miner in round
     miner 9    :  4274
     miner 1    :  4274
     miner 2    :  4274
     miner 3    :  4274
     miner 5    :  4274
     miner 6    :  4274
     miner 7    :  4274
     miner 0    :  4275
     miner 4    :  4275
     miner 8    :  4275
B13:
recieved miner in round
     miner 9    :  4610
     miner 0    :  4610
     miner 1    :  4610
     miner 2    :  4610
     miner 4    :  4610
     miner 5    :  4610
     miner 6    :  4610
     miner 7    :  4610
     miner 8    :  4610
     miner 3    :  4611
B14:
recieved miner in round
     miner 7    :  4945
     miner 1    :  4945
     miner 2    :  4945
     miner 3    :  4945
     miner 4    :  4945
     miner 6    :  4945
     miner 8    :  4945
     miner 9    :  4945
     miner 0    :  4946
     miner 5    :  4946
B15:
recieved miner in round
     miner 1    :  5289
     miner 0    :  5289
     miner 2    :  5289
     miner 4    :  5289
     miner 5    :  5289
     miner 6    :  5289
     miner 7    :  5289
     miner 8    :  5289
     miner 9    :  5289
     miner 3    :  5291
B16:
recieved miner in round
     miner 8    :  5628
     miner 0    :  5628
     miner 1    :  5628
     miner 2    :  5628
     miner 3    :  5628
     miner 5    :  5628
     miner 7    :  5628
     miner 9    :  5628
     miner 4    :  5629
     miner 6    :  5629
B17:
recieved miner in round
     miner 4    :  5980
     miner 0    :  5980
     miner 1    :  5980
     miner 5    :  5980
     miner 6    :  5980
     miner 7    :  5980
     miner 8    :  5980
     miner 9    :  5980
     miner 2    :  5981
     miner 3    :  5981
B18:
recieved miner in round
     miner 7    :  6324
     miner 0    :  6324
     miner 1    :  6324
     miner 2    :  6324
     miner 3    :  6324
     miner 4    :  6324
     miner 5    :  6324
     miner 6    :  6324
     miner 8    :  6324
     miner 9    :  6324
B19:
recieved miner in round
     miner 2    :  6659
     miner 0    :  6659
