B1:
recieved miner in round
     miner 13   :  350
     miner 0    :  350
     miner 1    :  350
     miner 2    :  350
     miner 3    :  350
     miner 4    :  350
     miner 6    :  350
     miner 8    :  350
     miner 9    :  350
     miner 10   :  350
     miner 11   :  350
     miner 12   :  350
     miner 14   :  350
     miner 15   :  350
     miner 5    :  351
     miner 7    :  351
B2:
recieved miner in round
     miner 6    :  698
     miner 0    :  698
     miner 1    :  698
     miner 2    :  698
     miner 3    :  698
     miner 7    :  698
     miner 8    :  698
     miner 10   :  698
     miner 11   :  698
     miner 13   :  698
     miner 14   :  698
     miner 15   :  698
     miner 4    :  699
     miner 5    :  699
     miner 9    :  699
     miner 12   :  699
B3:
recieved miner in round
     miner 15   :  1042
     miner 1    :  1042
     miner 2    :  1042
     miner 3    :  1042
     miner 4    :  1042
     miner 5    :  1042
     miner 6    :  1042
     miner 7    :  1042
     miner 8    :  1042
     miner 10   :  1042
     miner 11   :  1042
     miner 13   :  1042
     miner 14   :  1042
     miner 0    :  1043
     miner 9    :  1043
     miner 12   :  1044
B4:
recieved miner in round
     miner 4    :  1376
     miner 0    :  1376
     miner 2    :  1376
     miner 3    :  1376
     miner 5    :  1376
     miner 7    :  1376
     miner 8    :  1376
     miner 10   :  1376
     miner 11   :  1376
     miner 12   :  1376
     miner 13   :  1376
     miner 14   :  1376
     miner 15   :  1376
     miner 1    :  1377
     miner 6    :  1377
     miner 9    :  1378
B5:
recieved miner in round
     miner 3    :  1717
     miner 0    :  1717
     miner 1    :  1717
     miner 2    :  1717
     miner 4    :  1717
     miner 5    :  1717
     miner 6    :  1717
     miner 7    :  1717
     miner 8    :  1717
     miner 9    :  1717
     miner 10   :  1717
     miner 11   :  1717
     miner 12   :  1717
     miner 13   :  1717
     miner 14   :  1717
     miner 15   :  1717
B6:
recieved miner in round
     miner 0    :  2054
     miner 1    :  2054
     miner 2    :  2054
     miner 3    :  2054
     miner 4    :  2054
     miner 5    :  2054
     miner 6    :  2054
     miner 7    :  2054
     miner 8    :  2054
     miner 9    :  2054
     miner 10   :  2054
     miner 11   :  2054
     miner 12   :  2054
     miner 13   :  2054
     miner 15   :  2054
     miner 14   :  2055
B7:
recieved miner in round
     miner 2    :  2428
     miner 0    :  2428
     miner 1    :  2428
     miner 3    :  2428
     miner 4    :  2428
     miner 5    :  2428
     miner 7    :  2428
     miner 8    :  2428
     miner 11   :  2428
     miner 12   :  2428
     miner 13   :  2428
     miner 14   :  2428
     miner 6    :  2429
     miner 9    :  2429
     miner 10   :  2429
     miner 15   :  2429
B8:
recieved miner in round
     miner 5    :  2762
     miner 0    :  2762
     miner 3    :  2762
     miner 4    :  2762
     miner 6    :  2762
     miner 7    :  2762
     miner 8    :  2762
     miner 9    :  2762
     miner 11   :  2762
     miner 12   :  2762
     miner 13   :  2762
     miner 15   :  2762
     miner 1    :  2763
     miner 2    :  2763
     miner 10   :  2763
     miner 14   :  2763
B9:
recieved miner in round
     miner 10   :  3100
     miner 1    :  3100
     miner 3    :  3100
     miner 4    :  3100
     miner 5    :  3100
     miner 6    :  3100
     miner 7    :  3100
     miner 8    :  3100
     miner 9    :  3100
     miner 11   :  3100
     miner 12   :  3100
     miner 13   :  3100
     miner 14   :  3100
     miner 15   :  3100
     miner 0    :  3101
     miner 2    :  3101
B10:
recieved miner in round
     miner 12   :  3462
     miner 0    :  3462
     miner 1    :  3462
     miner 2    :  3462
     miner 4    :  3462
     miner 5    :  3462
     miner 6    :  3462
     miner 7    :  3462
     miner 8    :  3462
     miner 9    :  3462
     miner 11   :  3462
     miner 13   :  3462
     miner 14   :  3462
     miner 3    :  3463
     miner 10   :  3463
     miner 15   :  3463
B11:
recieved miner in round
     miner 2    :  3799
     miner 0    :  3799
     miner 1    :  3799
     miner 3    :  3799
     miner 4    :  3799
     miner 6    :  3799
     miner 7    :  3799
     miner 8    :  3799
     miner 9    :  3799
     miner 10   :  3799
     miner 11   :  3799
     miner 12   :  3799
     miner 13   :  3799
     miner 14   :  3799
     miner 15   :  3799
     miner 5    :  3800
B12:
recieved miner in round
     miner 13   :  4148
     miner 0    :  4148
     miner 1    :  4148
     miner 2    :  4148
     miner 3    :  4148
     miner 5    :  4148
     miner 6    :  4148
     miner 7    :  4148
     miner 8    :  4148
     miner 9    :  4148
     miner 10   :  4148
     miner 11   :  4148
     miner 12   :  4148
     miner 14   :  4148
     miner 4    :  4149
     miner 15   :  4149
B13:
recieved miner in round
     miner 10   :  4483
     miner 0    :  4483
     miner 1    :  4483
     miner 2    :  4483
     miner 3    :  4483
     miner 4    :  4483
     miner 6    :  4483
     miner 7    :  4483
     miner 8    :  4483
     miner 11   :  4483
     miner 12   :  4483
     miner 13   :  4483
     miner 14   :  4483
     miner 15   :  4483
     miner 5    :  4485
     miner 9    :  4485
B14:
recieved miner in round
     miner 7    :  4833
     miner 1    :  4833
     miner 4    :  4833
     miner 5    :  4833
     miner 6    :  4833
     miner 8    :  4833
     miner 9    :  4833
     miner 10   :  4833
     miner 11   :  4833
     miner 13   :  4833
     miner 14   :  4833
     miner 15   :  4833
     miner 0    :  4834
     miner 2    :  4834
     miner 3    :  4834
     miner 12   :  4834
B15:
recieved miner in round
     miner 2    :  5181
     miner 0    :  5181
     miner 4    :  5181
     miner 5    :  5181
     miner 6    :  5181
     miner 8    :  5181
     miner 9    :  5181
     miner 10   :  5181
     miner 12   :  5181
     miner 13   :  5181
     miner 14   :  5181
     miner 15   :  5181
     miner 1    :  5182
     miner 3    :  5182
     miner 7    :  5182
     miner 11   :  5182
B16:
recieved miner in round
     miner 14   :  5524
     miner 0    :  5524
     miner 1    :  5524
     miner 3    :  5524
     miner 4    :  5524
     miner 5    :  5524
     miner 6    :  5524
     miner 8    :  5524
     miner 9    :  5524
     miner 10   :  5524
     miner 11   :  5524
     miner 12   :  5524
     miner 13   :  5524
     miner 2    :  5525
     miner 7    :  5525
     miner 15   :  5525
B17:
recieved miner in round
     miner 5    :  5879
     miner 0    :  5879
     miner 1    :  5879
     miner 3    :  5879
     miner 4    :  5879
     miner 6    :  5879
     miner 7    :  5879
     miner 8    :  5879
     miner 10   :  5879
     miner 11   :  5879
     miner 12   :  5879
     miner 13   :  5879
     miner 14   :  5879
     miner 15   :  5879
