B1:
recieved miner in round
     miner 4    :  423
     miner 0    :  423
     miner 1    :  423
     miner 2    :  423
     miner 3    :  423
     miner 5    :  423
     miner 6    :  423
     miner 7    :  423
     miner 8    :  423
     miner 9    :  423
B2:
recieved miner in round
     miner 4    :  916
     miner 0    :  916
     miner 2    :  916
     miner 3    :  916
     miner 5    :  916
     miner 6    :  916
     miner 7    :  916
     miner 8    :  916
     miner 9    :  916
     miner 1    :  918
B3:
recieved miner in round
     miner 7    :  1346
     miner 0    :  1346
     miner 1    :  1346
     miner 2    :  1346
     miner 4    :  1346
     miner 5    :  1346
     miner 6    :  1346
     miner 8    :  1346
     miner 9    :  1346
     miner 3    :  1347
B4:
recieved miner in round
     miner 4    :  1764
     miner 0    :  1764
     miner 1    :  1764
     miner 2    :  1764
     miner 3    :  1764
     miner 5    :  1764
     miner 7    :  1764
     miner 8    :  1764
     miner 9    :  1764
     miner 6    :  1765
B5:
recieved miner in round
     miner 5    :  2185
     miner 0    :  2185
     miner 2    :  2185
     miner 3    :  2185
     miner 4    :  2185
     miner 6    :  2185
     miner 7    :  2185
     miner 8    :  2185
     miner 9    :  2185
     miner 1    :  2186
B6:
recieved miner in round
     miner 3    :  2629
     miner 1    :  2629
     miner 5    :  2629
     miner 6    :  2629
     miner 7    :  2629
     miner 8    :  2629
     miner 9    :  2629
     miner 0    :  2630
     miner 4    :  2630
     miner 2    :  2631
B7:
recieved miner in round
     miner 1    :  3062
     miner 0    :  3062
     miner 2    :  3062
     miner 3    :  3062
     miner 4    :  3062
     miner 5    :  3062
     miner 8    :  3062
     miner 9    :  3062
     miner 6    :  3063
     miner 7    :  3063
B8:
recieved miner in round
     miner 3    :  3483
     miner 0    :  3483
     miner 1    :  3483
     miner 4    :  3483
     miner 5    :  3483
     miner 6    :  3483
     miner 8    :  3483
     miner 2    :  3484
     miner 7    :  3484
     miner 9    :  3484
B9:
recieved miner in round
     miner 5    :  4006
     miner 0    :  4006
     miner 1    :  4006
     miner 2    :  4006
     miner 3    :  4006
     miner 4    :  4006
     miner 6    :  4006
     miner 7    :  4006
     miner 8    :  4006
     miner 9    :  4006
B10:
recieved miner in round
     miner 0    :  4450
     miner 1    :  4450
     miner 2    :  4450
     miner 4    :  4450
