B1:
recieved miner in round
     miner 5    :  678
     miner 0    :  678
     miner 3    :  678
     miner 4    :  678
     miner 6    :  678
     miner 7    :  678
     miner 8    :  678
     miner 10   :  678
     miner 11   :  678
     miner 12   :  678
     miner 13   :  678
     miner 14   :  678
     miner 15   :  678
     miner 2    :  679
     miner 1    :  680
     miner 9    :  680
B2:
recieved miner in round
     miner 8    :  1345
     miner 0    :  1345
     miner 1    :  1345
     miner 2    :  1345
     miner 3    :  1345
     miner 4    :  1345
     miner 6    :  1345
     miner 7    :  1345
     miner 9    :  1345
     miner 10   :  1345
     miner 11   :  1345
     miner 13   :  1345
     miner 14   :  1345
     miner 15   :  1345
     miner 5    :  1346
     miner 12   :  1346
B3:
recieved miner in round
     miner 10   :  2051
     miner 1    :  2051
     miner 2    :  2051
     miner 3    :  2051
     miner 4    :  2051
     miner 6    :  2051
     miner 8    :  2051
     miner 9    :  2051
     miner 11   :  2051
     miner 12   :  2051
     miner 13   :  2051
     miner 14   :  2051
     miner 7    :  2052
     miner 15   :  2052
     miner 0    :  2053
     miner 5    :  2053
B4:
recieved miner in round
     miner 15   :  2722
     miner 0    :  2722
     miner 1    :  2722
     miner 2    :  2722
     miner 3    :  2722
     miner 4    :  2722
     miner 5    :  2722
     miner 6    :  2722
     miner 7    :  2722
     miner 8    :  2722
     miner 9    :  2722
     miner 10   :  2722
     miner 11   :  2722
     miner 14   :  2722
     miner 13   :  2723
     miner 12   :  2724
B5:
recieved miner in round
     miner 3    :  3400
     miner 0    :  3400
     miner 2    :  3400
     miner 4    :  3400
     miner 5    :  3400
     miner 7    :  3400
     miner 8    :  3400
     miner 9    :  3400
     miner 10   :  3400
     miner 11   :  3400
     miner 12   :  3400
     miner 13   :  3400
     miner 14   :  3400
     miner 15   :  3400
     miner 1    :  3401
     miner 6    :  3401
B6:
recieved miner in round
     miner 12   :  4163
     miner 0    :  4163
     miner 2    :  4163
     miner 3    :  4163
     miner 4    :  4163
     miner 5    :  4163
     miner 8    :  4163
     miner 9    :  4163
     miner 10   :  4163
     miner 11   :  4163
     miner 13   :  4163
     miner 14   :  4163
     miner 6    :  4164
     miner 15   :  4164
     miner 1    :  4165
     miner 7    :  4165
B7:
recieved miner in round
     miner 6    :  4844
     miner 0    :  4844
     miner 1    :  4844
     miner 2    :  4844
     miner 3    :  4844
     miner 5    :  4844
     miner 7    :  4844
     miner 8    :  4844
     miner 9    :  4844
     miner 11   :  4844
     miner 12   :  4844
     miner 13   :  4844
     miner 14   :  4844
     miner 4    :  4845
     miner 10   :  4845
     miner 15   :  4845
B8:
recieved miner in round
     miner 14   :  5514
     miner 2    :  5514
     miner 3    :  5514
     miner 4    :  5514
     miner 6    :  5514
     miner 7    :  5514
     miner 8    :  5514
     miner 10   :  5514
     miner 11   :  5514
     miner 12   :  5514
     miner 13   :  5514
     miner 15   :  5514
     miner 0    :  5515
     miner 1    :  5515
     miner 5    :  5515
     miner 9    :  5516
B9:
recieved miner in round
     miner 3    :  6185
     miner 1    :  6185
     miner 2    :  6185
     miner 6    :  6185
     miner 7    :  6185
     miner 8    :  6185
     miner 9    :  6185
     miner 12   :  6185
     miner 13   :  6185
     miner 15   :  6185
     miner 0    :  6186
     miner 4    :  6186
     miner 5    :  6186
     miner 10   :  6186
     miner 11   :  6186
     miner 14   :  6186
B10:
recieved miner in round
     miner 11   :  6884
     miner 0    :  6884
     miner 1    :  6884
     miner 2    :  6884
     miner 3    :  6884
     miner 4    :  6884
     miner 5    :  6884
     miner 6    :  6884
     miner 7    :  6884
     miner 8    :  6884
     miner 9    :  6884
     miner 10   :  6884
     miner 12   :  6884
     miner 14   :  6884
     miner 15   :  6884
     miner 13   :  6885
B11:
recieved miner in round
     miner 13   :  7560
     miner 0    :  7560
     miner 1    :  7560
     miner 2    :  7560
     miner 3    :  7560
     miner 4    :  7560
     miner 5    :  7560
     miner 7    :  7560
     miner 8    :  7560
     miner 9    :  7560
     miner 10   :  7560
     miner 11   :  7560
     miner 12   :  7560
     miner 15   :  7560
     miner 6    :  7561
     miner 14   :  7562
B12:
recieved miner in round
     miner 0    :  8248
     miner 1    :  8248
     miner 2    :  8248
     miner 3    :  8248
     miner 4    :  8248
     miner 5    :  8248
     miner 7    :  8248
     miner 10   :  8248
     miner 11   :  8248
     miner 12   :  8248
     miner 13   :  8248
     miner 14   :  8248
     miner 15   :  8248
     miner 6    :  8249
     miner 8    :  8249
     miner 9    :  8249
B13:
recieved miner in round
     miner 0    :  8946
     miner 3    :  8946
     miner 4    :  8946
     miner 5    :  8946
     miner 6    :  8946
     miner 7    :  8946
     miner 8    :  8946
     miner 9    :  8946
     miner 10   :  8946
     miner 11   :  8946
     miner 12   :  8946
     miner 13   :  8946
     miner 14   :  8946
     miner 15   :  8946
     miner 1    :  8947
     miner 2    :  8947
B14:
recieved miner in round
     miner 2    :  9648
     miner 0    :  9648
     miner 1    :  9648
     miner 3    :  9648
     miner 4    :  9648
     miner 5    :  9648
     miner 6    :  9648
     miner 7    :  9648
     miner 8    :  9648
     miner 9    :  9648
     miner 10   :  9648
     miner 11   :  9648
     miner 12   :  9648
     miner 13   :  9648
     miner 14   :  9648
     miner 15   :  9648
B15:
recieved miner in round
     miner 9    :  10334
     miner 0    :  10334
     miner 1    :  10334
     miner 2    :  10334
     miner 3    :  10334
     miner 4    :  10334
     miner 5    :  10334
     miner 6    :  10334
     miner 7    :  10334
     miner 11   :  10334
     miner 12   :  10334
     miner 15   :  10334
     miner 8    :  10335
     miner 13   :  10335
     miner 14   :  10335
     miner 10   :  10336
B16:
recieved miner in round
     miner 15   :  11002
     miner 0    :  11002
     miner 1    :  11002
     miner 2    :  11002
     miner 3    :  11002
     miner 4    :  11002
     miner 5    :  11002
     miner 6    :  11002
     miner 7    :  11002
     miner 8    :  11002
     miner 9    :  11002
     miner 10   :  11002
     miner 11   :  11002
     miner 12   :  11003
     miner 13   :  11003
     miner 14   :  11003
B17:
recieved miner in round
     miner 4    :  11706
     miner 0    :  11706
     miner 1    :  11706
     miner 3    :  11706
     miner 5    :  11706
     miner 6    :  11706
     miner 8    :  11706
     miner 9    :  11706
     miner 10   :  11706
     miner 11   :  11706
     miner 13   :  11706
     miner 15   :  11706
     miner 2    :  11707
     miner 7    :  11707
     miner 12   :  11707
     miner 14   :  11707
B18:
recieved miner in round
     miner 6    :  12413
     miner 0    :  12413
     miner 1    :  12413
     miner 2    :  12413
     miner 3    :  12413
     miner 5    :  12413
     miner 7    :  12413
     miner 8    :  12413
     miner 9    :  12413
     miner 10   :  12413
     miner 12   :  12413
     miner 13   :  12413
     miner 14   :  12413
     miner 15   :  12413
     miner 4    :  12414
     miner 11   :  12414
B19:
recieved miner in round
     miner 9    :  13133
     miner 0    :  13133
     miner 1    :  13133
     miner 2    :  13133
     miner 3    :  13133
     miner 4    :  13133
     miner 5    :  13133
     miner 6    :  13133
     miner 7    :  13133
     miner 8    :  13133
     miner 10   :  13133
     miner 11   :  13133
     miner 12   :  13133
     miner 15   :  13133
     miner 13   :  13134
     miner 14   :  13134
B20:
recieved miner in round
     miner 15   :  13866
     miner 0    :  13866
     miner 1    :  13866
     miner 2    :  13866
     miner 3    :  13866
     miner 4    :  13866
     miner 5    :  13866
     miner 6    :  13866
     miner 7    :  13866
     miner 8    :  13866
     miner 9    :  13866
     miner 11   :  13866
     miner 12   :  13866
     miner 13   :  13867
     miner 14   :  13867
     miner 10   :  13868
B21:
recieved miner in round
     miner 8    :  14581
     miner 0    :  14581
     miner 1    :  14581
     miner 2    :  14581
     miner 3    :  14581
     miner 4    :  14581
     miner 5    :  14581
     miner 6    :  14581
     miner 7    :  14581
     miner 9    :  14581
     miner 10   :  14581
     miner 11   :  14581
     miner 12   :  14581
     miner 14   :  14581
     miner 15   :  14581
     miner 13   :  14582
B22:
recieved miner in round
     miner 5    :  15257
     miner 0    :  15257
     miner 1    :  15257
     miner 3    :  15257
     miner 4    :  15257
     miner 6    :  15257
     miner 7    :  15257
     miner 8    :  15257
     miner 10   :  15257
     miner 11   :  15257
     miner 12   :  15257
     miner 13   :  15257
     miner 14   :  15257
     miner 2    :  15258
     miner 9    :  15258
     miner 15   :  15258
B23:
recieved miner in round
     miner 12   :  15925
     miner 0    :  15925
     miner 1    :  15925
     miner 2    :  15925
     miner 3    :  15925
     miner 7    :  15925
     miner 8    :  15925
     miner 9    :  15925
     miner 10   :  15925
     miner 11   :  15925
     miner 14   :  15925
     miner 4    :  15926
     miner 5    :  15926
     miner 6    :  15926
     miner 13   :  15926
     miner 15   :  15926
B24:
recieved miner in round
     miner 13   :  16632
     miner 0    :  16632
     miner 1    :  16632
     miner 2    :  16632
