B1:
recieved miner in round
     miner 3    :  338
     miner 0    :  338
     miner 2    :  338
     miner 4    :  338
     miner 5    :  338
     miner 6    :  338
     miner 7    :  338
     miner 8    :  338
     miner 12   :  338
     miner 1    :  339
     miner 9    :  339
     miner 10   :  339
     miner 11   :  339
     miner 13   :  339
     miner 14   :  339
     miner 15   :  339
B2:
recieved miner in round
     miner 12   :  700
     miner 0    :  700
     miner 2    :  700
     miner 3    :  700
     miner 4    :  700
     miner 5    :  700
     miner 6    :  700
     miner 7    :  700
     miner 9    :  700
     miner 10   :  700
     miner 11   :  700
     miner 13   :  700
     miner 14   :  700
     miner 15   :  700
     miner 1    :  701
     miner 8    :  702
B3:
recieved miner in round
     miner 15   :  1034
     miner 0    :  1034
     miner 1    :  1034
     miner 3    :  1034
     miner 4    :  1034
     miner 6    :  1034
     miner 8    :  1034
     miner 9    :  1034
     miner 10   :  1034
     miner 13   :  1034
     miner 5    :  1035
     miner 7    :  1035
     miner 11   :  1035
     miner 14   :  1035
     miner 2    :  1036
     miner 12   :  1036
B4:
recieved miner in round
     miner 2    :  1417
     miner 0    :  1417
     miner 1    :  1417
     miner 3    :  1417
     miner 5    :  1417
     miner 6    :  1417
     miner 7    :  1417
     miner 8    :  1417
     miner 9    :  1417
     miner 11   :  1417
     miner 12   :  1417
     miner 13   :  1417
     miner 14   :  1417
     miner 15   :  1417
     miner 4    :  1418
     miner 10   :  1418
B5:
recieved miner in round
     miner 6    :  1762
     miner 0    :  1762
     miner 1    :  1762
     miner 2    :  1762
     miner 4    :  1762
     miner 5    :  1762
     miner 7    :  1762
     miner 8    :  1762
     miner 10   :  1762
     miner 11   :  1762
     miner 12   :  1762
     miner 13   :  1762
     miner 14   :  1762
     miner 3    :  1763
     miner 9    :  1763
     miner 15   :  1763
B6:
recieved miner in round
     miner 0    :  2104
     miner 1    :  2104
     miner 2    :  2104
     miner 3    :  2104
     miner 4    :  2104
     miner 5    :  2104
     miner 6    :  2104
     miner 7    :  2104
     miner 8    :  2104
     miner 9    :  2104
     miner 10   :  2104
     miner 12   :  2104
     miner 13   :  2104
     miner 14   :  2104
     miner 15   :  2104
     miner 11   :  2105
B7:
recieved miner in round
     miner 10   :  2451
     miner 0    :  2451
     miner 1    :  2451
     miner 2    :  2451
     miner 3    :  2451
     miner 4    :  2451
     miner 5    :  2451
     miner 6    :  2451
     miner 7    :  2451
     miner 8    :  2451
     miner 9    :  2451
     miner 12   :  2451
     miner 13   :  2451
     miner 15   :  2451
     miner 11   :  2452
     miner 14   :  2452
B8:
recieved miner in round
     miner 3    :  2793
     miner 2    :  2793
     miner 4    :  2793
     miner 5    :  2793
     miner 6    :  2793
     miner 8    :  2793
     miner 9    :  2793
     miner 11   :  2793
     miner 13   :  2793
     miner 14   :  2793
     miner 0    :  2794
     miner 1    :  2794
     miner 7    :  2794
     miner 10   :  2794
     miner 12   :  2794
     miner 15   :  2794
B9:
recieved miner in round
     miner 0    :  3127
     miner 2    :  3127
     miner 3    :  3127
     miner 4    :  3127
     miner 5    :  3127
     miner 6    :  3127
     miner 7    :  3127
     miner 8    :  3127
     miner 9    :  3127
     miner 10   :  3127
     miner 11   :  3127
     miner 12   :  3127
     miner 13   :  3127
     miner 14   :  3127
     miner 15   :  3127
     miner 1    :  3128
B10:
recieved miner in round
     miner 14   :  3464
     miner 1    :  3464
     miner 2    :  3464
     miner 3    :  3464
     miner 4    :  3464
     miner 8    :  3464
     miner 9    :  3464
     miner 10   :  3464
     miner 12   :  3464
     miner 13   :  3464
     miner 15   :  3464
     miner 0    :  3465
     miner 5    :  3465
     miner 6    :  3465
     miner 7    :  3465
     miner 11   :  3465
B11:
recieved miner in round
     miner 4    :  3801
     miner 1    :  3801
     miner 2    :  3801
     miner 3    :  3801
     miner 5    :  3801
     miner 6    :  3801
     miner 7    :  3801
     miner 9    :  3801
     miner 10   :  3801
     miner 11   :  3801
     miner 12   :  3801
     miner 14   :  3801
     miner 0    :  3802
     miner 8    :  3802
     miner 13   :  3802
     miner 15   :  3802
B12:
recieved miner in round
     miner 8    :  4137
     miner 0    :  4137
     miner 1    :  4137
     miner 2    :  4137
     miner 3    :  4137
     miner 5    :  4137
     miner 6    :  4137
     miner 7    :  4137
     miner 9    :  4137
     miner 11   :  4137
     miner 12   :  4137
     miner 14   :  4137
     miner 15   :  4137
     miner 4    :  4138
     miner 10   :  4138
     miner 13   :  4138
B13:
recieved miner in round
     miner 11   :  4473
     miner 0    :  4473
     miner 1    :  4473
     miner 3    :  4473
     miner 4    :  4473
     miner 6    :  4473
     miner 7    :  4473
     miner 8    :  4473
     miner 9    :  4473
     miner 12   :  4473
     miner 13   :  4473
     miner 14   :  4473
     miner 15   :  4473
     miner 2    :  4474
     miner 5    :  4474
     miner 10   :  4474
B14:
recieved miner in round
     miner 6    :  4818
     miner 0    :  4818
     miner 1    :  4818
     miner 2    :  4818
     miner 3    :  4818
     miner 4    :  4818
     miner 5    :  4818
     miner 8    :  4818
     miner 9    :  4818
     miner 10   :  4818
     miner 11   :  4818
     miner 12   :  4818
     miner 13   :  4818
     miner 15   :  4818
     miner 7    :  4819
     miner 14   :  4819
B15:
recieved miner in round
     miner 14   :  5181
     miner 0    :  5181
     miner 1    :  5181
     miner 2    :  5181
     miner 3    :  5181
     miner 4    :  5181
     miner 5    :  5181
     miner 7    :  5181
     miner 8    :  5181
     miner 9    :  5181
     miner 10   :  5181
     miner 11   :  5181
     miner 12   :  5181
     miner 13   :  5181
     miner 15   :  5181
     miner 6    :  5182
B16:
recieved miner in round
     miner 4    :  5527
     miner 0    :  5527
     miner 2    :  5527
     miner 5    :  5527
     miner 6    :  5527
     miner 7    :  5527
     miner 8    :  5527
     miner 9    :  5527
     miner 10   :  5527
     miner 11   :  5527
     miner 12   :  5527
     miner 13   :  5527
     miner 14   :  5527
     miner 15   :  5527
     miner 1    :  5528
     miner 3    :  5528
B17:
recieved miner in round
     miner 6    :  5876
     miner 0    :  5876
     miner 1    :  5876
     miner 2    :  5876
     miner 3    :  5876
     miner 4    :  5876
     miner 5    :  5876
     miner 9    :  5876
     miner 11   :  5876
     miner 12   :  5876
     miner 13   :  5876
     miner 15   :  5876
     miner 7    :  5877
     miner 8    :  5877
     miner 14   :  5877
     miner 10   :  5878
B18:
recieved miner in round
     miner 13   :  6228
     miner 0    :  6228
     miner 1    :  6228
     miner 2    :  6228
     miner 3    :  6228
     miner 4    :  6228
     miner 5    :  6228
     miner 6    :  6228
     miner 7    :  6228
     miner 8    :  6228
     miner 9    :  6228
     miner 10   :  6228
     miner 11   :  6228
     miner 12   :  6228
     miner 14   :  6228
     miner 15   :  6228
B19:
recieved miner in round
     miner 11   :  6563
     miner 0    :  6563
     miner 1    :  6563
     miner 4    :  6563
     miner 5    :  6563
     miner 6    :  6563
     miner 7    :  6563
     miner 8    :  6563
     miner 9    :  6563
     miner 13   :  6563
     miner 14   :  6563
     miner 15   :  6563
     miner 2    :  6564
     miner 3    :  6564
     miner 10   :  6564
     miner 12   :  6564
B20:
recieved miner in round
     miner 15   :  6899
     miner 0    :  6899
     miner 2    :  6899
     miner 3    :  6899
     miner 4    :  6899
     miner 5    :  6899
     miner 6    :  6899
     miner 7    :  6899
     miner 8    :  6899
     miner 9    :  6899
     miner 10   :  6899
     miner 11   :  6899
     miner 13   :  6899
     miner 14   :  6899
     miner 1    :  6900
     miner 12   :  6900
B21:
recieved miner in round
     miner 3    :  7235
     miner 2    :  7235
     miner 4    :  7235
     miner 5    :  7235
     miner 8    :  7235
     miner 9    :  7235
     miner 10   :  7235
     miner 11   :  7235
     miner 12   :  7235
     miner 13   :  7235
     miner 15   :  7235
     miner 0    :  7236
     miner 1    :  7236
     miner 6    :  7236
     miner 7    :  7236
     miner 14   :  7236
B22:
recieved miner in round
     miner 1    :  7572
     miner 0    :  7572
     miner 2    :  7572
     miner 3    :  7572
     miner 5    :  7572
     miner 6    :  7572
     miner 7    :  7572
     miner 8    :  7572
     miner 9    :  7572
     miner 10   :  7572
     miner 12   :  7572
     miner 13   :  7572
     miner 15   :  7572
     miner 4    :  7573
     miner 11   :  7573
     miner 14   :  7573
B23:
recieved miner in round
     miner 6    :  7916
     miner 1    :  7916
     miner 3    :  7916
     miner 5    :  7916
     miner 9    :  7916
     miner 10   :  7916
     miner 12   :  7916
     miner 13   :  7916
     miner 14   :  7916
     miner 15   :  7916
     miner 0    :  7917
     miner 2    :  7917
     miner 4    :  7917
     miner 8    :  7917
     miner 11   :  7917
     miner 7    :  7918
B24:
recieved miner in round
     miner 11   :  7917
     miner 2    :  7917
     miner 3    :  7917
     miner 4    :  7917
     miner 6    :  7917
     miner 7    :  7917
     miner 8    :  7917
     miner 10   :  7917
     miner 12   :  7917
     miner 13   :  7917
     miner 14   :  7917
     miner 15   :  7917
     miner 1    :  7918
     miner 5    :  7918
     miner 9    :  7918
     miner 0    :  7919
B25:
recieved miner in round
     miner 2    :  8261
     miner 0    :  8261
     miner 1    :  8261
     miner 3    :  8261
     miner 4    :  8261
     miner 5    :  8261
     miner 6    :  8261
     miner 7    :  8261
     miner 8    :  8261
     miner 10   :  8261
     miner 13   :  8261
     miner 15   :  8261
     miner 9    :  8262
     miner 12   :  8262
     miner 11   :  8263
     miner 14   :  8263
B26:
recieved miner in round
     miner 5    :  8599
     miner 0    :  8599
     miner 1    :  8599
     miner 2    :  8599
     miner 3    :  8599
     miner 4    :  8599
     miner 6    :  8599
     miner 7    :  8599
     miner 8    :  8599
     miner 9    :  8599
     miner 10   :  8599
     miner 12   :  8599
     miner 13   :  8599
     miner 15   :  8599
     miner 11   :  8600
     miner 14   :  8600
B27:
recieved miner in round
     miner 7    :  8938
     miner 0    :  8938
     miner 1    :  8938
     miner 3    :  8938
     miner 4    :  8938
     miner 5    :  8938
     miner 8    :  8938
     miner 9    :  8938
     miner 11   :  8938
     miner 12   :  8938
     miner 13   :  8938
     miner 14   :  8938
     miner 15   :  8938
     miner 2    :  8939
     miner 6    :  8939
     miner 10   :  8939
B28:
recieved miner in round
     miner 11   :  9284
     miner 0    :  9284
     miner 1    :  9284
     miner 2    :  9284
     miner 3    :  9284
     miner 4    :  9284
     miner 5    :  9284
     miner 8    :  9284
     miner 9    :  9284
     miner 10   :  9284
     miner 12   :  9284
     miner 13   :  9284
     miner 14   :  9284
     miner 15   :  9284
     miner 6    :  9285
     miner 7    :  9285
B29:
recieved miner in round
     miner 13   :  9624
     miner 0    :  9624
     miner 1    :  9624
     miner 2    :  9624
     miner 3    :  9624
     miner 4    :  9624
     miner 5    :  9624
     miner 6    :  9624
     miner 7    :  9624
     miner 8    :  9624
     miner 10   :  9624
     miner 11   :  9624
     miner 12   :  9624
     miner 14   :  9624
     miner 15   :  9624
     miner 9    :  9625
B30:
recieved miner in round
     miner 11   :  9968
     miner 1    :  9968
     miner 2    :  9968
     miner 3    :  9968
     miner 4    :  9968
     miner 5    :  9968
     miner 6    :  9968
     miner 7    :  9968
     miner 8    :  9968
     miner 10   :  9968
     miner 12   :  9968
     miner 13   :  9968
     miner 15   :  9968
     miner 0    :  9969
     miner 14   :  9969
     miner 9    :  9970
B31:
recieved miner in round
     miner 9    :  10309
     miner 2    :  10309
     miner 3    :  10309
     miner 4    :  10309
     miner 5    :  10309
     miner 6    :  10309
     miner 7    :  10309
     miner 8    :  10309
     miner 10   :  10309
     miner 11   :  10309
     miner 12   :  10309
     miner 13   :  10309
     miner 15   :  10309
     miner 1    :  10310
     miner 14   :  10310
     miner 0    :  10311
B32:
recieved miner in round
     miner 1    :  10664
     miner 0    :  10664
     miner 2    :  10664
     miner 3    :  10664
     miner 4    :  10664
     miner 5    :  10664
     miner 6    :  10664
     miner 7    :  10664
     miner 9    :  10664
     miner 12   :  10664
     miner 14   :  10664
     miner 15   :  10664
     miner 8    :  10665
     miner 10   :  10665
     miner 11   :  10665
     miner 13   :  10665
B33:
recieved miner in round
     miner 10   :  11013
     miner 0    :  11013
     miner 1    :  11013
     miner 5    :  11013
     miner 6    :  11013
     miner 8    :  11013
     miner 9    :  11013
     miner 11   :  11013
     miner 12   :  11013
     miner 13   :  11013
     miner 14   :  11013
     miner 2    :  11014
     miner 3    :  11014
     miner 4    :  11014
     miner 7    :  11014
     miner 15   :  11014
B34:
recieved miner in round
     miner 13   :  11367
     miner 0    :  11367
     miner 1    :  11367
     miner 2    :  11367
     miner 3    :  11367
     miner 4    :  11367
     miner 6    :  11367
     miner 7    :  11367
     miner 9    :  11367
     miner 10   :  11367
     miner 11   :  11367
     miner 12   :  11367
     miner 14   :  11367
     miner 5    :  11368
     miner 8    :  11368
     miner 15   :  11368
B35:
recieved miner in round
     miner 6    :  11728
     miner 2    :  11728
     miner 4    :  11728
     miner 5    :  11728
     miner 8    :  11728
     miner 9    :  11728
     miner 10   :  11728
     miner 11   :  11728
     miner 12   :  11728
     miner 13   :  11728
     miner 15   :  11728
     miner 0    :  11729
     miner 3    :  11729
     miner 7    :  11729
     miner 14   :  11729
     miner 1    :  11730
B36:
recieved miner in round
     miner 11   :  12063
     miner 1    :  12063
     miner 2    :  12063
     miner 4    :  12063
     miner 5    :  12063
     miner 6    :  12063
     miner 7    :  12063
     miner 8    :  12063
     miner 9    :  12063
     miner 12   :  12063
     miner 13   :  12063
     miner 15   :  12063
     miner 0    :  12064
     miner 3    :  12064
     miner 10   :  12064
     miner 14   :  12065
B37:
recieved miner in round
     miner 0    :  12404
     miner 1    :  12404
     miner 2    :  12404
     miner 3    :  12404
     miner 4    :  12404
     miner 6    :  12404
     miner 7    :  12404
     miner 8    :  12404
     miner 9    :  12404
     miner 10   :  12404
     miner 13   :  12404
     miner 14   :  12404
     miner 5    :  12405
     miner 11   :  12405
     miner 12   :  12405
     miner 15   :  12405
B38:
recieved miner in round
     miner 7    :  12778
     miner 1    :  12778
     miner 2    :  12778
     miner 3    :  12778
     miner 5    :  12778
     miner 9    :  12778
     miner 10   :  12778
     miner 11   :  12778
     miner 13   :  12778
     miner 14   :  12778
     miner 0    :  12779
     miner 4    :  12779
     miner 6    :  12779
     miner 12   :  12779
     miner 15   :  12779
     miner 8    :  12780
B39:
recieved miner in round
     miner 7    :  13163
     miner 2    :  13163
     miner 5    :  13163
     miner 6    :  13163
     miner 10   :  13163
     miner 11   :  13163
     miner 12   :  13163
     miner 13   :  13163
     miner 14   :  13163
     miner 0    :  13164
     miner 1    :  13164
     miner 3    :  13164
     miner 4    :  13164
     miner 8    :  13164
     miner 9    :  13164
     miner 15   :  13164
B40:
recieved miner in round
     miner 10   :  13499
     miner 0    :  13499
     miner 1    :  13499
     miner 2    :  13499
     miner 3    :  13499
     miner 6    :  13499
     miner 7    :  13499
     miner 8    :  13499
     miner 9    :  13499
     miner 11   :  13499
     miner 12   :  13499
     miner 15   :  13499
     miner 4    :  13500
     miner 13   :  13500
     miner 14   :  13500
     miner 5    :  13501
B41:
recieved miner in round
     miner 10   :  13839
     miner 0    :  13839
     miner 1    :  13839
     miner 2    :  13839
     miner 3    :  13839
     miner 4    :  13839
     miner 5    :  13839
     miner 7    :  13839
     miner 8    :  13839
     miner 11   :  13839
     miner 12   :  13839
     miner 13   :  13839
     miner 14   :  13839
     miner 15   :  13839
     miner 6    :  13840
     miner 9    :  13840
B42:
recieved miner in round
     miner 5    :  14180
     miner 0    :  14180
     miner 1    :  14180
     miner 2    :  14180
     miner 3    :  14180
     miner 4    :  14180
     miner 8    :  14180
     miner 9    :  14180
     miner 10   :  14180
     miner 11   :  14180
     miner 12   :  14180
     miner 13   :  14180
     miner 14   :  14180
     miner 15   :  14180
     miner 6    :  14181
     miner 7    :  14182
B43:
recieved miner in round
     miner 1    :  14525
     miner 0    :  14525
     miner 2    :  14525
     miner 3    :  14525
     miner 4    :  14525
     miner 5    :  14525
     miner 6    :  14525
     miner 7    :  14525
     miner 8    :  14525
     miner 9    :  14525
     miner 10   :  14525
     miner 11   :  14525
     miner 12   :  14525
     miner 13   :  14525
     miner 14   :  14525
     miner 15   :  14525
B44:
recieved miner in round
     miner 5    :  14872
     miner 0    :  14872
     miner 2    :  14872
     miner 3    :  14872
     miner 4    :  14872
     miner 6    :  14872
     miner 7    :  14872
     miner 9    :  14872
     miner 10   :  14872
     miner 13   :  14872
     miner 14   :  14872
     miner 15   :  14872
     miner 1    :  14873
     miner 8    :  14873
     miner 11   :  14873
     miner 12   :  14873
B45:
recieved miner in round
     miner 11   :  15214
     miner 0    :  15214
     miner 1    :  15214
     miner 3    :  15214
     miner 4    :  15214
     miner 5    :  15214
     miner 8    :  15214
     miner 9    :  15214
     miner 10   :  15214
     miner 12   :  15214
     miner 14   :  15214
     miner 15   :  15214
     miner 2    :  15215
