B1:
recieved miner in round
     miner 5    :  91
     miner 0    :  91
     miner 1    :  91
     miner 2    :  91
     miner 3    :  91
     miner 4    :  91
     miner 6    :  91
     miner 7    :  91
     miner 8    :  91
     miner 9    :  93
B2:
recieved miner in round
     miner 6    :  175
     miner 0    :  175
     miner 1    :  175
     miner 2    :  175
     miner 3    :  175
     miner 5    :  175
     miner 7    :  175
     miner 8    :  175
     miner 9    :  175
     miner 4    :  177
B3:
recieved miner in round
     miner 2    :  260
     miner 0    :  260
     miner 3    :  260
     miner 4    :  260
     miner 5    :  260
     miner 6    :  260
     miner 7    :  260
     miner 8    :  260
     miner 9    :  260
     miner 1    :  261
B4:
recieved miner in round
     miner 0    :  349
     miner 1    :  349
     miner 2    :  349
     miner 3    :  349
     miner 4    :  349
     miner 5    :  349
     miner 8    :  349
     miner 6    :  350
     miner 7    :  350
     miner 9    :  350
B5:
recieved miner in round
     miner 3    :  440
     miner 2    :  440
     miner 4    :  440
     miner 5    :  440
     miner 6    :  440
     miner 7    :  440
     miner 8    :  440
     miner 9    :  440
     miner 1    :  441
     miner 0    :  442
B6:
recieved miner in round
     miner 9    :  531
     miner 2    :  531
     miner 3    :  531
     miner 4    :  531
     miner 6    :  531
     miner 7    :  531
     miner 8    :  531
     miner 0    :  532
     miner 5    :  532
     miner 1    :  533
B7:
recieved miner in round
     miner 7    :  616
     miner 0    :  616
     miner 1    :  616
     miner 2    :  616
     miner 4    :  616
     miner 5    :  616
     miner 8    :  616
     miner 9    :  616
     miner 3    :  617
     miner 6    :  617
B8:
recieved miner in round
     miner 7    :  701
     miner 1    :  701
     miner 2    :  701
     miner 4    :  701
     miner 6    :  701
     miner 8    :  701
     miner 9    :  701
     miner 0    :  702
     miner 3    :  702
     miner 5    :  702
B9:
recieved miner in round
     miner 3    :  702
     miner 1    :  702
     miner 2    :  702
     miner 4    :  702
     miner 6    :  702
     miner 7    :  702
     miner 8    :  702
     miner 9    :  702
     miner 0    :  703
     miner 5    :  703
B10:
recieved miner in round
     miner 4    :  785
     miner 0    :  785
     miner 1    :  785
     miner 2    :  785
     miner 5    :  785
     miner 8    :  785
     miner 9    :  785
     miner 3    :  786
     miner 7    :  786
     miner 6    :  787
B11:
recieved miner in round
     miner 0    :  875
     miner 2    :  875
     miner 3    :  875
     miner 4    :  875
     miner 5    :  875
     miner 6    :  875
     miner 7    :  875
     miner 8    :  875
     miner 9    :  875
     miner 1    :  876
B12:
recieved miner in round
     miner 0    :  967
     miner 3    :  967
     miner 4    :  967
     miner 5    :  967
     miner 6    :  967
     miner 7    :  967
     miner 9    :  967
     miner 1    :  968
     miner 2    :  968
     miner 8    :  968
B13:
recieved miner in round
     miner 4    :  1056
     miner 0    :  1056
     miner 1    :  1056
     miner 2    :  1056
     miner 6    :  1056
     miner 7    :  1056
     miner 8    :  1056
     miner 9    :  1056
     miner 3    :  1057
     miner 5    :  1057
B14:
recieved miner in round
     miner 8    :  1147
     miner 0    :  1147
     miner 1    :  1147
     miner 2    :  1147
     miner 3    :  1147
     miner 4    :  1147
     miner 5    :  1147
     miner 6    :  1147
     miner 7    :  1148
     miner 9    :  1148
B15:
recieved miner in round
     miner 3    :  1236
     miner 1    :  1236
     miner 2    :  1236
     miner 5    :  1236
     miner 6    :  1236
     miner 7    :  1236
     miner 8    :  1236
     miner 9    :  1236
     miner 0    :  1237
     miner 4    :  1238
B16:
recieved miner in round
     miner 9    :  1322
     miner 1    :  1322
     miner 2    :  1322
     miner 4    :  1322
     miner 5    :  1322
     miner 6    :  1322
     miner 8    :  1322
     miner 0    :  1323
     miner 3    :  1323
     miner 7    :  1323
B17:
recieved miner in round
     miner 2    :  1408
     miner 0    :  1408
     miner 1    :  1408
     miner 3    :  1408
