B1:
recieved miner in round
     miner 0    :  262
     miner 1    :  262
     miner 2    :  262
     miner 3    :  262
     miner 4    :  262
     miner 5    :  262
     miner 6    :  262
     miner 7    :  262
     miner 8    :  262
     miner 9    :  262
B2:
recieved miner in round
     miner 1    :  515
     miner 0    :  515
     miner 2    :  515
     miner 4    :  515
     miner 5    :  515
     miner 6    :  515
     miner 7    :  515
     miner 8    :  515
     miner 9    :  515
     miner 3    :  516
B3:
recieved miner in round
     miner 9    :  824
     miner 1    :  824
     miner 3    :  824
     miner 4    :  824
     miner 5    :  824
     miner 6    :  824
     miner 7    :  824
     miner 8    :  824
     miner 0    :  825
     miner 2    :  826
B4:
recieved miner in round
     miner 7    :  1082
     miner 0    :  1082
     miner 1    :  1082
     miner 2    :  1082
     miner 3    :  1082
     miner 4    :  1082
     miner 5    :  1082
     miner 9    :  1082
     miner 8    :  1083
     miner 6    :  1084
B5:
recieved miner in round
     miner 8    :  1339
     miner 0    :  1339
     miner 1    :  1339
     miner 4    :  1339
     miner 5    :  1339
     miner 6    :  1339
     miner 7    :  1339
     miner 9    :  1339
     miner 2    :  1340
     miner 3    :  1340
B6:
recieved miner in round
     miner 8    :  1610
     miner 0    :  1610
     miner 3    :  1610
     miner 5    :  1610
     miner 6    :  1610
     miner 7    :  1610
     miner 9    :  1610
     miner 1    :  1611
     miner 4    :  1611
     miner 2    :  1612
B7:
recieved miner in round
     miner 1    :  1902
     miner 0    :  1902
     miner 2    :  1902
     miner 5    :  1902
     miner 7    :  1902
     miner 8    :  1902
     miner 9    :  1902
     miner 3    :  1903
     miner 4    :  1903
     miner 6    :  1903
B8:
recieved miner in round
     miner 1    :  2187
     miner 0    :  2187
     miner 2    :  2187
     miner 3    :  2187
     miner 5    :  2187
     miner 6    :  2187
     miner 7    :  2187
     miner 4    :  2188
     miner 8    :  2188
     miner 9    :  2188
B9:
recieved miner in round
     miner 7    :  2455
     miner 0    :  2455
     miner 1    :  2455
     miner 2    :  2455
     miner 4    :  2455
     miner 5    :  2455
     miner 6    :  2455
     miner 3    :  2456
     miner 8    :  2456
     miner 9    :  2456
B10:
recieved miner in round
     miner 4    :  2754
     miner 1    :  2754
     miner 2    :  2754
     miner 3    :  2754
     miner 5    :  2754
     miner 6    :  2754
     miner 9    :  2754
     miner 0    :  2755
     miner 7    :  2755
     miner 8    :  2755
B11:
recieved miner in round
     miner 0    :  3027
     miner 1    :  3027
     miner 3    :  3027
     miner 5    :  3027
     miner 6    :  3027
     miner 7    :  3027
     miner 8    :  3027
     miner 9    :  3027
