B1:
recieved miner in round
     miner 7    :  83
     miner 0    :  83
     miner 1    :  83
     miner 2    :  83
     miner 3    :  83
     miner 4    :  83
     miner 5    :  83
     miner 9    :  83
     miner 6    :  84
     miner 8    :  84
B2:
recieved miner in round
     miner 3    :  168
     miner 0    :  168
     miner 1    :  168
     miner 4    :  168
     miner 5    :  168
     miner 7    :  168
     miner 8    :  168
     miner 9    :  168
     miner 2    :  169
     miner 6    :  170
B3:
recieved miner in round
     miner 7    :  252
     miner 0    :  252
     miner 1    :  252
     miner 2    :  252
     miner 5    :  252
     miner 8    :  252
     miner 9    :  252
     miner 3    :  253
     miner 6    :  253
     miner 4    :  254
B4:
recieved miner in round
     miner 7    :  336
     miner 0    :  336
     miner 1    :  336
     miner 2    :  336
     miner 3    :  336
     miner 4    :  336
     miner 5    :  336
     miner 6    :  336
     miner 8    :  336
     miner 9    :  336
B5:
recieved miner in round
     miner 5    :  421
     miner 0    :  421
     miner 1    :  421
     miner 2    :  421
     miner 3    :  421
     miner 4    :  421
     miner 6    :  421
     miner 8    :  421
     miner 9    :  421
     miner 7    :  422
B6:
recieved miner in round
     miner 5    :  504
     miner 0    :  504
     miner 1    :  504
     miner 2    :  504
     miner 3    :  504
     miner 4    :  504
     miner 6    :  504
     miner 7    :  504
     miner 8    :  504
     miner 9    :  504
B7:
recieved miner in round
     miner 7    :  594
     miner 0    :  594
     miner 1    :  594
     miner 2    :  594
     miner 3    :  594
     miner 4    :  594
     miner 5    :  594
     miner 6    :  594
     miner 9    :  594
     miner 8    :  595
B8:
recieved miner in round
     miner 1    :  678
     miner 0    :  678
     miner 2    :  678
     miner 4    :  678
     miner 5    :  678
     miner 6    :  678
     miner 7    :  678
     miner 8    :  678
     miner 9    :  678
     miner 3    :  679
B9:
recieved miner in round
     miner 5    :  768
     miner 0    :  768
     miner 1    :  768
     miner 2    :  768
     miner 3    :  768
     miner 4    :  768
     miner 6    :  768
     miner 7    :  768
     miner 8    :  768
     miner 9    :  768
B10:
recieved miner in round
     miner 8    :  855
     miner 0    :  855
     miner 1    :  855
     miner 3    :  855
     miner 6    :  855
     miner 7    :  855
     miner 9    :  855
     miner 2    :  856
     miner 4    :  856
     miner 5    :  856
B11:
recieved miner in round
     miner 2    :  948
     miner 1    :  948
     miner 3    :  948
     miner 5    :  948
     miner 6    :  948
     miner 8    :  948
     miner 9    :  948
     miner 0    :  949
     miner 4    :  949
     miner 7    :  949
B12:
recieved miner in round
     miner 1    :  1036
     miner 0    :  1036
     miner 3    :  1036
     miner 4    :  1036
     miner 5    :  1036
     miner 6    :  1036
     miner 8    :  1036
     miner 9    :  1036
     miner 2    :  1037
     miner 7    :  1037
B13:
recieved miner in round
     miner 2    :  1139
     miner 0    :  1139
     miner 1    :  1139
     miner 3    :  1139
     miner 4    :  1139
     miner 5    :  1139
     miner 6    :  1139
     miner 7    :  1140
     miner 8    :  1140
     miner 9    :  1140
B14:
recieved miner in round
     miner 3    :  1224
     miner 0    :  1224
     miner 1    :  1224
     miner 2    :  1224
     miner 5    :  1224
     miner 6    :  1224
     miner 7    :  1224
     miner 8    :  1224
     miner 9    :  1224
     miner 4    :  1225
B15:
recieved miner in round
     miner 4    :  1311
     miner 1    :  1311
     miner 2    :  1311
     miner 3    :  1311
     miner 5    :  1311
     miner 7    :  1311
     miner 8    :  1311
     miner 9    :  1311
     miner 0    :  1312
     miner 6    :  1312
B16:
recieved miner in round
     miner 3    :  1395
     miner 0    :  1395
     miner 1    :  1395
     miner 2    :  1395
     miner 4    :  1395
     miner 5    :  1395
     miner 7    :  1395
     miner 8    :  1395
     miner 9    :  1395
     miner 6    :  1396
B17:
recieved miner in round
     miner 4    :  1483
     miner 0    :  1483
     miner 1    :  1483
     miner 3    :  1483
     miner 5    :  1483
     miner 6    :  1483
     miner 7    :  1483
     miner 8    :  1483
     miner 2    :  1484
     miner 9    :  1484
B18:
recieved miner in round
     miner 4    :  1569
     miner 0    :  1569
     miner 1    :  1569
     miner 2    :  1569
     miner 3    :  1569
     miner 5    :  1569
     miner 9    :  1569
     miner 6    :  1570
     miner 7    :  1570
     miner 8    :  1570
B19:
recieved miner in round
     miner 3    :  1652
     miner 1    :  1652
     miner 2    :  1652
     miner 4    :  1652
     miner 5    :  1652
     miner 6    :  1652
     miner 7    :  1652
     miner 8    :  1652
     miner 9    :  1652
     miner 0    :  1653
B20:
recieved miner in round
     miner 6    :  1741
     miner 1    :  1741
     miner 2    :  1741
     miner 4    :  1741
     miner 5    :  1741
     miner 7    :  1741
     miner 8    :  1741
     miner 9    :  1741
     miner 0    :  1742
     miner 3    :  1742
B21:
recieved miner in round
     miner 4    :  1824
     miner 0    :  1824
     miner 5    :  1824
     miner 6    :  1824
     miner 8    :  1824
     miner 9    :  1824
     miner 1    :  1825
     miner 2    :  1825
     miner 3    :  1825
     miner 7    :  1825
B22:
recieved miner in round
     miner 7    :  1908
     miner 0    :  1908
     miner 1    :  1908
     miner 2    :  1908
     miner 3    :  1908
     miner 5    :  1908
     miner 6    :  1908
     miner 8    :  1908
     miner 4    :  1909
     miner 9    :  1909
B23:
recieved miner in round
     miner 6    :  1992
     miner 1    :  1992
     miner 3    :  1992
     miner 4    :  1992
     miner 5    :  1992
     miner 7    :  1992
     miner 8    :  1992
     miner 9    :  1992
     miner 0    :  1993
     miner 2    :  1993
B24:
recieved miner in round
     miner 8    :  2075
     miner 0    :  2075
     miner 1    :  2075
     miner 5    :  2075
     miner 6    :  2075
     miner 7    :  2075
     miner 9    :  2075
     miner 2    :  2076
     miner 3    :  2076
     miner 4    :  2076
B25:
recieved miner in round
     miner 4    :  2076
     miner 0    :  2076
     miner 2    :  2076
     miner 3    :  2076
     miner 5    :  2076
     miner 6    :  2076
     miner 7    :  2076
     miner 8    :  2076
     miner 9    :  2076
     miner 1    :  2077
B26:
recieved miner in round
     miner 7    :  2163
     miner 0    :  2163
