B1:
recieved miner in round
     miner 13   :  508
     miner 0    :  508
     miner 1    :  508
     miner 2    :  508
     miner 3    :  508
     miner 4    :  508
     miner 5    :  508
     miner 6    :  508
     miner 7    :  508
     miner 8    :  508
     miner 9    :  508
     miner 10   :  508
     miner 11   :  508
     miner 14   :  508
     miner 15   :  508
     miner 12   :  509
B2:
recieved miner in round
     miner 3    :  1014
     miner 0    :  1014
     miner 2    :  1014
     miner 4    :  1014
     miner 6    :  1014
     miner 7    :  1014
     miner 8    :  1014
     miner 9    :  1014
     miner 10   :  1014
     miner 11   :  1014
     miner 12   :  1014
     miner 13   :  1014
     miner 14   :  1014
     miner 1    :  1015
     miner 5    :  1015
     miner 15   :  1015
B3:
recieved miner in round
     miner 1    :  1015
     miner 0    :  1015
     miner 2    :  1015
     miner 5    :  1015
     miner 6    :  1015
     miner 7    :  1015
     miner 8    :  1015
     miner 9    :  1015
     miner 10   :  1015
     miner 12   :  1015
     miner 13   :  1015
     miner 15   :  1015
     miner 3    :  1016
     miner 4    :  1016
     miner 11   :  1016
     miner 14   :  1016
B4:
recieved miner in round
     miner 7    :  1525
     miner 1    :  1525
     miner 2    :  1525
     miner 3    :  1525
     miner 4    :  1525
     miner 6    :  1525
     miner 9    :  1525
     miner 10   :  1525
     miner 12   :  1525
     miner 15   :  1525
     miner 5    :  1526
     miner 8    :  1526
     miner 11   :  1526
     miner 13   :  1526
     miner 14   :  1526
     miner 0    :  1527
B5:
recieved miner in round
     miner 8    :  2031
     miner 0    :  2031
     miner 2    :  2031
     miner 4    :  2031
     miner 5    :  2031
     miner 7    :  2031
     miner 9    :  2031
     miner 11   :  2031
     miner 12   :  2031
     miner 13   :  2031
     miner 15   :  2031
     miner 1    :  2032
     miner 6    :  2032
     miner 10   :  2032
     miner 14   :  2032
     miner 3    :  2033
B6:
recieved miner in round
     miner 8    :  2567
     miner 0    :  2567
     miner 1    :  2567
     miner 3    :  2567
     miner 4    :  2567
     miner 5    :  2567
     miner 6    :  2567
     miner 7    :  2567
     miner 9    :  2567
     miner 10   :  2567
     miner 12   :  2567
     miner 13   :  2567
     miner 14   :  2567
     miner 2    :  2568
     miner 11   :  2568
     miner 15   :  2568
B7:
recieved miner in round
     miner 15   :  3108
     miner 0    :  3108
     miner 2    :  3108
     miner 4    :  3108
     miner 5    :  3108
     miner 6    :  3108
     miner 7    :  3108
     miner 8    :  3108
     miner 12   :  3108
     miner 14   :  3108
     miner 1    :  3109
     miner 3    :  3109
     miner 9    :  3109
     miner 10   :  3109
     miner 11   :  3109
     miner 13   :  3109
B8:
recieved miner in round
     miner 15   :  3632
     miner 0    :  3632
     miner 1    :  3632
     miner 2    :  3632
     miner 3    :  3632
     miner 6    :  3632
     miner 7    :  3632
     miner 8    :  3632
     miner 9    :  3632
     miner 10   :  3632
     miner 11   :  3632
     miner 12   :  3632
     miner 13   :  3632
     miner 14   :  3632
     miner 5    :  3633
     miner 4    :  3634
B9:
recieved miner in round
     miner 4    :  4145
     miner 0    :  4145
     miner 2    :  4145
     miner 3    :  4145
     miner 5    :  4145
     miner 6    :  4145
     miner 7    :  4145
     miner 8    :  4145
     miner 9    :  4145
     miner 10   :  4145
     miner 11   :  4145
     miner 12   :  4145
     miner 13   :  4145
     miner 14   :  4145
     miner 1    :  4146
     miner 15   :  4147
B10:
recieved miner in round
     miner 11   :  4661
     miner 0    :  4661
     miner 1    :  4661
     miner 2    :  4661
     miner 3    :  4661
     miner 4    :  4661
     miner 5    :  4661
     miner 6    :  4661
     miner 7    :  4661
     miner 10   :  4661
     miner 12   :  4661
     miner 13   :  4661
     miner 14   :  4661
     miner 15   :  4661
     miner 8    :  4662
     miner 9    :  4662
B11:
recieved miner in round
     miner 4    :  5176
     miner 0    :  5176
     miner 1    :  5176
     miner 2    :  5176
     miner 6    :  5176
     miner 7    :  5176
     miner 8    :  5176
     miner 9    :  5176
     miner 10   :  5176
     miner 11   :  5176
     miner 13   :  5176
     miner 15   :  5176
     miner 3    :  5177
     miner 5    :  5177
     miner 12   :  5177
     miner 14   :  5177
B12:
recieved miner in round
     miner 6    :  5682
     miner 1    :  5682
     miner 2    :  5682
     miner 3    :  5682
     miner 5    :  5682
     miner 7    :  5682
     miner 8    :  5682
     miner 9    :  5682
     miner 10   :  5682
     miner 11   :  5682
     miner 14   :  5682
     miner 15   :  5682
     miner 0    :  5683
     miner 4    :  5683
     miner 12   :  5683
     miner 13   :  5684
B13:
recieved miner in round
     miner 8    :  6231
     miner 0    :  6231
     miner 1    :  6231
     miner 2    :  6231
     miner 3    :  6231
     miner 4    :  6231
     miner 5    :  6231
     miner 6    :  6231
     miner 7    :  6231
     miner 9    :  6231
     miner 10   :  6231
     miner 11   :  6231
     miner 12   :  6231
     miner 13   :  6231
     miner 14   :  6231
     miner 15   :  6231
B14:
recieved miner in round
     miner 8    :  6749
     miner 0    :  6749
     miner 1    :  6749
     miner 2    :  6749
     miner 4    :  6749
     miner 5    :  6749
     miner 7    :  6749
     miner 9    :  6749
     miner 10   :  6749
     miner 11   :  6749
     miner 12   :  6749
     miner 13   :  6749
     miner 14   :  6749
     miner 15   :  6749
     miner 3    :  6750
     miner 6    :  6750
B15:
recieved miner in round
     miner 0    :  7268
     miner 1    :  7268
     miner 3    :  7268
     miner 4    :  7268
     miner 5    :  7268
     miner 6    :  7268
     miner 7    :  7268
     miner 8    :  7268
     miner 9    :  7268
     miner 11   :  7268
     miner 12   :  7268
     miner 13   :  7268
     miner 14   :  7268
     miner 15   :  7268
     miner 2    :  7269
     miner 10   :  7269
B16:
recieved miner in round
     miner 3    :  7784
     miner 0    :  7784
     miner 1    :  7784
     miner 2    :  7784
     miner 4    :  7784
     miner 5    :  7784
     miner 6    :  7784
     miner 8    :  7784
     miner 10   :  7784
     miner 11   :  7784
     miner 12   :  7784
     miner 13   :  7784
     miner 14   :  7784
     miner 15   :  7784
     miner 7    :  7785
     miner 9    :  7785
B17:
recieved miner in round
     miner 1    :  8299
     miner 0    :  8299
     miner 2    :  8299
     miner 3    :  8299
     miner 6    :  8299
     miner 7    :  8299
     miner 8    :  8299
     miner 9    :  8299
     miner 10   :  8299
     miner 11   :  8299
     miner 12   :  8299
     miner 13   :  8299
     miner 14   :  8299
     miner 15   :  8299
     miner 4    :  8300
     miner 5    :  8300
B18:
recieved miner in round
     miner 1    :  8845
     miner 0    :  8845
     miner 2    :  8845
     miner 4    :  8845
     miner 5    :  8845
     miner 6    :  8845
     miner 7    :  8845
     miner 8    :  8845
     miner 9    :  8845
     miner 10   :  8845
     miner 11   :  8845
     miner 12   :  8845
     miner 13   :  8845
     miner 14   :  8845
     miner 15   :  8845
     miner 3    :  8846
B19:
recieved miner in round
     miner 0    :  9363
     miner 1    :  9363
     miner 2    :  9363
     miner 5    :  9363
     miner 9    :  9363
     miner 10   :  9363
     miner 11   :  9363
     miner 12   :  9363
     miner 13   :  9363
     miner 14   :  9363
     miner 15   :  9363
     miner 3    :  9364
     miner 4    :  9364
     miner 6    :  9364
     miner 7    :  9364
     miner 8    :  9364
B20:
recieved miner in round
     miner 2    :  9900
     miner 0    :  9900
     miner 1    :  9900
     miner 4    :  9900
     miner 5    :  9900
     miner 6    :  9900
     miner 7    :  9900
     miner 8    :  9900
     miner 9    :  9900
     miner 10   :  9900
     miner 11   :  9900
     miner 12   :  9900
     miner 13   :  9900
     miner 14   :  9900
     miner 15   :  9900
     miner 3    :  9901
B21:
recieved miner in round
     miner 5    :  10459
     miner 0    :  10459
     miner 1    :  10459
     miner 2    :  10459
     miner 4    :  10459
     miner 6    :  10459
     miner 7    :  10459
     miner 8    :  10459
     miner 9    :  10459
     miner 10   :  10459
     miner 13   :  10459
     miner 14   :  10459
     miner 15   :  10459
     miner 3    :  10460
     miner 11   :  10460
     miner 12   :  10460
B22:
recieved miner in round
     miner 15   :  10960
     miner 3    :  10960
     miner 4    :  10960
     miner 7    :  10960
     miner 8    :  10960
     miner 9    :  10960
     miner 10   :  10960
     miner 11   :  10960
     miner 12   :  10960
     miner 13   :  10960
     miner 14   :  10960
     miner 0    :  10961
     miner 1    :  10961
     miner 2    :  10961
     miner 5    :  10961
     miner 6    :  10962
B23:
recieved miner in round
     miner 13   :  11471
     miner 2    :  11471
     miner 3    :  11471
     miner 4    :  11471
     miner 5    :  11471
     miner 6    :  11471
     miner 7    :  11471
     miner 9    :  11471
     miner 10   :  11471
     miner 11   :  11471
     miner 14   :  11471
     miner 15   :  11471
     miner 0    :  11472
     miner 1    :  11472
     miner 8    :  11472
     miner 12   :  11472
B24:
recieved miner in round
     miner 0    :  11988
     miner 2    :  11988
     miner 3    :  11988
     miner 4    :  11988
     miner 5    :  11988
     miner 7    :  11988
     miner 8    :  11988
     miner 9    :  11988
     miner 11   :  11988
     miner 12   :  11988
     miner 13   :  11988
     miner 14   :  11988
     miner 15   :  11988
     miner 1    :  11989
     miner 6    :  11989
     miner 10   :  11990
B25:
recieved miner in round
     miner 13   :  12518
     miner 0    :  12518
     miner 1    :  12518
     miner 2    :  12518
     miner 3    :  12518
     miner 4    :  12518
     miner 5    :  12518
     miner 8    :  12518
     miner 9    :  12518
     miner 10   :  12518
     miner 11   :  12518
     miner 12   :  12518
     miner 6    :  12519
     miner 7    :  12519
     miner 14   :  12519
     miner 15   :  12519
B26:
recieved miner in round
     miner 11   :  13057
     miner 0    :  13057
     miner 1    :  13057
     miner 3    :  13057
     miner 4    :  13057
     miner 5    :  13057
     miner 7    :  13057
     miner 12   :  13057
     miner 13   :  13057
     miner 14   :  13057
     miner 15   :  13057
     miner 2    :  13058
     miner 6    :  13058
     miner 8    :  13058
     miner 9    :  13058
     miner 10   :  13058
B27:
recieved miner in round
     miner 14   :  13564
     miner 0    :  13564
     miner 1    :  13564
     miner 2    :  13564
     miner 3    :  13564
     miner 4    :  13564
     miner 5    :  13564
     miner 6    :  13564
     miner 8    :  13564
     miner 9    :  13564
     miner 10   :  13564
     miner 11   :  13564
     miner 12   :  13564
     miner 15   :  13564
     miner 7    :  13565
     miner 13   :  13566
B28:
recieved miner in round
     miner 10   :  14075
     miner 0    :  14075
     miner 1    :  14075
     miner 3    :  14075
     miner 4    :  14075
     miner 5    :  14075
     miner 6    :  14075
     miner 7    :  14075
     miner 8    :  14075
     miner 9    :  14075
     miner 11   :  14075
     miner 13   :  14075
     miner 14   :  14075
     miner 15   :  14075
     miner 2    :  14076
     miner 12   :  14076
B29:
recieved miner in round
     miner 13   :  14633
     miner 0    :  14633
     miner 1    :  14633
     miner 2    :  14633
     miner 3    :  14633
     miner 4    :  14633
     miner 5    :  14633
     miner 6    :  14633
     miner 7    :  14633
     miner 8    :  14633
     miner 9    :  14633
     miner 10   :  14633
     miner 11   :  14633
     miner 12   :  14633
     miner 14   :  14633
     miner 15   :  14633
B30:
recieved miner in round
     miner 15   :  15146
     miner 0    :  15146
     miner 1    :  15146
     miner 2    :  15146
     miner 3    :  15146
     miner 4    :  15146
     miner 5    :  15146
     miner 6    :  15146
     miner 7    :  15146
     miner 8    :  15146
     miner 9    :  15146
     miner 10   :  15146
     miner 11   :  15146
     miner 12   :  15146
     miner 13   :  15146
     miner 14   :  15146
B31:
recieved miner in round
     miner 7    :  15653
     miner 0    :  15653
     miner 2    :  15653
     miner 3    :  15653
     miner 4    :  15653
     miner 6    :  15653
     miner 8    :  15653
     miner 9    :  15653
     miner 10   :  15653
     miner 11   :  15653
     miner 12   :  15653
     miner 14   :  15653
     miner 15   :  15653
     miner 1    :  15654
     miner 13   :  15654
     miner 5    :  15655
B32:
recieved miner in round
     miner 2    :  16154
     miner 0    :  16154
     miner 3    :  16154
     miner 4    :  16154
