B1:
recieved miner in round
     miner 4    :  605
     miner 0    :  605
     miner 1    :  605
     miner 2    :  605
     miner 3    :  605
     miner 5    :  605
     miner 7    :  605
     miner 8    :  605
     miner 10   :  605
     miner 11   :  605
     miner 12   :  605
     miner 14   :  605
     miner 6    :  606
     miner 9    :  606
     miner 13   :  606
     miner 15   :  606
B2:
recieved miner in round
     miner 6    :  1206
     miner 0    :  1206
     miner 1    :  1206
     miner 2    :  1206
     miner 3    :  1206
     miner 4    :  1206
     miner 5    :  1206
     miner 8    :  1206
     miner 9    :  1206
     miner 10   :  1206
     miner 12   :  1206
     miner 13   :  1206
     miner 15   :  1206
     miner 7    :  1207
     miner 11   :  1207
     miner 14   :  1207
B3:
recieved miner in round
     miner 11   :  1806
     miner 0    :  1806
     miner 1    :  1806
     miner 2    :  1806
     miner 3    :  1806
     miner 4    :  1806
     miner 5    :  1806
     miner 6    :  1806
     miner 7    :  1806
     miner 8    :  1806
     miner 10   :  1806
     miner 14   :  1806
     miner 15   :  1806
     miner 9    :  1807
     miner 12   :  1807
     miner 13   :  1807
B4:
recieved miner in round
     miner 8    :  2395
     miner 0    :  2395
     miner 1    :  2395
     miner 2    :  2395
     miner 3    :  2395
     miner 4    :  2395
     miner 5    :  2395
     miner 6    :  2395
     miner 9    :  2395
     miner 10   :  2395
     miner 11   :  2395
     miner 13   :  2395
     miner 14   :  2395
     miner 15   :  2395
     miner 7    :  2396
     miner 12   :  2396
B5:
recieved miner in round
     miner 14   :  2982
     miner 0    :  2982
     miner 1    :  2982
     miner 2    :  2982
     miner 3    :  2982
     miner 5    :  2982
     miner 6    :  2982
     miner 9    :  2982
     miner 10   :  2982
     miner 11   :  2982
     miner 12   :  2982
     miner 13   :  2982
     miner 4    :  2983
     miner 8    :  2983
     miner 15   :  2983
     miner 7    :  2984
B6:
recieved miner in round
     miner 5    :  3588
     miner 0    :  3588
     miner 1    :  3588
     miner 2    :  3588
     miner 3    :  3588
     miner 4    :  3588
     miner 6    :  3588
     miner 8    :  3588
