B1:
recieved miner in round
     miner 3    :  83
     miner 0    :  83
     miner 1    :  83
     miner 2    :  83
     miner 4    :  83
     miner 5    :  83
     miner 7    :  83
     miner 8    :  83
     miner 10   :  83
     miner 12   :  83
     miner 13   :  83
     miner 14   :  83
     miner 15   :  83
     miner 6    :  84
     miner 9    :  84
     miner 11   :  84
B2:
recieved miner in round
     miner 10   :  170
     miner 2    :  170
     miner 3    :  170
     miner 4    :  170
     miner 5    :  170
     miner 6    :  170
     miner 7    :  170
     miner 8    :  170
     miner 9    :  170
     miner 11   :  170
     miner 12   :  170
     miner 13   :  170
     miner 14   :  170
     miner 15   :  170
     miner 0    :  171
     miner 1    :  171
B3:
recieved miner in round
     miner 12   :  254
     miner 1    :  254
     miner 2    :  254
     miner 3    :  254
     miner 4    :  254
     miner 5    :  254
     miner 6    :  254
     miner 7    :  254
     miner 9    :  254
     miner 10   :  254
     miner 11   :  254
     miner 13   :  254
     miner 15   :  254
     miner 0    :  255
     miner 8    :  255
     miner 14   :  255
B4:
recieved miner in round
     miner 7    :  337
     miner 1    :  337
     miner 2    :  337
     miner 4    :  337
     miner 5    :  337
     miner 6    :  337
     miner 8    :  337
     miner 9    :  337
     miner 10   :  337
     miner 11   :  337
     miner 12   :  337
     miner 14   :  337
     miner 15   :  337
     miner 0    :  338
     miner 3    :  338
     miner 13   :  338
B5:
recieved miner in round
     miner 11   :  425
     miner 0    :  425
     miner 1    :  425
     miner 3    :  425
     miner 4    :  425
     miner 7    :  425
     miner 8    :  425
     miner 13   :  425
     miner 15   :  425
     miner 2    :  426
     miner 5    :  426
     miner 6    :  426
     miner 9    :  426
     miner 10   :  426
     miner 12   :  426
     miner 14   :  426
B6:
recieved miner in round
     miner 13   :  511
     miner 0    :  511
     miner 2    :  511
     miner 4    :  511
     miner 5    :  511
     miner 6    :  511
     miner 8    :  511
     miner 9    :  511
     miner 10   :  511
     miner 12   :  511
     miner 14   :  511
     miner 15   :  511
     miner 3    :  512
     miner 7    :  512
     miner 11   :  512
     miner 1    :  513
B7:
recieved miner in round
     miner 8    :  596
     miner 0    :  596
     miner 1    :  596
     miner 2    :  596
     miner 4    :  596
     miner 5    :  596
     miner 6    :  596
     miner 7    :  596
     miner 10   :  596
     miner 12   :  596
     miner 13   :  596
     miner 14   :  596
     miner 15   :  596
     miner 3    :  597
     miner 9    :  597
     miner 11   :  597
B8:
recieved miner in round
     miner 0    :  686
     miner 1    :  686
     miner 3    :  686
     miner 4    :  686
     miner 5    :  686
     miner 6    :  686
     miner 8    :  686
     miner 9    :  686
     miner 10   :  686
     miner 11   :  686
     miner 12   :  686
     miner 13   :  686
     miner 14   :  686
     miner 15   :  686
     miner 2    :  687
     miner 7    :  687
B9:
recieved miner in round
     miner 11   :  771
     miner 0    :  771
     miner 2    :  771
     miner 3    :  771
     miner 4    :  771
     miner 5    :  771
     miner 6    :  771
     miner 8    :  771
     miner 9    :  771
     miner 10   :  771
     miner 12   :  771
     miner 13   :  771
     miner 14   :  771
     miner 15   :  771
     miner 1    :  772
     miner 7    :  772
B10:
recieved miner in round
     miner 6    :  854
     miner 0    :  854
     miner 3    :  854
     miner 4    :  854
     miner 7    :  854
     miner 8    :  854
     miner 11   :  854
     miner 12   :  854
     miner 14   :  854
     miner 15   :  854
     miner 2    :  855
     miner 5    :  855
     miner 9    :  855
     miner 10   :  855
     miner 13   :  855
     miner 1    :  856
B11:
recieved miner in round
     miner 1    :  943
     miner 0    :  943
     miner 2    :  943
     miner 3    :  943
     miner 4    :  943
     miner 5    :  943
     miner 6    :  943
     miner 8    :  943
     miner 9    :  943
     miner 10   :  943
     miner 11   :  943
     miner 12   :  943
     miner 13   :  943
     miner 14   :  943
     miner 15   :  943
     miner 7    :  945
B12:
recieved miner in round
     miner 9    :  1034
     miner 0    :  1034
     miner 1    :  1034
     miner 3    :  1034
     miner 4    :  1034
     miner 5    :  1034
     miner 6    :  1034
     miner 8    :  1034
     miner 10   :  1034
     miner 11   :  1034
     miner 12   :  1034
     miner 13   :  1034
     miner 14   :  1034
     miner 15   :  1034
     miner 2    :  1035
     miner 7    :  1035
B13:
recieved miner in round
     miner 6    :  1117
     miner 0    :  1117
     miner 1    :  1117
     miner 2    :  1117
     miner 4    :  1117
     miner 5    :  1117
     miner 7    :  1117
     miner 8    :  1117
     miner 9    :  1117
     miner 10   :  1117
     miner 11   :  1117
     miner 12   :  1117
     miner 13   :  1117
     miner 14   :  1117
     miner 15   :  1117
     miner 3    :  1118
B14:
recieved miner in round
     miner 9    :  1203
     miner 0    :  1203
     miner 1    :  1203
     miner 2    :  1203
     miner 3    :  1203
     miner 4    :  1203
     miner 5    :  1203
     miner 6    :  1203
     miner 7    :  1203
     miner 8    :  1203
     miner 10   :  1203
     miner 12   :  1203
     miner 13   :  1203
     miner 14   :  1203
     miner 15   :  1203
     miner 11   :  1204
B15:
recieved miner in round
     miner 2    :  1287
     miner 0    :  1287
     miner 1    :  1287
     miner 3    :  1287
     miner 4    :  1287
     miner 6    :  1287
     miner 7    :  1287
     miner 8    :  1287
     miner 10   :  1287
     miner 11   :  1287
     miner 12   :  1287
     miner 13   :  1287
     miner 15   :  1287
     miner 5    :  1288
     miner 9    :  1288
     miner 14   :  1288
B16:
recieved miner in round
     miner 3    :  1370
     miner 1    :  1370
     miner 2    :  1370
     miner 4    :  1370
     miner 6    :  1370
     miner 7    :  1370
     miner 8    :  1370
     miner 9    :  1370
     miner 10   :  1370
     miner 11   :  1370
     miner 12   :  1370
     miner 13   :  1370
     miner 15   :  1370
     miner 0    :  1371
     miner 5    :  1371
     miner 14   :  1371
B17:
recieved miner in round
     miner 9    :  1454
     miner 0    :  1454
     miner 1    :  1454
     miner 3    :  1454
     miner 4    :  1454
     miner 5    :  1454
     miner 6    :  1454
     miner 8    :  1454
     miner 10   :  1454
     miner 13   :  1454
     miner 14   :  1454
     miner 15   :  1454
     miner 2    :  1455
     miner 7    :  1455
     miner 11   :  1455
     miner 12   :  1455
B18:
recieved miner in round
     miner 2    :  1540
     miner 0    :  1540
     miner 1    :  1540
     miner 3    :  1540
     miner 4    :  1540
     miner 6    :  1540
     miner 7    :  1540
     miner 9    :  1540
     miner 10   :  1540
     miner 11   :  1540
     miner 12   :  1540
     miner 13   :  1540
     miner 14   :  1540
     miner 15   :  1540
     miner 5    :  1541
     miner 8    :  1541
B19:
recieved miner in round
     miner 2    :  1623
     miner 0    :  1623
     miner 3    :  1623
     miner 5    :  1623
     miner 6    :  1623
     miner 7    :  1623
     miner 8    :  1623
     miner 9    :  1623
     miner 10   :  1623
     miner 11   :  1623
     miner 12   :  1623
     miner 13   :  1623
     miner 14   :  1623
     miner 15   :  1623
     miner 1    :  1624
