B1:
recieved miner in round
     miner 1    :  254
     miner 0    :  254
     miner 2    :  254
     miner 3    :  254
     miner 4    :  254
     miner 6    :  254
     miner 7    :  254
     miner 9    :  254
     miner 5    :  255
     miner 8    :  255
B2:
recieved miner in round
     miner 5    :  511
     miner 0    :  511
     miner 3    :  511
     miner 4    :  511
     miner 6    :  511
     miner 7    :  511
     miner 8    :  511
     miner 9    :  511
     miner 1    :  512
     miner 2    :  512
B3:
recieved miner in round
     miner 6    :  791
     miner 0    :  791
     miner 2    :  791
     miner 3    :  791
     miner 4    :  791
     miner 5    :  791
     miner 8    :  791
     miner 9    :  791
     miner 1    :  792
     miner 7    :  792
B4:
recieved miner in round
     miner 6    :  1055
     miner 0    :  1055
     miner 1    :  1055
     miner 2    :  1055
     miner 4    :  1055
     miner 5    :  1055
     miner 7    :  1055
     miner 8    :  1055
     miner 3    :  1056
     miner 9    :  1056
B5:
recieved miner in round
     miner 9    :  1320
     miner 0    :  1320
     miner 1    :  1320
     miner 3    :  1320
     miner 5    :  1320
     miner 6    :  1320
     miner 7    :  1320
     miner 8    :  1320
     miner 2    :  1321
     miner 4    :  1321
B6:
recieved miner in round
     miner 6    :  1588
     miner 0    :  1588
     miner 2    :  1588
     miner 3    :  1588
     miner 4    :  1588
     miner 5    :  1588
     miner 7    :  1588
     miner 9    :  1588
     miner 1    :  1589
     miner 8    :  1589
B7:
recieved miner in round
     miner 2    :  1843
     miner 1    :  1843
     miner 3    :  1843
     miner 4    :  1843
     miner 5    :  1843
     miner 6    :  1843
     miner 7    :  1843
     miner 8    :  1843
     miner 0    :  1844
     miner 9    :  1844
B8:
recieved miner in round
     miner 2    :  2104
     miner 0    :  2104
     miner 5    :  2104
     miner 6    :  2104
     miner 7    :  2104
     miner 8    :  2104
     miner 9    :  2104
     miner 1    :  2105
     miner 4    :  2105
     miner 3    :  2106
B9:
recieved miner in round
     miner 0    :  2367
     miner 1    :  2367
     miner 2    :  2367
     miner 4    :  2367
     miner 6    :  2367
     miner 8    :  2367
     miner 3    :  2368
     miner 5    :  2368
     miner 7    :  2368
     miner 9    :  2369
B10:
recieved miner in round
     miner 5    :  2618
     miner 0    :  2618
     miner 1    :  2618
     miner 2    :  2618
     miner 3    :  2618
     miner 4    :  2618
     miner 7    :  2618
     miner 8    :  2618
     miner 9    :  2618
     miner 6    :  2620
B11:
recieved miner in round
     miner 8    :  2869
     miner 1    :  2869
     miner 2    :  2869
     miner 3    :  2869
     miner 6    :  2869
     miner 7    :  2869
     miner 9    :  2869
     miner 0    :  2870
     miner 4    :  2870
     miner 5    :  2870
B12:
recieved miner in round
     miner 8    :  3122
     miner 0    :  3122
     miner 1    :  3122
     miner 2    :  3122
     miner 4    :  3122
     miner 5    :  3122
     miner 6    :  3122
     miner 7    :  3122
     miner 3    :  3123
     miner 9    :  3123
B13:
recieved miner in round
     miner 1    :  3380
     miner 0    :  3380
     miner 2    :  3380
     miner 3    :  3380
     miner 4    :  3380
     miner 5    :  3380
     miner 6    :  3380
     miner 9    :  3380
     miner 7    :  3381
     miner 8    :  3381
B14:
recieved miner in round
     miner 4    :  3634
     miner 0    :  3634
     miner 1    :  3634
     miner 2    :  3634
     miner 3    :  3634
     miner 5    :  3634
     miner 6    :  3634
     miner 7    :  3634
     miner 8    :  3634
     miner 9    :  3635
B15:
recieved miner in round
     miner 0    :  3901
     miner 1    :  3901
     miner 2    :  3901
     miner 3    :  3901
     miner 4    :  3901
     miner 5    :  3901
     miner 6    :  3901
     miner 8    :  3901
     miner 7    :  3902
     miner 9    :  3902
B16:
recieved miner in round
     miner 7    :  4155
     miner 0    :  4155
     miner 2    :  4155
     miner 3    :  4155
     miner 4    :  4155
     miner 5    :  4155
     miner 6    :  4155
     miner 8    :  4155
     miner 9    :  4155
     miner 1    :  4156
B17:
recieved miner in round
     miner 2    :  4410
     miner 0    :  4410
     miner 1    :  4410
     miner 6    :  4410
     miner 7    :  4410
     miner 8    :  4411
     miner 9    :  4411
     miner 3    :  4412
     miner 4    :  4412
     miner 5    :  4412
B18:
recieved miner in round
     miner 9    :  4680
     miner 0    :  4680
     miner 1    :  4680
     miner 2    :  4680
     miner 3    :  4680
     miner 4    :  4680
     miner 5    :  4680
     miner 6    :  4680
     miner 7    :  4680
     miner 8    :  4681
B19:
recieved miner in round
     miner 1    :  4943
     miner 0    :  4943
     miner 2    :  4943
     miner 5    :  4943
     miner 6    :  4943
     miner 7    :  4943
     miner 8    :  4943
     miner 3    :  4944
     miner 4    :  4944
     miner 9    :  4944
B20:
recieved miner in round
     miner 1    :  5194
     miner 2    :  5194
     miner 3    :  5194
     miner 4    :  5194
     miner 5    :  5194
     miner 6    :  5194
     miner 7    :  5194
     miner 8    :  5194
     miner 0    :  5195
     miner 9    :  5195
B21:
recieved miner in round
     miner 3    :  5444
     miner 0    :  5444
     miner 1    :  5444
     miner 2    :  5444
     miner 5    :  5444
     miner 6    :  5444
     miner 7    :  5444
     miner 8    :  5444
     miner 9    :  5444
     miner 4    :  5446
B22:
recieved miner in round
     miner 2    :  5708
     miner 0    :  5708
     miner 1    :  5708
     miner 3    :  5708
     miner 4    :  5708
     miner 5    :  5708
     miner 6    :  5708
     miner 8    :  5708
     miner 9    :  5708
     miner 7    :  5709
B23:
recieved miner in round
     miner 8    :  5974
     miner 0    :  5974
     miner 1    :  5974
     miner 2    :  5974
     miner 3    :  5974
     miner 4    :  5974
