B1:
recieved miner in round
     miner 2    :  668
     miner 0    :  668
     miner 3    :  668
     miner 4    :  668
     miner 5    :  668
     miner 6    :  668
     miner 7    :  668
     miner 9    :  668
     miner 10   :  668
     miner 11   :  668
     miner 12   :  668
     miner 13   :  668
     miner 15   :  668
     miner 1    :  669
     miner 8    :  669
     miner 14   :  669
B2:
recieved miner in round
     miner 4    :  1403
     miner 0    :  1403
     miner 3    :  1403
     miner 6    :  1403
     miner 7    :  1403
     miner 8    :  1403
     miner 9    :  1403
     miner 10   :  1403
     miner 12   :  1403
     miner 13   :  1403
     miner 1    :  1404
     miner 2    :  1404
     miner 5    :  1404
     miner 11   :  1404
     miner 14   :  1404
     miner 15   :  1404
B3:
recieved miner in round
     miner 13   :  2130
     miner 0    :  2130
     miner 1    :  2130
     miner 2    :  2130
     miner 3    :  2130
     miner 4    :  2130
     miner 5    :  2130
     miner 6    :  2130
     miner 7    :  2130
     miner 8    :  2130
     miner 9    :  2130
     miner 10   :  2130
     miner 11   :  2130
     miner 12   :  2130
     miner 15   :  2130
     miner 14   :  2131
B4:
recieved miner in round
     miner 15   :  2812
     miner 0    :  2812
     miner 1    :  2812
     miner 4    :  2812
     miner 6    :  2812
     miner 7    :  2812
     miner 8    :  2812
     miner 10   :  2812
     miner 11   :  2812
     miner 12   :  2812
     miner 13   :  2812
     miner 14   :  2812
     miner 2    :  2813
     miner 3    :  2813
     miner 5    :  2813
     miner 9    :  2813
B5:
recieved miner in round
     miner 11   :  3519
     miner 0    :  3519
     miner 1    :  3519
     miner 2    :  3519
     miner 3    :  3519
     miner 4    :  3519
     miner 5    :  3519
     miner 7    :  3519
     miner 8    :  3519
     miner 9    :  3519
     miner 10   :  3519
     miner 12   :  3519
     miner 14   :  3519
     miner 15   :  3519
     miner 6    :  3520
     miner 13   :  3520
B6:
recieved miner in round
     miner 10   :  4202
     miner 0    :  4202
     miner 1    :  4202
     miner 3    :  4202
     miner 4    :  4202
     miner 5    :  4202
     miner 6    :  4202
     miner 7    :  4202
     miner 8    :  4202
     miner 9    :  4202
     miner 11   :  4202
     miner 12   :  4202
     miner 13   :  4202
     miner 14   :  4202
     miner 15   :  4203
     miner 2    :  4204
B7:
recieved miner in round
     miner 13   :  4910
     miner 1    :  4910
     miner 2    :  4910
     miner 4    :  4910
     miner 5    :  4910
     miner 6    :  4910
     miner 7    :  4910
     miner 8    :  4910
     miner 9    :  4910
     miner 12   :  4910
     miner 14   :  4910
     miner 15   :  4910
     miner 0    :  4911
     miner 3    :  4911
     miner 10   :  4911
     miner 11   :  4911
B8:
recieved miner in round
     miner 14   :  5601
     miner 2    :  5601
     miner 3    :  5601
     miner 4    :  5601
     miner 5    :  5601
     miner 6    :  5601
     miner 7    :  5601
     miner 8    :  5601
     miner 9    :  5601
     miner 10   :  5601
     miner 11   :  5601
     miner 15   :  5601
     miner 0    :  5602
     miner 1    :  5602
     miner 12   :  5602
     miner 13   :  5602
B9:
recieved miner in round
     miner 7    :  6273
     miner 0    :  6273
     miner 1    :  6273
     miner 2    :  6273
     miner 3    :  6273
     miner 5    :  6273
     miner 9    :  6273
     miner 10   :  6273
     miner 11   :  6273
     miner 12   :  6273
     miner 13   :  6273
     miner 14   :  6273
     miner 15   :  6273
     miner 4    :  6274
     miner 6    :  6274
     miner 8    :  6274
B10:
recieved miner in round
     miner 1    :  6949
     miner 0    :  6949
     miner 2    :  6949
     miner 4    :  6949
     miner 7    :  6949
     miner 8    :  6949
     miner 9    :  6949
     miner 12   :  6949
     miner 13   :  6949
     miner 3    :  6950
     miner 5    :  6950
     miner 6    :  6950
     miner 10   :  6950
     miner 11   :  6950
     miner 14   :  6950
     miner 15   :  6950
B11:
recieved miner in round
     miner 1    :  7661
     miner 0    :  7661
     miner 3    :  7661
     miner 5    :  7661
     miner 6    :  7661
     miner 7    :  7661
     miner 9    :  7661
     miner 10   :  7661
     miner 11   :  7661
     miner 12   :  7661
     miner 13   :  7661
     miner 14   :  7661
     miner 2    :  7662
     miner 4    :  7662
     miner 8    :  7662
     miner 15   :  7662
B12:
recieved miner in round
     miner 13   :  8330
     miner 1    :  8330
     miner 2    :  8330
     miner 3    :  8330
     miner 4    :  8330
     miner 6    :  8330
     miner 7    :  8330
     miner 8    :  8330
     miner 9    :  8330
     miner 10   :  8330
     miner 12   :  8330
     miner 14   :  8330
     miner 15   :  8330
     miner 0    :  8331
     miner 5    :  8331
     miner 11   :  8331
B13:
recieved miner in round
     miner 10   :  9005
     miner 0    :  9005
     miner 1    :  9005
     miner 2    :  9005
     miner 3    :  9005
     miner 4    :  9005
     miner 6    :  9005
     miner 8    :  9005
     miner 11   :  9005
     miner 12   :  9005
     miner 13   :  9005
     miner 15   :  9005
     miner 5    :  9006
     miner 7    :  9006
     miner 9    :  9006
     miner 14   :  9006
B14:
recieved miner in round
     miner 12   :  9689
     miner 0    :  9689
     miner 1    :  9689
     miner 2    :  9689
     miner 3    :  9689
     miner 5    :  9689
     miner 6    :  9689
     miner 7    :  9689
     miner 10   :  9689
     miner 11   :  9689
     miner 13   :  9689
     miner 14   :  9689
     miner 15   :  9689
     miner 8    :  9690
     miner 9    :  9690
     miner 4    :  9691
B15:
recieved miner in round
     miner 8    :  10429
     miner 2    :  10429
     miner 3    :  10429
     miner 7    :  10429
     miner 9    :  10429
     miner 10   :  10429
     miner 11   :  10429
     miner 12   :  10429
     miner 13   :  10429
     miner 15   :  10429
     miner 0    :  10430
     miner 1    :  10430
     miner 4    :  10430
     miner 5    :  10430
     miner 6    :  10430
     miner 14   :  10430
B16:
recieved miner in round
     miner 12   :  11117
     miner 0    :  11117
     miner 3    :  11117
     miner 4    :  11117
     miner 5    :  11117
     miner 6    :  11117
     miner 7    :  11117
     miner 8    :  11117
     miner 9    :  11117
     miner 10   :  11117
     miner 13   :  11117
     miner 14   :  11117
     miner 2    :  11118
     miner 1    :  11119
     miner 11   :  11119
     miner 15   :  11119
B17:
recieved miner in round
     miner 15   :  11815
     miner 1    :  11815
     miner 3    :  11815
     miner 4    :  11815
     miner 5    :  11815
     miner 6    :  11815
     miner 9    :  11815
     miner 10   :  11815
     miner 12   :  11815
     miner 14   :  11815
     miner 0    :  11816
     miner 2    :  11816
     miner 7    :  11816
     miner 8    :  11816
     miner 11   :  11816
     miner 13   :  11816
B18:
recieved miner in round
     miner 6    :  12503
     miner 0    :  12503
     miner 1    :  12503
     miner 4    :  12503
     miner 5    :  12503
     miner 9    :  12503
     miner 11   :  12503
     miner 12   :  12503
     miner 13   :  12503
     miner 14   :  12503
     miner 15   :  12503
     miner 2    :  12504
     miner 3    :  12504
     miner 7    :  12504
     miner 8    :  12504
     miner 10   :  12504
B19:
recieved miner in round
     miner 8    :  13187
     miner 0    :  13187
     miner 1    :  13187
     miner 4    :  13187
     miner 6    :  13187
     miner 7    :  13187
     miner 9    :  13187
     miner 10   :  13187
     miner 11   :  13187
     miner 12   :  13187
     miner 13   :  13187
     miner 14   :  13187
     miner 15   :  13187
     miner 2    :  13188
     miner 3    :  13188
     miner 5    :  13189
B20:
recieved miner in round
     miner 8    :  13870
     miner 1    :  13870
     miner 3    :  13870
     miner 5    :  13870
     miner 6    :  13870
     miner 9    :  13870
     miner 10   :  13870
     miner 11   :  13870
     miner 12   :  13870
     miner 14   :  13870
     miner 15   :  13870
     miner 0    :  13871
     miner 2    :  13871
     miner 4    :  13871
     miner 7    :  13871
     miner 13   :  13871
B21:
recieved miner in round
     miner 3    :  14538
