B1:
recieved miner in round
     miner 3    :  172
     miner 0    :  172
     miner 2    :  172
     miner 4    :  172
     miner 5    :  172
     miner 6    :  172
     miner 7    :  172
     miner 8    :  172
     miner 9    :  172
     miner 10   :  172
     miner 11   :  172
     miner 12   :  172
     miner 13   :  172
     miner 15   :  172
     miner 1    :  173
     miner 14   :  173
B2:
recieved miner in round
     miner 2    :  345
     miner 0    :  345
     miner 1    :  345
     miner 3    :  345
     miner 5    :  345
     miner 6    :  345
     miner 7    :  345
     miner 9    :  345
     miner 10   :  345
     miner 12   :  345
     miner 13   :  345
     miner 14   :  345
     miner 15   :  345
     miner 4    :  346
     miner 8    :  346
     miner 11   :  346
B3:
recieved miner in round
     miner 0    :  512
     miner 1    :  512
     miner 2    :  512
     miner 3    :  512
     miner 4    :  512
     miner 5    :  512
     miner 6    :  512
     miner 7    :  512
     miner 8    :  512
     miner 9    :  512
     miner 10   :  512
     miner 11   :  512
     miner 12   :  512
     miner 14   :  512
     miner 15   :  512
     miner 13   :  513
B4:
recieved miner in round
     miner 0    :  689
     miner 1    :  689
     miner 3    :  689
     miner 4    :  689
     miner 5    :  689
     miner 6    :  689
     miner 8    :  689
     miner 9    :  689
     miner 10   :  689
     miner 12   :  689
     miner 13   :  689
     miner 14   :  689
     miner 15   :  689
     miner 2    :  690
     miner 7    :  690
     miner 11   :  690
B5:
recieved miner in round
     miner 14   :  862
     miner 2    :  862
     miner 3    :  862
     miner 4    :  862
     miner 6    :  862
     miner 7    :  862
     miner 8    :  862
     miner 13   :  862
     miner 15   :  862
     miner 0    :  863
     miner 1    :  863
     miner 5    :  863
     miner 9    :  863
     miner 10   :  863
     miner 11   :  863
     miner 12   :  863
B6:
recieved miner in round
     miner 9    :  1032
     miner 0    :  1032
     miner 1    :  1032
     miner 3    :  1032
     miner 4    :  1032
     miner 5    :  1032
     miner 6    :  1032
     miner 8    :  1032
     miner 10   :  1032
     miner 12   :  1032
     miner 14   :  1032
     miner 15   :  1032
     miner 7    :  1033
     miner 11   :  1033
     miner 13   :  1033
     miner 2    :  1034
B7:
recieved miner in round
     miner 7    :  1033
     miner 0    :  1033
     miner 2    :  1033
     miner 3    :  1033
     miner 4    :  1033
     miner 5    :  1033
     miner 8    :  1033
     miner 11   :  1033
     miner 12   :  1033
     miner 13   :  1033
     miner 15   :  1033
     miner 6    :  1034
     miner 9    :  1034
     miner 10   :  1034
     miner 14   :  1034
     miner 1    :  1035
B8:
recieved miner in round
     miner 13   :  1208
     miner 0    :  1208
     miner 2    :  1208
     miner 3    :  1208
     miner 4    :  1208
     miner 5    :  1208
     miner 6    :  1208
     miner 7    :  1208
     miner 8    :  1208
     miner 9    :  1208
     miner 10   :  1208
     miner 11   :  1208
     miner 12   :  1208
     miner 14   :  1208
     miner 15   :  1209
     miner 1    :  1210
B9:
recieved miner in round
     miner 10   :  1390
     miner 0    :  1390
